"Protein","Nominal_pvalue","Inactive_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"ERAB_4217.49",2.91029022396799e-07,4256.51802492963,12578.9102461111,-1.56326129715056,-10.2175754172052,10.2175754172052
"FAF2_9738.7",1.42841536472397e-07,5104.86893025926,14364.3152264074,-1.49254339369134,-10.2166766754383,10.2166766754383
"UBP4_21763.46",1.41276268883833e-07,1811.79397122222,5026.95837462963,-1.47226683480333,-10.0849259130434,10.0849259130434
"C3b_4480.59",0.000441558144892393,20856.2960088111,2596.6213374963,3.00577541618629,10.0844128909351,10.0844128909351
"TTC9A_24474.12",3.86297399627517e-07,829.296604907407,2459.04528805926,-1.5681382140404,-10.0565930190602,10.0565930190602
"AGAP2_14291.53",2.39389587909688e-07,431.611790148148,1220.51726343704,-1.49968652132473,-9.92926660498797,9.92926660498797
"FER_4220.39",1.61994708019816e-06,699.218703745556,2292.55870374074,-1.71314299441855,-9.91995309170733,9.91995309170733
"HMHA1_13544.9",4.11688894231221e-08,20208.6186831481,50271.9966259259,-1.31478427615846,-9.71024835216394,9.71024835216394
"MP2K5_22041.26",8.87672698454375e-09,17592.7647737037,40427.7552255556,-1.20036387340644,-9.6650263813159,9.6650263813159
"iC3b_2683.1",3.98946025371757e-05,34710.0691762963,7616.75868322222,2.18810514684343,9.62566240591299,9.62566240591299
"Histone.H2A.type.1_22468.54",2.93415115132753e-05,41302.6615426667,9606.81629581482,2.10410444648931,9.53689026226493,9.53689026226493
"STAT3_10346.5",6.11311683207595e-09,15007.5882313704,33243.3546088889,-1.14737382300147,-9.42422717164729,9.42422717164729
"THIC_17341.89",6.42572398526947e-07,2551.70454720741,7216.18613159259,-1.49977525716086,-9.28672527485264,9.28672527485264
"METAP1_3210.1",1.4027853939517e-06,1440.29002053704,4320.82320984074,-1.5849468573016,-9.27670784739777,9.27670784739777
"RAGP1_25036.10",9.77962893401402e-09,1069.61666666667,2379.2337037037,-1.15340313889181,-9.2383873121397,9.2383873121397
"ZADH2_17345.12",4.22723329238843e-07,3607.86061728889,9802.72170814815,-1.44203876260367,-9.19147400672674,9.19147400672674
"ODPX_18319.7",1.96543497546509e-07,1566.3765021,4045.84255144444,-1.36900914915707,-9.18131642603825,9.18131642603825
"FTMT_8048.9",1.96700646677035e-07,10543.2710694444,4085.06837448148,1.36789040421809,9.17333871180479,9.17333871180479
"MPIP1_11548.84",0.0237690179607426,10786.4335183407,215.971543214815,5.64223288045349,9.16292278584365,9.16292278584365
"PKC.A_2644.11",5.94147104671812e-08,16495.6011534444,39630.3625514815,-1.2645248102429,-9.13759033727127,9.13759033727127
"CHKB_13117.232",6.3237954133858e-07,6485.27738692593,2343.65588477778,1.4684075257282,9.10269083411905,9.10269083411905
"ACADV_19262.219",5.35398305415288e-07,6556.28586402222,17797.3961317407,-1.44071551687754,-9.03519236858592,9.03519236858592
"UN45A_13082.9",4.27363146412091e-07,4055.39932083704,10794.8936626296,-1.41243314822855,-8.99607334876435,8.99607334876435
"HSP.40_3852.19",9.23366852859103e-08,867.156522607407,2099.32102881111,-1.27555847092328,-8.9730764267469,8.9730764267469
"H2B2E_14143.8",0.000145144540473844,22835.7174484444,4517.28942385185,2.33776286108261,8.97279976588176,8.97279976588176
"DECR_12687.2",1.50080426805554e-07,10718.6166454815,26593.4462961481,-1.3109520286905,-8.94551182177808,8.94551182177808
"DOK2_19578.19",9.95151131408778e-08,20594.1094235926,49803.5899581481,-1.27401799952378,-8.92081539630114,8.92081539630114
"TCP.1.epsilon_12569.25",3.64806781579342e-08,14863.2328180259,34051.1583944444,-1.19595593598062,-8.89544502254412,8.89544502254412
"RAB21_17514.48",3.24917539714608e-09,27708.1260906296,57276.77214,-1.04764104692662,-8.89261485731094,8.89261485731094
"KC1G1_20130.144",1.27842232149592e-06,2347.06139918889,6659.79279844444,-1.50462170912009,-8.86722571957778,8.86722571957778
"BIN2_21540.73",2.53707806274429e-08,44358.0635782222,99523.8604222222,-1.16584606014295,-8.85537747830438,8.85537747830438
"SYNC_21383.37",1.88418661320743e-08,16672.0466670741,36883.9544859259,-1.1455621205299,-8.84932543003691,8.84932543003691
"PDE5A_5256.86",1.20527386056933e-07,10007.4344441111,24013.9827162593,-1.26280252915102,-8.73722242918101,8.73722242918101
"GSTK1_13474.40",1.01902065690304e-07,4979.54419744444,11818.5131285556,-1.2469629470188,-8.71853674652169,8.71853674652169
"VPS25_18189.12",4.27035137983627e-08,1475.28185187778,3300.18226333333,-1.16155509722186,-8.56012255587125,8.56012255587125
"HDHD2_13472.35",6.66180127694332e-08,2787.29971198889,6330.20646088889,-1.18338441370024,-8.4924497599943,8.4924497599943
"RABE1_24417.22",1.20418560776921e-07,2551.17176957407,5943.92864192593,-1.22025675772931,-8.44333059805495,8.44333059805495
"DNJB9_11214.40",1.54726603669297e-07,20498.2640745556,8694.90539074074,1.23725950340003,8.42627543513385,8.42627543513385
"GSH0_18214.2",1.56768342936495e-08,2208.57010282963,4658.79602885185,-1.07684454175117,-8.40449342639935,8.40449342639935
"TACO1_9257.14",9.43481570979948e-07,1614.54462968889,4243.40176959259,-1.39409396005028,-8.39978774476264,8.39978774476264
"PDE5A_16805.5",4.48928619428538e-08,31987.794485,70258.4789703704,-1.13515081989669,-8.3408869705574,8.3408869705574
"ARH_18183.3",2.92760182295347e-07,19743.2458441111,47774.2901644444,-1.27487524530347,-8.32938210532574,8.32938210532574
"EHD3_25232.4",1.0569361789461e-07,18212.9467888519,41627.2046096296,-1.1925623164412,-8.31925656530872,8.31925656530872
"M4K5_21989.12",8.05327700783438e-07,4341.03213988148,11151.7109675556,-1.36115506563835,-8.294916214283,8.294916214283
"CSNK1G2_17436.193",7.41882970161389e-07,659.5989095,1669.53358032963,-1.33978419276816,-8.21242773535051,8.21242773535051
"BSP_14023.84",3.34622288361549e-06,4778.4597737037,1695.92893003704,1.49446996038359,8.1828882741814,8.1828882741814
"PRDC1_20950.159",2.6476699725866e-07,11879.7371398185,28117.9318107407,-1.2429875678588,-8.17529846644462,8.17529846644462
"SYDM_12395.86",1.14575562355854e-06,10010.4922425444,25791.8189084815,-1.36540060237906,-8.11171936527657,8.11171936527657
"SHP.2_11830.48",2.76638250760059e-09,20388.3746091852,39320.0364192593,-0.947517891745213,-8.10894128138456,8.10894128138456
"LANC1_13986.6",5.94259053656361e-08,1149.83166665185,2500.46528803704,-1.12077390880759,-8.09873937991058,8.09873937991058
"MAPK2_3820.68",1.4773217854375e-07,2955.48467073333,6718.24526755556,-1.18468972822896,-8.09205268479958,8.09205268479958
"DUS28_9940.35",7.10159824000753e-07,1459.69627573704,3621.63781892593,-1.31097406353261,-8.06071267979321,8.06071267979321
"GAPDH..liver_3848.14",2.47083158545799e-06,3313.4949383037,8975.03831248148,-1.43756438194491,-8.06064897954386,8.06064897954386
"DOK2_14246.50",1.63143241389746e-06,1772.73572024074,4641.42205766667,-1.38858941679208,-8.03636531651416,8.03636531651416
"HN1_19335.2",3.86438396930132e-06,5303.03382744444,1896.26397133333,1.48365814126403,8.03092242267982,8.03092242267982
"XPO5_25963.2",3.04987628583426e-05,14030.8937452222,4106.02975296296,1.77279092262267,8.00542348396562,8.00542348396562
"LBP_3074.6",1.47133927010231e-09,59800.4992181482,31941.5893014815,0.904721430196715,7.99075948355081,7.99075948355081
"BAP18_21153.5",1.67217376962102e-07,10362.9264814444,23346.690862963,-1.17178660185732,-7.94086805226202,7.94086805226202
"GAGE.2_25413.80",1.84667273221517e-06,5071.65598751852,1942.06855977778,1.3848627578813,7.94026304517252,7.94026304517252
"VSIG4_17678.28",9.87673791884036e-06,11889.9161313704,3967.14279825926,1.5835663050076,7.92636135769733,7.92636135769733
"PDLI5_23703.8",1.59849891171154e-09,21644.0456791852,40374.7258840741,-0.899482273751646,-7.91210482055422,7.91210482055422
"PAK6_3827.22",1.18482124110171e-06,2361.71014405926,5924.37658448148,-1.32683143716391,-7.86326373074299,7.86326373074299
"C3_2754.50",5.50060229408011e-07,74524.0051837037,31454.2644655556,1.24444958569306,7.78974387645066,7.78974387645066
"SNTB1_9078.207",7.15008827804993e-08,7115.95969107407,15128.3459269259,-1.08812401417025,-7.77539535928629,7.77539535928629
"PURB_18300.39",2.24437384859374e-08,6205.48687255556,12543.6590325556,-1.01534193765617,-7.76625382091571,7.76625382091571
"SH3G2_12499.108",3.4637720353887e-07,14194.4958433704,32648.3918107407,-1.20168032079755,-7.76339646770319,7.76339646770319
"Myeloperoxidase_2580.83",1.30145481938392e-06,18638.5086418889,7472.28137866667,1.31866573975513,7.76110071004431,7.76110071004431
"C3d_5803.24",0.000604017163300454,16212.3896914444,3061.51362133333,2.40477975138211,7.74086751363421,7.74086751363421
"H2A3_14144.3",0.00226518876356923,12682.8869957407,1682.77615224074,2.91396799934465,7.70714114394319,7.70714114394319
"S100A6_13090.17",4.0206273731966e-10,1361.65596712222,2404.2864402963,-0.820246543775655,-7.70679551630222,7.70679551630222
"SCOT_25043.74",1.11228934590404e-07,9399.8402262963,20232.6591355556,-1.1059778027975,-7.69072878375071,7.69072878375071
"PCDGK_7859.21",4.86732263797845e-06,3838.07639922593,1407.28777787407,1.44746605244584,7.68996717597107,7.68996717597107
"VAPA_7167.102",7.09068769337137e-07,29204.4783933704,69223.2656781481,-1.245067385966,-7.65630737226589,7.65630737226589
"FGL1_5581.28",5.62439001041921e-08,81879.2634933333,39423.2442385185,1.05445162103842,7.64469471712999,7.64469471712999
"Pregnancy.zone.protein_6580.29",8.20209960770988e-06,32975.1672842222,11636.7072427333,1.50269709162416,7.64283005148111,7.64283005148111
"SH3G3_18318.98",7.0612712068321e-07,9737.14909465926,23023.0045682963,-1.24150478392575,-7.63664131601305,7.63664131601305
"RT4I1_18180.58",4.51302891581598e-07,1098.76973251111,2515.7356380037,-1.1950912523405,-7.58348964585524,7.58348964585524
"SARG_24950.21",7.41396887999261e-07,2328.77080248889,5489.31617288889,-1.23705778130041,-7.58310140786025,7.58310140786025
"Dynamin_24435.1",4.51355788451042e-07,14546.693229963,33292.4163796296,-1.19450235037338,-7.57969194906625,7.57969194906625
"ACO13_17675.17",6.76535282828978e-07,14273.3520369593,33396.3851025926,-1.22636776520574,-7.56633291163283,7.56633291163283
"GSK.3.beta_24050.26",1.90346638695659e-06,3099.23347725926,7720.22333296296,-1.31673113999468,-7.53230095419468,7.53230095419468
"EF1D_17826.341",2.436811337234e-08,25693.3113585185,51002.2505344444,-0.989168072094762,-7.53071269721571,7.53071269721571
"RCD1_8975.26",4.7774741964862e-06,1655.29823046667,4403.01448562593,-1.41140042386049,-7.50978170398213,7.50978170398213
"OBF1_21839.3",3.08875959767541e-06,800.470576092593,2056.84438271111,-1.3615123683139,-7.50222708918533,7.50222708918533
"EIF1B_12701.1",4.0996028764504e-07,6844.92117278519,15438.9056798519,-1.17346466463998,-7.49522181433073,7.49522181433073
"GCNL2_19797.4",2.92341364903101e-07,1245.78530866296,2751.89388896296,-1.14336937765885,-7.47090097520781,7.47090097520781
"UN45A_11712.207",1.65510265577975e-06,444.545390962963,1088.2951235037,-1.29166719900383,-7.46735420245222,7.46735420245222
"Phosphomannomutase.2_17794.6",1.55756955713328e-06,5343.80794226296,12972.8932097037,-1.27956020172069,-7.43111311204632,7.43111311204632
"ILK1_10053.5",6.66038134269142e-07,8794.94178954444,20230.4565833704,-1.20178294642615,-7.42281345551826,7.42281345551826
"PI42A_12697.30",2.78476599446139e-07,7564.39915688519,16519.0826748519,-1.12683617604955,-7.38664922657843,7.38664922657843
"KS6B1_11817.1",3.57584682895543e-07,843.147181085185,1863.30436216667,-1.14400695374728,-7.3749793579239,7.3749793579239
"PTRD1_20386.15",1.14436270859821e-06,1242.5589506,2936.16407402222,-1.24061828976157,-7.37105454496885,7.37105454496885
"KS6B1_15608.5",9.7735999089461e-09,642.065267485185,1212.23530867037,-0.916877906171624,-7.34414200648909,7.34414200648909
"SYYC_19270.26",2.54367795853009e-07,18731.107901,40476.6623862963,-1.11165409945336,-7.33084506079468,7.33084506079468
"PLPP_3897.61",4.19942529916726e-08,2402.85553492593,4776.19798348148,-0.991112727587474,-7.31125041846878,7.31125041846878
"RAB32_17778.19",6.78935568457763e-06,4648.43884730741,12363.296089963,-1.41124523967115,-7.29355734062242,7.29355734062242
"CACP_12637.7",3.98391374509832e-06,1737.47755147037,4420.79785998889,-1.34731243081504,-7.27506955785775,7.27506955785775
"ITBP2_21985.61",4.93966547737589e-08,2184.43174892222,4355.28030874074,-0.995507544160514,-7.27347922009112,7.27347922009112
"ACTN1_9843.5",2.42420832134433e-06,6499.4426544037,15911.2511107037,-1.29165936668248,-7.25322283797555,7.25322283797555
"DEST_22958.6",1.23381801113064e-06,3672.89864212963,8584.36263311111,-1.22479193801367,-7.23698800944401,7.23698800944401
"SHLB2_18222.34",7.18068767533917e-08,4133.46860085185,8331.42588462963,-1.01121049957859,-7.2239199101664,7.2239199101664
"ATE1_25108.6",1.90216071913734e-07,6361.44730414815,13379.3413582222,-1.07258015828081,-7.20854609237339,7.20854609237339
"EHD1_24235.2",1.22020393033444e-07,15075.3898358519,31000.4105774074,-1.04009201366245,-7.19074642635038,7.19074642635038
"X5NT3_19615.213",4.57550573050278e-08,617.844958851852,1217.56248964815,-0.978679057674916,-7.18307454182586,7.18307454182586
"AP4A_16583.8",5.15690277320287e-07,4521.95376514815,9958.07522633333,-1.13892067271674,-7.16109021434396,7.16109021434396
"RAB6A_20083.1",5.99676407280838e-06,3018.93905352593,7808.95790166667,-1.37108840291587,-7.15993749112267,7.15993749112267
"PRS6A_23665.35",2.01594768445894e-09,2076.46232522222,3667.71736625926,-0.820754773229787,-7.13689015503359,7.13689015503359
"RFIP3_25500.6",1.94648570834865e-05,1170.78890938519,3335.72213977407,-1.51051813503349,-7.11567146275519,7.11567146275519
"ADPPT_17320.19",1.61535061030052e-08,10394.1053091481,19570.3692174074,-0.912905393280516,-7.1131152611923,7.1131152611923
"OAF_6414.8",9.23574961937084e-08,11199.5708634074,5560.64744851852,1.01011867663647,7.1057079618904,7.1057079618904
"CN37_6609.22",6.12065610162307e-08,3096.1630658,6107.80358037037,-0.980172211553671,-7.07018017761246,7.07018017761246
"CISY_18309.18",2.72206615763721e-07,46382.7600361852,97745.6925955555,-1.07544445687276,-7.0604018275156,7.0604018275156
"SH3G2_20139.57",4.9584078203754e-06,3041.25174903333,7629.92121448148,-1.32700291520353,-7.03929630655111,7.03929630655111
"EF.1.alpha.1_25256.23",6.55430169180214e-07,11588.9409672593,25441.5292177407,-1.13443665501293,-7.01475907549146,7.01475907549146
"UBA7_21933.7",3.36082577186877e-07,46698.1075863704,98954.4195859259,-1.08340005683436,-7.01344877276694,7.01344877276694
"GUAA_18184.28",2.96015655650313e-07,7039.1823662963,14809.8504125556,-1.07307730072384,-7.00578401982222,7.00578401982222
"alpha.1.antichymotrypsin.complex_4153.11",0.000114682481851699,23633.9324294444,6927.60839507407,1.77043041346445,6.97638620864867,6.97638620864867
"SCO2_16851.50",1.30802437259205e-06,391.912613166667,890.471954737037,-1.18403816977068,-6.96615141720906,6.96615141720906
"EFHA1_6226.69",4.32414673420747e-06,1784.60927981111,4380.63131685185,-1.29553055259413,-6.94935488949643,6.94935488949643
"IZUM4_20549.1",1.23491751342468e-08,1257.74971202222,684.205946511111,0.878342311401709,6.94624900259785,6.94624900259785
"MAPKAPK3_3822.54",4.01991545766359e-07,14753.4524696667,31310.1825925926,-1.08557932146905,-6.94312985669703,6.94312985669703
"C9_13722.105",4.03013926339165e-10,78628.7050581481,47121.062962963,0.738684010699133,6.93969986200147,6.93969986200147
"Lectin..mannose.binding.2_7638.30",2.30695389182621e-05,11674.3932511481,4145.48008218518,1.49373647825524,6.92639792160755,6.92639792160755
"PCBP2_23363.41",2.14497199166559e-06,7595.85633728148,17688.7884775556,-1.21955071508369,-6.91311880990482,6.91311880990482
"KTI12_23526.25",1.60220352227074e-06,622.396748962963,1421.49012352963,-1.19149764558847,-6.90506523723775,6.90506523723775
"KPCI_3379.29",3.65909860141254e-07,910.723950648148,1915.65742790741,-1.07275386029484,-6.90491526804643,6.90491526804643
"NAB1_13933.276",1.13473837364113e-06,4038.7554937037,1811.0012757037,1.15712324536286,6.87921833335959,6.87921833335959
"Fructosamine.3.kinase_21147.9",6.27698443924741e-06,3125.90096703333,7797.06041192593,-1.31865824019073,-6.85998844276613,6.85998844276613
"CG045_8298.8",3.46546966734501e-07,3034.58506174074,6325.06360081481,-1.0595807256734,-6.8451435600964,6.8451435600964
"HEXI1_15596.7",1.88712234290056e-06,3590.57930053704,8224.55646107407,-1.19572125257471,-6.84454752635386,6.84454752635386
"DAB2_21963.48",1.82081298475946e-06,19620.8784355185,44690.9075311111,-1.1875917085014,-6.81646128906546,6.81646128906546
"OLFL3_8660.33",3.40168286820218e-05,10799.2815227778,3752.22051448148,1.52511881165153,6.81469780707384,6.81469780707384
"ACADM_17333.20",1.22150217447595e-05,1055.6066461,2755.23886833333,-1.38410506116927,-6.80025454234961,6.80025454234961
"SHIP_25264.102",6.13444595561065e-08,1121.77096708889,2156.42024688889,-0.942860210615982,-6.8001196575197,6.8001196575197
"MITD1_23266.62",4.34130430333042e-06,1107.99987653333,2655.0177777963,-1.26076380061291,-6.76069430074623,6.76069430074623
"CYH3_21365.5",5.18457354652631e-06,274.231543218519,665.044403325926,-1.27805614364781,-6.75489347067443,6.75489347067443
"Calcineurin_4903.72",9.64689836060468e-08,15902.0731691481,30960.1218107407,-0.961196284327191,-6.74338047231382,6.74338047231382
"MAOM_25042.3",1.35006968239097e-06,59616.6567066667,132187.545427407,-1.14879887744277,-6.74304022598838,6.74304022598838
"Cyclophilin.F_5248.68",5.06573790807943e-07,32214.0277365185,67669.29428,-1.07081228992082,-6.74114594867686,6.74114594867686
"STAT3_10354.57",1.22887880660404e-07,4119.95860077778,8064.32152262963,-0.968923319277482,-6.69573582485449,6.69573582485449
"TCPH_13673.21",5.14873298441847e-07,3037.95559674444,6304.49374481481,-1.05327974247271,-6.62333861518698,6.62333861518698
"PPM1F_23923.26",3.79903820030134e-06,2470.44880662593,5761.04777781481,-1.22155806235879,-6.6212433406089,6.6212433406089
"NP1L1_13636.20",1.74851319202455e-07,28258.6689718519,55694.7813185185,-0.978848637241945,-6.61440432562514,6.61440432562514
"DOK1_16831.7",1.43973876751544e-07,1784.36234567407,3486.90609048148,-0.966538900688098,-6.61278495242956,6.61278495242956
"GRL1A_23398.1",6.576345355009e-07,996.417757255556,2087.69489711111,-1.067088249588,-6.59675597931888,6.59675597931888
"HCDH_17739.1",3.04363874877398e-06,13419.9428809259,30689.8156778519,-1.19338145001274,-6.58341633610612,6.58341633610612
"HTRA1_15594.47",6.04698558096861e-07,24205.7033748148,11622.3725106296,1.05844241638827,6.58188295793758,6.58188295793758
"GRIA4_10760.107",6.65592631120119e-07,4594.61679018518,2195.50495881481,1.06539174690011,6.58070268091752,6.58070268091752
"SMAD5_21478.20",1.04945565461651e-06,4869.19816864445,10437.8141158519,-1.10006349242738,-6.57731912238007,6.57731912238007
"MICA1_25070.18",1.21775315978953e-06,3058.69374485185,6608.69189288889,-1.11144907405963,-6.57359967834114,6.57359967834114
"RM33_13453.2",0.0172559725827129,9986.7667696037,758.573168711111,3.71865743050654,6.556218244206,6.556218244206
"AL7A1_21498.3",2.25000142918699e-08,3956.10526744444,2183.81790137037,0.857228253571945,6.55592498716033,6.55592498716033
"PI42B_18232.42",9.4481507192659e-08,14765.7776954444,27982.1753503704,-0.922250779347311,-6.47849187669191,6.47849187669191
"PAK4_13719.19",1.40674764324841e-06,3454.16707818519,7424.2311522963,-1.10390376148785,-6.45980615237917,6.45980615237917
"H2B2E_22974.25",0.00187470358474218,7673.25205722222,1492.05069970741,2.36254158746465,6.44281012109417,6.44281012109417
"OSBP1_25055.56",1.69731555905539e-05,1686.41244855926,4297.3534361963,-1.34949101492488,-6.43739252067324,6.43739252067324
"CAZA1_11449.22",4.19331198314102e-07,8129.62170740741,16360.2644035185,-1.00893593773312,-6.43443125678839,6.43443125678839
"B4GT1_13381.49",7.45031183771712e-08,28943.242962963,15496.0206583333,0.901328796188104,6.42451442168954,6.42451442168954
"H2A1A_22402.12",0.00196693355356197,5927.4501232963,1154.86730453333,2.3596845241704,6.38580259014957,6.38580259014957
"LASP.1_21862.145",4.93050640373821e-07,11333.8802472222,22841.9818525926,-1.01104596529556,-6.37677657410687,6.37677657410687
"Oligophrenin.1_12591.27",3.39602261077867e-05,1536.01497945185,4128.15997940741,-1.42630659538403,-6.37420614652157,6.37420614652157
"TTPAL_24687.18",6.63078391655033e-07,1738.71444437407,3549.23740737037,-1.02948806618718,-6.36062522849852,6.36062522849852
