"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change"
"SAA_15515.2",5.5238653463348e-09,71849.5376543209,6631.2133744856,3.43763409022278,28.3871466853979
"CRP_4337.49",9.01636880653262e-10,58933.7584773663,16735.0907407407,1.81621790283116,16.4276334154276
"SAA2_18832.65",0.000161370452647531,15599.1082304527,1207.74434156379,3.69107655679172,13.9972118693106
"IL.1F6_14150.7",5.69553963611227e-08,6775.79312757201,1777.37633744856,1.9306406417376,13.9864587911677
"TXN4A_21651.9",6.36347295497604e-08,23850.4819341564,7873.36905349794,1.59896540900998,11.5066440425721
"C3b_4480.59",0.000513140619160413,21853.6387654321,2305.13059670782,3.24495312365707,10.6751286897797
"FTMT_8048.9",3.10030152414344e-07,10240.3388477366,3903.62981481481,1.39137530192939,9.05589981674106
"Histone.H2A.type.1_22468.54",4.61034176741255e-05,39701.9016666667,9392.1437037037,2.07968172457464,9.01805498093792
"iC3b_2683.1",9.37149503183847e-05,33450.8205349794,7299.95646090535,2.19608183554953,8.84623735032341
"H2B2E_14143.8",0.000189463422090873,22459.0973662551,4556.88617283951,2.30117970799895,8.56608306536094
"FGL1_5581.28",4.42266911839102e-08,82945.1304115226,37803.0294238683,1.13365543270397,8.33725977834568
"CHKB_13117.232",2.65947276185427e-06,6448.49751028806,2391.88672839506,1.43081398399713,7.97708049547657
"TR.ECD_8795.48",1.87104634981466e-05,11977.0969958848,3722.00098765432,1.68612792729699,7.97187028482899
"MPIP1_11548.84",0.039886070203721,9662.89288065844,198.489979423868,5.60531708708961,7.84284055906353
"C3_2754.50",9.16601296524171e-07,72560.1981481481,29614.9888683128,1.29285085174598,7.80600012564986
"HN1_19335.2",6.67759368380396e-06,5182.25271604939,1833.16563786008,1.49924222303774,7.75914823170226
"H2A3_14144.3",0.00247428064532829,12200.6911934156,1620.10543209877,2.91280327366019,7.59237040825534
"Kininostatin_19631.13",0.000148214066842759,18384.6406172839,4738.83679012346,1.95589609583186,7.48934242603549
"Pregnancy.zone.protein_6580.29",8.44137471327684e-06,34789.3534156379,12779.7141152263,1.44479030244706,7.33026903751266
"GAGE.2_25413.80",4.24385829769376e-06,4946.30903292181,1950.89234567901,1.34221820928085,7.21071717900321
"DNJB9_11214.40",6.97840390743226e-07,19025.2701646091,8494.15604938271,1.16337442223897,7.16201668724959
"C3d_5803.24",0.000977202148646902,15392.4989917695,3006.06074074074,2.35628140816387,7.09244376541797
"XPO5_25963.2",5.73206277689624e-05,12458.6154320988,3952.61962962963,1.65626271287536,7.02535143284475
"HTRA1_15594.47",5.94743095475979e-07,24134.96218107,11105.324691358,1.11987299189097,6.97196035137905
"PCDGK_7859.21",1.38458057157869e-05,3872.22335390947,1481.1321399177,1.38646181407562,6.73637673627203
"IZUM4_20549.1",3.34737471537295e-08,1220.91720164609,655.699609053498,0.896858425288291,6.70428190196515
"VSIG4_17678.28",3.49891346849781e-05,11043.5262962963,3895.00613168724,1.50350340649938,6.69971161023951
"GRIA4_10760.107",7.84430356751382e-07,4460.80358024691,2088.38306584362,1.09491725882223,6.68495776885946
"C9_13722.105",5.42849238533262e-09,79122.5180246913,45191.8985596708,0.808024172262249,6.6785789712616
"Activin.A_19622.7",1.7055645517622e-06,12585.0652469136,5656.33222222222,1.15377393231314,6.65512015384668
"IGF.II.receptor_3676.15",3.23658415882511e-07,12512.6014609054,6371.28888888889,0.973724608336527,6.31938808736343
"LBP_3074.6",4.58021898941676e-08,57937.7309465021,31925.3596296296,0.859800312951298,6.31017230506515
"NAB1_13933.276",1.6517226742265e-06,3938.91323045267,1853.35469135802,1.08765862854178,6.28891057061117
"C4b.binding.protein.alpha.chain_9449.150",4.83730323113697e-08,22140.260781893,12207.7534567901,0.858874483736205,6.28300755337007
"Endothelial.lipase_23148.100",3.17186937130004e-08,2113.74644032922,1192.48458847737,0.825831703915899,6.19265156850787
"Lectin..mannose.binding.2_7638.30",4.83384208180643e-05,10934.5057201646,4080.85390946502,1.42194503716608,6.13669892090768
"FCN2_13717.15",2.13294776219652e-07,29791.2437037037,15765.3861728395,0.918127844211452,6.1248490099292
"alpha.1.antichymotrypsin.complex_4153.11",0.000234926098170821,23528.6913168724,7335.93851851852,1.6813676259642,6.10179868232165
"OAF_6414.8",5.74286928807275e-07,10829.429382716,5507.72378600823,0.975429112582781,6.08752732805934
"H2B2E_22974.25",0.00229567028022826,7423.8003292181,1502.62228395062,2.30467550544952,6.08224720463704
"SAA_4336.2",0.0160857940439553,8227.56096707819,792.231234567902,3.37647132462973,6.0558954547575
"OLFL3_8660.33",8.04727663296668e-05,10171.1602880658,3679.4891563786,1.46690687780993,6.00603174346192
"IGF.I_2952.75",2.44452872855846e-06,28128.5132098766,13422.856872428,1.06734153584275,5.9897124122094
"Haptoglobin..Mixed.Type_3054.3",4.37086998597745e-07,70022.973744856,36681.4134156379,0.932779101409127,5.93194537058234
"H2A1A_22402.12",0.00274896630438566,5725.7058436214,1186.15053497942,2.2711664395478,5.81607247864408
"C2_3186.2",1.12915577280745e-07,11523.1204320988,6454.62306584362,0.836126694631144,5.80877795249566
"H2B3B_18823.52",0.00325847536006983,8794.88788065844,1753.14703703704,2.32671818549721,5.78651452650277
"IGF.II.receptor_16057.6",1.2158446265158e-07,8648.66419753087,4851.91541152263,0.833922924312629,5.76667869372086
"B4GT1_13381.49",3.39828061751395e-07,27846.798600823,15066.2474485597,0.886191348568757,5.73254209901551
"Macrophage.mannose.receptor_2637.77",2.75456975094804e-06,7994.8220164609,3930.40609053498,1.02438753648344,5.69553961742093
"Apo.A.V_15363.32",1.64168344557476e-05,25663.7430864198,11317.6293004115,1.18115981547935,5.65150786713526
"FCN2_3313.21",1.463760332488e-06,86683.9462962963,44614.792962963,0.958242688750586,5.5908957399807
"PCSK9_8246.9",1.53372179910877e-06,10492.6928395062,5401.05288065844,0.958072399358243,5.57047571467253
"PCKGM_20079.6",0.00232561055380827,6737.29230452675,1556.08119341564,2.11425155410213,5.56780326234475
"Myeloperoxidase_2580.83",2.43794530058442e-05,17843.3658847737,7843.2908436214,1.18585677952163,5.47032891405131
"C8_2429.27",1.29361990916069e-05,10672.3527160494,4949.26683127572,1.10859152293453,5.41900966497849
"RM33_13453.2",0.030844012297967,9011.62006172839,763.692530864197,3.56072267057039,5.37964354305016
"ZAP70_4476.22",2.11184098572605e-05,29149.3634979424,13161.3658847737,1.14715516171198,5.36333902084791
"complement.factor.H.related.5_7885.17",1.16950899487513e-05,18397.4472839506,8665.41012345679,1.08616566358588,5.35696517912142
"ST2B1_17209.27",7.45230246218127e-06,4412.63796296296,2140.95781893004,1.04338501346974,5.35017527386175
"COLL1_9526.3",1.74687029890069e-07,857.439938271605,496.803353909465,0.787360704103537,5.32077840424952
"TMPS6_11239.49",0.000319817836237418,1755.91814814815,611.41962962963,1.52199081962428,5.31950603369179
"Inhibin.bB.chain_13676.46",1.14907028532597e-05,13111.9248148148,6229.66487654321,1.07365302601963,5.30347382679102
"Coagulation.Factor.IXab_5307.12",5.19625073244173e-07,17678.975308642,9978.81485596708,0.825094269368856,5.18514808647534
"TR.CD_6895.1",0.00035478795820097,4368.01588477366,1543.45989711934,1.50081010410974,5.17784157775659
"POP7_20398.60",4.75960235770908e-06,21400.3811934156,10957.6152263374,0.965702644997692,5.13988408084418
"IKB.epsilon_20071.53",0.00192469799594227,2217.09265432099,604.062263374486,1.87589989570584,5.09426392648037
"BLC_13701.2",0.00434685469913704,4346.13232510288,983.51670781893,2.14371063430765,5.06306910430421
"BTLA_16308.14",1.10737542207704e-08,2039.94016460905,1315.55911522634,0.63285075768583,5.03477401297495
"sperm.egg.fusion.protein.1_21526.88",0.00012342013613099,2473.1158436214,1019.97360082305,1.27779800628817,4.99441914958792
"DMP4_21547.6",1.77172665548652e-07,5154.58537037037,3101.53637860082,0.732873336636152,4.9480700240819
"IGFBP.3_2571.12",2.37128451598039e-06,33368.9088888889,18152.7425925926,0.878316980306311,4.94054736113285
"sCD14_16914.104",3.08888315938954e-06,25717.0013580247,13817.2367078189,0.89625331024271,4.93853366282306
"BSP_14023.84",0.00100689769199783,5358.51567901235,1712.92847736625,1.64536851269266,4.9311935448036
"PHF11_22528.1",2.26197316214558e-12,3133.44148148148,2337.72096707819,0.422645311863973,4.9219212844388
"SPON2_8099.42",6.34364645446098e-05,12133.308127572,5398.79600823045,1.16826334148619,4.90397350041623
"a1.Antitrypsin_3580.25",2.57304529596344e-06,44248.3223868313,24098.2697942387,0.8766931908071,4.90032267636568
"FUT5_4549.78",4.20836431766014e-05,6391.98255144033,3011.90699588477,1.08558624807812,4.75040239253332
"HCC.4_4913.78",8.67194877358197e-06,21383.6227572016,11166.4681893004,0.937333339343247,4.7446719734272
"SNP25_13105.7",0.0159546847846249,5355.7024074074,860.375967078189,2.63803666716548,4.7408467487539
"FCN1_3613.62",8.49457127367462e-05,14358.7273662551,6412.81067901235,1.16289916555633,4.73399799386332
"Ck.b.8.1_3028.36",6.01560872300931e-06,38533.6310699589,20554.581563786,0.906658136480594,4.73340864670682
"IL.18.Ra_3446.7",1.64718807157772e-05,8478.10508230453,4276.50059670782,0.987311106761998,4.72256257639398
"RNAS4_5644.60",1.87867438082879e-06,17957.9498765432,10145.3998353909,0.823796934323477,4.7171835690637
"CXCL16..soluble_2436.49",1.27484869625533e-06,6953.85374485597,4009.749218107,0.794300715298824,4.68203841530402
"T.plastin_25960.15",0.000765767203950822,13667.8447325103,4842.57489711934,1.49693949648744,4.66431862333374
"TNF.sR.I_2654.19",2.80898211326053e-05,16028.8572839506,7953.08419753087,1.01108522812483,4.60190489916901
"KIF3A_13961.18",3.49061945035851e-05,11250.1779218107,5524.17257201646,1.02611752348946,4.57350584421496
"HERC5_12934.1",1.26144697372764e-09,1383.80446502058,969.66450617284,0.513082519738012,4.56598855736688
"PSB10_21861.8",4.0551178817503e-06,14599.525473251,8121.55462962963,0.846093658176903,4.56213405742541
"S35G2_13501.10",0.000307789136631931,3105.48586419753,1266.54314814815,1.29392277370651,4.5439290469065
"FCN1_22961.7",6.61779786418162e-05,4783.05358024691,2260.70226337449,1.08116095233028,4.51848137476058
"MLF1_17820.170",8.04240967908957e-06,4859.36543209876,2631.77510288066,0.884731720017384,4.50736643697861
"PCSK9_5231.79",2.3231541899308e-06,54421.3309053498,31353.2042386831,0.795559347676762,4.48211928310609
"PSMA_3218.8",7.1022661171867e-05,10489.0945679012,4970.719218107,1.07736363107767,4.4695540555487
"ATF6A_11277.23",2.85654328916928e-06,14516.3417489712,8314.01724279835,0.804060281633092,4.45783819979915
"MMP19_6425.87",3.80328617276393e-06,9001.05565843622,5100.4350617284,0.819473900286848,4.44141823951626
"L.plastin_9749.190",7.59715828114403e-06,12162.4577777778,6672.09242798354,0.866223617092436,4.43450085660827
"HBD.2_13397.88",0.00539299693883627,13271.6914403292,3433.56277777778,1.95057400333332,4.42423309818006
"SAP_2474.54",8.50407551861174e-08,74011.4255967078,48011.5493827161,0.624366511577343,4.41450405800979
"Ceruloplasmin_17453.34",1.8067845838512e-05,7441.27234567901,3907.16374485597,0.929427603061856,4.40836213773132
"Thrombin_4157.2",0.0244216240283866,11383.7030452675,1724.16534979424,2.72299989080971,4.39008974886855
"SIG14_22577.24",0.000161301445021294,12159.4854320988,5463.25061728395,1.15425066693708,4.37733606992437
"Coagulation.Factor.IX_4876.32",1.39262225232306e-06,27216.8999176955,16225.6932098765,0.746222633367252,4.37000411365215
"protein.Z.inhibitor_13119.26",0.000199120184061325,13572.7582304527,5996.10637860082,1.17861604844731,4.36192211849246
"Vitronectin_8280.238",4.04948892926966e-06,3019.09265432099,1727.82491769547,0.805157997950095,4.3418948458284
"VEGF.D_13098.93",0.000125303488739881,17477.1585185185,8093.17893004115,1.11069224971601,4.33396207304159
"IFN.a.b.R1_6055.53",3.31141721406046e-05,15822.3774485597,8094.20913580247,0.967004362927848,4.33216610253527
"HPT_7905.30",4.5401464656998e-07,97821.2772427983,61028.7568312757,0.680659099219412,4.31737311313668
"GBP2_18891.98",3.58175146608235e-05,4065.0504526749,2076.14257201646,0.969367738909446,4.30971644363168
"C3a_4900.8",6.47121836295958e-08,149980.091481482,99065.6995061728,0.59831347808666,4.3012839375784
"LIRB5_7015.8",3.48485427686802e-05,16190.8974074074,8302.11127572017,0.963632777564086,4.29569701428321
"GOLM1_17456.53",8.28452266957618e-05,5356.70987654321,2586.84701646091,1.05015242371225,4.28644128761339
"X7B2_15358.28",0.000107540514772576,14210.5698353909,6727.91670781893,1.078732656824,4.28087276009667
"complement.factor.H.related.5_16055.3",2.53017091210685e-06,76931.513909465,45335.9877366255,0.762917981624584,4.26993761333376
"complement.factor.H.related.5_3666.17",2.10871842705395e-06,66576.2884773663,39535.7571193416,0.751850391881788,4.26748884506226
