0,Protein
0.29299976634360114,SAA_15515.2
0.06621763461278501,CRP_4337.49
0.07491669094342768,SAA2_18832.65
0.015743017061975586,IL.1F6_14150.7
0.01343450028232637,TXN4A_21651.9
0.0019632858895227714,Kininostatin_19631.13
0.03160057330331783,iC3b_2683.1
0.005054795709896552,C3b_4480.59
0.00605818562495823,DNJB9_11214.40
0.01900749736794134,VSIG4_17678.28
0.010591069736956471,FGL1_5581.28
0.02533053139626885,FTMT_8048.9
0.06237035916835667,CHKB_13117.232
0.04074138788328757,HN1_19335.2
0.07530755693007767,GAGE.2_25413.80
0.007925595942826958,Histone.H2A.type.1_22468.54
0.0441679693595559,C3_2754.50
0.08801436290512055,PCDGK_7859.21
0.002691618491226643,HTRA1_15594.47
0.009808008224455907,Activin.A_19622.7
0.020210538656348424,OLFL3_8660.33
0.004247035573122528,Pregnancy.zone.protein_6580.29
0.00037500000000000006,XPO5_25963.2
0.052052298690158726,TR.ECD_8795.48
0.02917071990248461,LBP_3074.6
