"Protein","Active_mean","Inactive_mean","Healthy_control_mean","Active/Healthy_control","Inactive/Healthy_control","Active/Inactive","log(Active_and_Healthy_control)","log(Inactive_and_Healthy_control)","log(Active_and_Inactive)"
"DCNL3_13553.4",647.917222222222,623.528648148148,655.972722222222,0.987719763753726,0.950540513385734,1.03911379877493,-0.0178263170356942,-0.0731799769929232,0.0553536599572291
"REPI1_13554.78",705.591351851852,718.776666666667,894.938388888889,0.788424500068523,0.803157709615144,0.981655894763582,-0.342955486468713,-0.316244788913895,-0.0267106975548183
"X5HT2A_13556.28",1447.05775925926,1403.29701851852,1364.39464814815,1.06058592447816,1.02851254981333,1.03118423267723,0.0848615070513165,0.0405593975993569,0.0443021094519596
"Nectin.3_13557.3",702.400388888889,658.390240740741,544.421240740741,1.29017814942929,1.2093397381868,1.0668450797488,0.367570288557726,0.274219595905367,0.0933506926523592
"X5HT6R_13561.5",1629.54553703704,1687.10714814815,1842.59144444445,0.884377023430909,0.915616510233403,0.965881472807289,-0.177266551204146,-0.127184617339873,-0.0500819338642725
"ACBD7_13563.259",790.253314814815,943.287481481481,778.195759259259,1.01549424474766,1.21214677702609,0.837765082574489,0.022182063270171,0.277564403156262,-0.25538233988609
"p130_13565.2",1197.58988888889,1525.42107407407,921.746,1.29926236608446,1.65492562384222,0.785088071249981,0.377692790315285,0.726766380461405,-0.34907359014612
"SSU72_13566.2",388.713388888889,398.104777777778,662.352981481482,0.586867425310679,0.60104625314336,0.976409755890619,-0.768893462844687,-0.734452077972643,-0.0344413848720438
"DPYL2_13567.1",6275.68592592593,6587.56724074074,3994.86846296296,1.57093681158936,1.64900729568823,0.952656071138677,0.65162515170782,0.721597781692265,-0.0699726299844449
"PSMD4_13568.30",710.55837037037,710.075537037037,848.251740740741,0.837673931266998,0.83710472131417,1.00067997460573,-0.255539317894042,-0.256519980510589,0.000980662616547123
"VIGLN_13570.43",470.4665,468.161925925926,794.995648148148,0.591785000453648,0.588886149271956,1.00492260037917,-0.756854964839778,-0.763939353458666,0.00708438861888772
"PSD11_13572.43",5691.80407407408,5625.51833333333,8205.70655555556,0.693639729319898,0.685561724057102,1.01178304590138,-0.527741561305563,-0.544641531024023,0.0168999697184597
"p21.ARC_13573.5",3191.4177037037,3268.5642037037,4031.71209259259,0.791578771105023,0.810713693993425,0.976397434716876,-0.337195172790195,-0.302735582642851,-0.0344595901473444
"RND1_13574.50",701.191185185185,612.343777777778,399.686277777778,1.75435391248293,1.53206104843618,1.14509399888056,0.810939817497108,0.615473785853831,0.195466031643277
"DVL2_13575.40",5531.0907037037,5577.75340740741,4082.72488888889,1.35475469306211,1.36618399701318,0.991634140074795,0.438031644832527,0.450151798197698,-0.0121201533651706
"Glutathione.S.transferase.Pi_13576.15",3811.34062962963,5129.86625925926,3131.87124074074,1.21695316846046,1.63795567088702,0.742970759276671,0.28327365044289,0.711896312866061,-0.428622662423172
"U2AF2_13577.25",1000.66877777778,1407.78296296296,920.206814814815,1.08743899922014,1.52985496336089,0.710811825476044,0.120934474073168,0.613394885886386,-0.492460411813218
"ABLM3_13578.98",326.241925925926,377.619185185185,945.85912962963,0.344915977132528,0.399234064942683,0.863944255814058,-1.53568313629447,-1.32469326993579,-0.210989866358672
"Sperm.associated.antigen.2_13580.2",427.788148148148,408.383351851852,374.436,1.14248669505109,1.09066262819775,1.04751612965686,0.192177364324407,0.125204905605692,0.0669724587187148
"Apaf.1_13583.19",2213.96216666667,2577.46425925926,2291.31798148148,0.966239598589106,1.12488283166737,0.858969104503875,-0.0495471161419166,0.169774737463937,-0.219321853605854
"RGAP1_13587.10",1160.00851851852,1336.44025925926,861.808037037037,1.34601729000662,1.5507400741516,0.86798381781874,0.42869694192936,0.632956890656504,-0.204259948727144
"ANXA9_13588.11",158.469333333333,172.486277777778,141.913,1.11666537479536,1.21543676603114,0.918735886558448,0.159196925794856,0.281474838075546,-0.12227791228069
"APBB3.PID.2_13589.10",1463.02211111111,1563.87640740741,1307.63174074074,1.11883343416117,1.1959608800269,0.935510059606633,0.161995271706328,0.258170199641182,-0.0961749279348541
"ORN_13590.1",1757.70561111111,1883.16557407407,2884.44664814815,0.60937359068145,0.652868922114781,0.933378156073902,-0.714601117702649,-0.615134727001191,-0.0994663907014577
"PRI1_13591.31",402.37237037037,395.326296296296,383.035388888889,1.05048353766365,1.03208817713439,1.01782343886578,0.071053553427318,0.0455662336294822,0.0254873197978357
"GGA1_13594.158",17073.9442962963,17054.7090740741,29050.5661481481,0.587731895110922,0.58706976611405,1.00112785402194,-0.76676990207413,-0.768396134574288,0.00162623250015801
"THTPA_13595.20",1029.24240740741,942.400018518518,905.377814814815,1.13680983846277,1.04089144122808,1.09215024106792,0.184990945478017,0.057819611991089,0.127171333486928
"RB27B_13596.3",2103.03198148148,2127.50340740741,1529.48162962963,1.37499656141064,1.39099637824522,0.988497585554635,0.459428010752192,0.476118663521801,-0.0166906527696096
"RAB31_13597.20",1458.64075925926,1596.39975925926,2862.78272222222,0.509518500281781,0.557639162367189,0.913706451531964,-0.972793564236762,-0.842596211283352,-0.13019735295341
"RABEK_13599.15",730.586444444444,770.2765,586.5555,1.24555382132542,1.3132201471131,0.948472976190296,0.316787362872727,0.393108788679638,-0.0763214258069108
"NH2L1_13602.6",862.353907407408,853.447962962963,673.794703703704,1.27984666941909,1.26662907599562,1.01043525186178,0.355970980132283,0.340994102561826,0.014976877570457
"RFESD_13603.7",1767.12188888889,1924.48777777778,1690.295,1.04545176367965,1.1385514231408,0.91822972808349,0.0641264986510117,0.187199452857786,-0.123072954206774
"NEUL1_13604.27",1357.88533333333,1491.52827777778,1057.2912037037,1.2843059022686,1.4107071661553,0.910398651882378,0.360988871559443,0.496418545142434,-0.135429673582991
"ANX10_13605.16",2705.34468518519,3038.18390740741,2956.03392592592,0.915194058315074,1.02779060847746,0.890447967481255,-0.127850409103232,0.0395463745694793,-0.167396783672712
"GTF2I_13609.11",244.433148148148,238.122592592593,246.003055555556,0.99361834183782,0.967965995604541,1.02650128862973,-0.0092362894507213,-0.0469717280015254,0.0377354385508041
"MAGE.10_13610.9",7673.97233333334,7315.03168518519,6251.5995,1.22752142604998,1.17010561620033,1.04906891228853,0.295748206606181,0.226638756382647,0.0691094502235333
"CYTIP_13612.7",204.568796296296,224.165759259259,171.95912962963,1.18963614631513,1.30359905718338,0.912578250006961,0.250520388512832,0.382500213772914,-0.131979825260082
"Adenylate.kinase.isoenzyme.5_13613.23",5383.21690740741,5547.72662962962,219.413203703704,24.5346078382636,25.2843791348186,0.970346462036614,4.61674630640706,4.66017444799699,-0.0434281415899348
"CREB.binding.protein_13614.6",5686.30868518519,7210.31322222222,3457.30533333333,1.64472273546716,2.08552977739761,0.788635460060175,0.717844397406718,1.06041391131473,-0.342569513908008
"NCK2_13615.60",16684.5737407407,16410.4622962963,32012.9492962963,0.521182025008581,0.512619507325271,1.01670345658125,-0.940140767079099,-0.964039714607577,0.0238989475284788
"MD1L1_13618.15",1269.4132962963,1252.34894444444,993.343962962963,1.27791917364643,1.2607404797719,1.01362587634026,0.353796591005545,0.334271331115004,0.0195252598905411
"ASNA_13620.10",449.263277777778,422.178888888889,500.660240740741,0.897341632547215,0.84324428930938,1.06415382105005,-0.15627074770531,-0.245977451952808,0.0897067042474982
"AP2A2_13621.31",23173.2285925926,23277.4403703704,36896.5902222222,0.628058811207864,0.630883239621171,0.995523056825851,-0.671028435984942,-0.664555070989219,-0.00647336499572218
"X2A5A_13622.16",26046.8183333333,24829.0114074074,37504.154037037,0.69450488891473,0.66203363453786,1.04904774120659,-0.525943244902133,-0.595023580047747,0.069080335145614
"MLL2_13623.4",1316.15627777778,1058.65959259259,789.428148148148,1.66722744921781,1.3410461675024,1.24322897273768,0.73745093544284,0.423358905012897,0.314092030429943
"NADK_13624.17",588.16274074074,566.791425925926,388.06712962963,1.51562112797876,1.46054994780638,1.03770578353387,0.599909156477951,0.546511696215984,0.053397460261967
"LA.HTH_13625.19",399.620666666667,391.054425925926,374.413277777778,1.06732503996253,1.04444593484215,1.02190549492045,0.093999597091082,0.0627378140384568,0.0312617830526255
"GRB14_13628.58",808.406407407407,979.255462962963,731.724,1.10479690075412,1.33828528647818,0.825531679916687,0.143781177575243,0.420385692597567,-0.276604515022324
"ATG4B_13629.25",3456.91972222222,3404.90192592593,2537.10625925926,1.36254431977615,1.34204151422496,1.01527732587544,0.446303157508912,0.424429300032974,0.0218738574759387
"RB.binding.protein.5_13631.1",1063.90866666667,1046.15846296296,1026.23081481481,1.03671479291786,1.01941829056434,1.01696703160383,0.0520190538073934,0.0277461436509383,0.024272910156455
"Zyxin_13632.10",11228.6363703704,10285.4038148148,12439.9722962963,0.902625512575573,0.826802791022055,1.09170593323686,-0.147800538200374,-0.274384836038272,0.126584297837898
"PIR_13634.209",1216.5967037037,1171.19716666667,1274.11785185185,0.954854138442103,0.919222005220634,1.03876335968798,-0.0666477280406817,-0.121514759868212,0.0548670318275303
"NP1L1_13636.20",31505.4531851852,28602.4811111111,55651.7234074074,0.566118194661187,0.513954992942843,1.10149371527585,-0.820824803226361,-0.960286066793322,0.139461263566961
"USO1_13639.101",761.945277777778,807.984851851852,1621.11335185185,0.470013572405275,0.498413544573465,0.94301926085798,-1.08922567733312,-1.00458482021836,-0.0846408571147603
"BCL6_13640.5",526.269592592592,2746.41259259259,283.199888888889,1.85829731310054,9.69778838320845,0.191620732446394,0.893981340160287,3.27765577282821,-2.38367443266792
"CIG49_13642.90",420.210407407407,449.887185185185,514.027407407407,0.817486385651723,0.875220228925681,0.934035067556854,-0.29073339059627,-0.192282011426119,-0.0984513791701504
"HGS_13644.30",4367.41238888889,3840.76607407408,11229.8692592593,0.388910350428868,0.342013427351995,1.13712012256351,-1.36249046383422,-1.54787512885844,0.185384665024224
"PRP16_13645.14",977.49512962963,973.155277777778,809.384240740741,1.20770220178124,1.20234028387698,1.00445956770821,0.272264755177144,0.265845262425843,0.00641949275130137
"KCIP1_13650.11",1835.61346296296,1922.06122222222,1446.01414814815,1.26942980835544,1.32921328929162,0.955023410149593,0.344180625046756,0.410572622081251,-0.0663919970344945
"ZFP91_13651.54",314.551962962963,312.673537037037,366.169981481481,0.859032632031501,0.853902703252724,1.00600762681654,-0.21921515889518,-0.227856401542288,0.00864124264710846
"TM1L1_13652.2",1432.37924074074,1534.96253703704,1211.25411111111,1.18255882692261,1.26725063135512,0.933168859942137,0.241911952865772,0.341701882690594,-0.0997899298248225
"MACD1_13653.335",1285.64538888889,1405.50683333333,1059.04394444444,1.21396793365672,1.3271468485386,0.914720126859733,0.279730314043833,0.40832801346392,-0.128597699420087
"ROCK2_13654.1",1958.53227777778,1807.97724074074,4718.50688888889,0.415074582679897,0.383167235592715,1.08327263952468,-1.26855750446446,-1.38395389255237,0.115396388087912
"Nucleolin_13655.34",441.226351851852,441.621592592593,327.306796296296,1.34805129879561,1.3492588531306,0.999105023967645,0.430875397936573,0.432167153551585,-0.00129175561501179
"PNKP_13657.2",1422.40755555556,1888.16362962963,1920.26831481481,0.740733752976978,0.983281146214048,0.753328542735761,-0.432973016976671,-0.024324114480046,-0.408648902496625
"PDGF.CC_13658.31",938.387907407407,1037.83342592593,1129.66837037037,0.830675561093872,0.918706279778077,0.904179692006165,-0.267642984673863,-0.122324404688456,-0.145318579985407
"AT131_13659.36",30155.3941111111,30910.9283148148,22286.0693333333,1.35310510167029,1.3870067373694,0.97555769933504,0.43627390418473,0.471974795553231,-0.035700891368501
"Angiopoietin.2_13660.76",14971.7297407407,16897.862,9110.36777777778,1.64337270524469,1.85479471434926,0.886013256632155,0.716659710373411,0.891259520550016,-0.174599810176605
"CYTD_13661.193",912.860833333334,644.261388888889,341.988925925926,2.66927015505484,1.88386623088619,1.41691066557268,1.41644532707373,0.913696526050067,0.502748801023661
"IL.4_13663.2",266.075685185185,232.017148148148,213.698314814815,1.24509959479914,1.08572287221454,1.14679318881762,0.316261147254022,0.118655906178418,0.197605241075604
"PP2A..subunit.B_13665.35",785.010962962963,733.934388888889,564.196666666667,1.39137823624675,1.30084850239377,1.06959283397444,0.47651465955032,0.379452954698428,0.097061704851892
"Carbonic.Anhydrase.X_13666.222",1221.71048148148,1151.84348148148,1142.98622222222,1.0688759476962,1.00774922661976,1.06065667872699,0.0960944255293266,0.0111366760173033,0.084957749512023
"Dtk_13668.44",755.89274074074,630.33912962963,352.817314814815,2.14244797236635,1.78658785485196,1.19918422514065,1.09926017006919,0.837206859707009,0.262053310362186
"FGFR.3.ECD_13669.6",11305.7544444444,10592.8122962963,5973.84596296296,1.89254200971009,1.77319809750206,1.06730433129618,0.920325324796344,0.826353719721717,0.0939716050746265
"GIIE_13670.81",542.400685185185,503.968074074074,475.058518518519,1.14175551861837,1.06085472510989,1.07626001147339,0.191253762927664,0.0852271051561048,0.106026657771559
"Elastase_13671.40",56049.7552222222,49045.1878888889,27537.9179259259,2.03536648533088,1.78100566719733,1.14281864612696,1.02528858759505,0.832692107132665,0.192596480462382
"HSP76_13672.3",1769.03605555556,1823.72166666667,1407.94388888889,1.25646772539467,1.29530848569959,0.970014277885362,0.329373613509802,0.373295725548114,-0.0439221120383112
"TCPH_13673.21",3861.6587037037,3298.66592592593,6496.03240740741,0.59446419930114,0.507797024251983,1.17067286909927,-0.750338166406641,-0.977676154233346,0.227337987826706
"Inhibin.bB.chain_13676.46",13480.2188703704,13812.4406296296,6234.13672222222,2.16232326479442,2.21561400480579,0.975947642551556,1.11258222041438,1.14770656285923,-0.0351243424448492
"Factor.D_13678.169",29058.0433703704,28089.6783703704,19251.3331851852,1.50940421065134,1.45910301900477,1.03447405083219,0.59397920388484,0.545081747382182,0.0488974565026581
"NAB2_13680.3",424.70587037037,395.304481481482,371.387518518519,1.14356527668065,1.06439894118782,1.07437656355097,0.193538719624176,0.0900389803507801,0.103499739273396
"CSK22_13681.173",696.42412962963,687.148333333333,637.644907407407,1.09218174808486,1.07763478599273,1.01349897226891,0.127212952633949,0.107868326782561,0.0193446258513884
"M.CSF.R_13682.47",4479.54346296296,5029.50522222222,3906.93242592593,1.1465628208047,1.28732843927554,0.890652910185017,0.197315403135441,0.364380178860264,-0.167064775724823
"CLCKB_13683.18",194.642722222222,232.354981481481,352.358055555555,0.552400375564944,0.65942860626567,0.837695499279558,-0.856213794434234,-0.600711621857754,-0.25550217257648
"IL.5.Ra_13686.2",1164.84733333333,1219.9085,1230.75266666667,0.946451195989013,0.991188996001905,0.954864511013189,-0.0793999799989876,-0.0127679238551803,-0.0666320561438073
"I.309_13687.5",1226.00168518519,1157.42488888889,882.973074074074,1.38849271986105,1.31082693558081,1.0592494570962,0.473519612844271,0.390477223575858,0.083042389268413
"CAPSL_13688.2",346.672037037037,349.180222222222,374.106944444445,0.926665602403749,0.933370062779137,0.992816932272902,-0.109879274687174,-0.0994789003223101,-0.0104003743648641
"Ornithine.decarboxylase_13689.2",1700.83337037037,1762.12268518519,1163.7302962963,1.46153569756108,1.51420195108209,0.965218474666891,0.547485066958125,0.598557632268588,-0.0510725653104635
"BGN_13690.26",2867.26242592593,2825.39344444444,2264.93414814815,1.26593633120427,1.247450592219,1.01481881454911,0.34020484792132,0.318982675865372,0.0212221720559473
"SC5A8_13691.10",2822.01709259259,2687.63848148148,2148.46481481481,1.31350398346451,1.25095764331293,1.04999876733311,0.393420575740501,0.32303294152858,0.0703876342119211
"WISP.1_13692.154",933.0835,755.729148148148,774.983537037037,1.20400428577802,0.975155099471528,1.23467978215005,0.267840527529251,-0.036296395571021,0.304136923100272
"ARMEL_13693.5",654.532148148148,652.06362962963,624.536351851852,1.04802890369368,1.04407634190733,1.00378570189526,0.0676785056544858,0.0622272043066656,0.00545130134781988
"TSLP.R_13694.24",270.120388888889,311.107351851852,231.392907407407,1.16736676121751,1.34449821879844,0.86825459855259,0.22325789563076,0.42706784391859,-0.20380994828783
"GPDA_13697.51",3066.35383333333,2621.24083333333,2572.79190740741,1.19183903855764,1.01883126489415,1.16981003589585,0.253189408656751,0.0269151374138536,0.226274271242897
"K319L_13698.28",876.003944444444,902.756888888889,815.404092592593,1.07431879776219,1.10712822892335,0.970365283529022,0.103422168093676,0.146822326471966,-0.04340015837829
"PSA_13699.6",492.551722222222,574.652759259259,397.533833333333,1.23901837006466,1.44554428095032,0.857129308588256,0.30919757747425,0.531612803162219,-0.222415225687969
"annexin.II_13700.10",12751.4557407407,13414.3625555556,12043.732,1.05876282706563,1.11380447153387,0.95058230966478,0.0823794481235833,0.155495989673213,-0.0731165415496294
"BLC_13701.2",6194.08225925926,4793.59103703703,971.088333333334,6.3784951859092,4.93630792636822,1.29215909563447,2.67321610363031,2.303432392459,0.369783711171309
"HMCS2_13704.5",301.724851851852,275.784925925926,269.889222222222,1.11795813618454,1.02184490234608,1.09405853434097,0.160866165059668,0.0311762377661711,0.129689927293497
"IL.12.Rb1_13706.12",466.343685185185,468.809074074074,380.524185185185,1.22552968599942,1.23200861423808,0.99474116644658,0.293405431022732,0.301012343431442,-0.00760691240870996
"SPARCL1_13707.27",14809.7918148148,20579.3658888889,5510.68162962963,2.68747004638883,3.73445015916697,0.719642767166643,1.42624867501201,1.90089584380771,-0.474647168795704
"kallikrein.8_13708.56",2086.27859259259,1949.78242592593,1812.56837037037,1.15100684018131,1.0757014509348,1.0700058451916,0.202896407115962,0.105277729362534,0.097618677753428
"C1.Esterase.Inhibitor_13710.6",24670.6057407407,23949.5992962963,15343.8525555555,1.60784950529313,1.5608595826623,1.03010515689738,0.685132376586442,0.642340756080294,0.0427916205061483
"CLH1_13711.10",734.64662962963,742.723425925926,670.814888888889,1.09515552173636,1.10719579757114,0.989125432140198,0.131135759786041,0.146910372261057,-0.0157746124750165
"granzyme.A_13712.104",619.689555555556,698.548925925926,741.691555555556,0.835508441364664,0.941832114298086,0.887109739284414,-0.259273690594413,-0.0864581788450697,-0.172815511749344
"SC22A_13713.164",821.290740740741,1342.39822222222,1293.58711111111,0.634894035110866,1.0377331458329,0.611808573003893,-0.655412271155162,0.0534355008446737,-0.708847771999835
"FCN2_13717.15",30150.9147407407,29869.7951481481,15870.6304074074,1.89979313781185,1.88207994146261,1.00941150052079,0.925842336819161,0.912327907929517,0.0135144288896441
"PAK4_13719.19",3455.43737037037,3500.17044444444,7548.06503703704,0.457791149574777,0.463717578911909,0.987219744071299,-1.12723852318643,-1.10868167650288,-0.0185568466835546
"Proteinase.3_13720.95",2640.53853703704,2815.65416666667,1917.34733333333,1.37718320052446,1.46851544199434,0.93780641397557,0.461720487510537,0.554358436225598,-0.0926379487150618
"C9_13722.105",71847.8512962963,78504.5967407407,45410.5194074074,1.58218519043357,1.72877557370407,0.915205660294923,0.661918473188437,0.789750593260455,-0.127832120072018
"IL.10_13723.6",662.832055555555,656.825481481481,629.770555555555,1.05249769095799,1.04295997278256,1.00914485543485,0.073817068211287,0.0606837904787663,0.0131332777325208
"FGF.19_13724.27",4861.264,4167.22455555555,2954.77874074074,1.64522098828331,1.41033387647525,1.16654716711131,0.718281381703612,0.49603674057793,0.222244641125682
"FGF.16_13725.3",2053.78405555555,2034.35694444444,1627.97183333333,1.26155994440663,1.24962662301044,1.00954950957066,0.335208759182629,0.321497095209033,0.0137116639735953
"B7_13726.4",248.036148148148,247.666833333333,228.494648148148,1.08552279083285,1.08390649558126,1.00149117590694,0.118390016028014,0.116240306341579,0.00214970968643531
"SPOP_13727.44",536.676685185185,549.050222222222,561.579648148148,0.955655510228901,0.977688960119472,0.97746374277574,-0.0654374382404398,-0.0325525326398079,-0.0328849056006321
"ERP29_13728.19",3771.81707407408,3936.09935185185,8019.59688888889,0.470325020862322,0.490810125045724,0.958262669944933,-1.08827001058899,-1.02676308386009,-0.0615069267288972
"SFXN5_13729.26",2393.74575925926,2266.51996296296,394.366277777778,6.06985407765548,5.74724587440544,1.05613266080832,2.60166183378355,2.52287077080158,0.0787910629819685
"CATC_13730.18",22977.7914444445,21196.5848888889,16529.901,1.39007435340626,1.28231771556822,1.08403271399108,0.475162053036248,0.358753757967582,0.116408295068666
"C7_13731.14",34649.2043703704,35074.7652222222,22141.9092592593,1.56486976640828,1.5840894663388,0.987867036339213,0.646042596343187,0.663653818371034,-0.0176112220278472
"Cardiotrophin.1_13732.79",5114.68607407407,4884.02105555556,3415.49974074074,1.49749274258906,1.42995796407126,1.04722850616218,0.582549011190258,0.515972737271288,0.06657627391897
"IL.12.p40_13733.5",241.996185185185,284.848666666667,264.476759259259,0.914999812697958,1.07702721201086,0.849560533377437,-0.128156646812819,0.107054701262956,-0.235211348075776
"IFN.lambda.1_13734.22",623.468611111111,617.220222222222,601.381407407407,1.03672744689418,1.02633738692238,1.01012343514344,0.0520366630067603,0.0375050646946379,0.0145315983121221
"RPGP1_13735.1",749.191703703704,796.676944444445,638.669722222222,1.17305029131008,1.24740052130927,0.940395864256051,0.230264866280596,0.318924766956273,-0.0886599006756769
"Inhibin.bA.chain_13738.8",1207.20364814815,1213.88842592593,796.277796296296,1.51605840796162,1.524453440209,0.994493087144579,0.600325336129948,0.608292088291018,-0.00796675216106984
"FLRT1_13739.3",425.316203703704,771.619000000001,377.26787037037,1.12735866769191,2.04528151109844,0.551199754935665,0.172946580087766,1.03229942835741,-0.859352848269648
"sFRP.3_13740.51",2293.26592592593,2260.73064814815,2098.26705555556,1.09293329457472,1.07742750960248,1.01439148790433,0.128205351126024,0.107590806618214,0.0206145445078096
"IGFBP.1_13741.36",13222.7919259259,14619.5513518518,10216.4537777778,1.29426435175455,1.43098101061754,0.904459487688109,0.372132315950685,0.517004527361802,-0.144872211411117
"IL.22_13742.66",2030.5497962963,3234.90003703704,1781.20940740741,1.13998375926602,1.81612561868596,0.627700940693101,0.189013271238023,0.860863995132933,-0.67185072389491
"CUL4B_13743.56",888.298148148148,932.24312962963,1043.32768518518,0.851408585012752,0.893528603589352,0.952861029398049,-0.232076457559756,-0.162414181405715,-0.0696622761540416
"IL.3.Ra_13744.37",4702.25307407407,4802.81868518519,3974.079,1.18323090056189,1.20853628858037,0.979061126870911,0.24273163461628,0.273260793392224,-0.0305291587759445
"PKD2.CD.4_13745.10",352.802407407407,401.78987037037,330.833722222222,1.0664040081453,1.21447676999652,0.878076908913093,0.0927541080080945,0.280334894970619,-0.187580786962524
"Carbonic.anhydrase.6_13747.9",3307.87837037037,2890.76005555556,3288.24611111111,1.00597043487497,0.879119128518868,1.14429364831342,0.00858790545552321,-0.18586941816695,0.194457323622473
"MCP.2_13748.4",268.081314814815,271.343425925926,269.062685185185,0.996352632957279,1.0084766148051,0.987977924654045,-0.00527165803560566,0.0121776302117815,-0.0174492882473872
"MYZAP_13924.13",1344.31381481482,1380.11822222222,1057.83953703704,1.27081071159448,1.30465743990613,0.974056999733142,0.345749155613455,0.383671052293577,-0.0379218966801225
"RMI1_13926.1",1740.4327962963,1726.58137037037,1729.67922222222,1.00621709154849,0.998209002101632,1.00802245765165,0.00894160048324625,-0.00258618039997091,0.0115277808832171
"OCTC_13929.27",956.119962962963,914.235240740741,1551.74311111111,0.616158664483029,0.589166617975904,1.04581394410949,-0.698626193661702,-0.763252404915774,0.0646262112540723
"ABC3G_13930.3",1873.83061111111,1816.13216666667,3661.89885185185,0.511710095477787,0.495953667794028,1.03176995898396,-0.966601398471076,-1.01172274517431,0.045121346703237
"PSMD9_13931.22",4888.47107407407,7570.66912962963,5101.09422222222,0.958318129623662,1.48412650302538,0.645711890239909,-0.0614234328281832,0.569614068716813,-0.631037501544996
"COOL.1_13932.45",2156.8487037037,2149.40627777778,1561.02222222222,1.38168994201331,1.37692228027219,1.00346254963655,0.466433904216521,0.46144712953077,0.0049867746857505
"NAB1_13933.276",4063.83187037037,4124.13205555556,1852.92903703704,2.1931934732205,2.2257366435092,0.985378696808712,1.13303308540136,1.15428289834904,-0.0212498129476846
"MCF2L_13934.3",690.747851851852,699.841259259259,970.194981481482,0.711968073466103,0.721340836241603,0.987006471414629,-0.49011554651148,-0.471246995522797,-0.0188685509886825
"PGK2_13936.24",429.837425925926,403.847796296296,421.144722222222,1.0206406568693,0.95892878382838,1.06435501163553,0.0294750172401825,-0.0605044194069563,0.0899794366471389
"CAND1_13937.75",3050.13237037037,3160.25287037037,3974.3617037037,0.767452133893086,0.79515985357481,0.965154528919993,-0.381851322708844,-0.330683175651435,-0.0511681470574087
"UGPA1_13939.14",821.554666666667,783.214703703704,682.433444444444,1.20386049856551,1.14767925001288,1.04895204696957,0.267668224582652,0.198719498221804,0.0689487263608478
"IP16.HIN.1_13940.19",4948.89888888889,4203.37638888889,2282.13794444444,2.16853626264631,1.84185903359674,1.1773627748328,1.11672156840396,0.881162649207085,0.235558919196874
"SYFM_13941.82",1736.70594444444,1780.38451851852,1370.69751851852,1.26702348328573,1.29888942999094,0.975466774946785,0.341443263946684,0.377278624324524,-0.0358353603778408
"SPSB1_13942.140",661.481407407407,637.35062962963,549.065796296296,1.20473978140581,1.16079099067699,1.0378610715295,0.268721564200804,0.215108227277405,0.0536133369233991
"DPY30_13943.38",5872.88390740741,5961.34911111111,5480.04303703704,1.07168572723158,1.0878288857991,0.985160204166064,0.0998818962453852,0.121451640206009,-0.0215697439606234
"SULT.1A3_13944.3",2550.87948148148,3359.02759259259,7306.04596296296,0.349146377454075,0.459759986403144,0.75941010044298,-1.51809609067775,-1.1210471832674,-0.397048907410355
"DDX23_13946.8",1597.58481481481,1688.41811111111,1180.17016666667,1.35369022191699,1.43065649242767,0.946202131037008,0.436897630762086,0.516677315557572,-0.0797796847954856
"NUD12_13947.371",1373.64327777778,1377.26546296296,1692.64316666667,0.811537425506465,0.813677383447109,0.997370016686985,-0.301270466106038,-0.297471204032018,-0.00379926207401921
"GABR2.ECD_13948.50",721.38312962963,819.253333333334,716.212759259259,1.00721904253105,1.14386866575882,0.880537314013121,0.0103774640883573,0.193921417382552,-0.183543953294195
"C43BP.START.domain_13950.9",2955.15366666667,3007.51331481482,4587.85640740741,0.644125143475582,0.655537804094954,0.982590385256075,-0.634587086156079,-0.609249113513311,-0.0253379726427675
"GNA1_13954.9",2110.52411111111,2182.49857407407,4449.77455555556,0.474299109934933,0.490473966001091,0.967021988551127,-1.07613093381477,-1.02775153360678,-0.0483794002079944
"DAPK1_13955.33",679.452277777778,636.796944444444,823.601166666666,0.824977313385437,0.77318606410155,1.06698419913203,-0.277573648639637,-0.371112460225917,0.0935388115862801
"RBM46_13958.5",498.059574074074,524.911388888889,255.295388888889,1.95091488429054,2.0560942803293,0.948845051977909,0.96415083653709,1.03990641951477,-0.0757555829776787
"LAP_13959.7",48165.4694074074,44340.8318518518,71283.3154814815,0.675690644887585,0.622036609160962,1.08625543084835,-0.565565214116745,-0.68492860408014,0.119363389963396
"AGAP3_13960.15",827.98387037037,771.731037037037,565.168537037037,1.46502116821855,1.36548832155967,1.07289175973706,0.550921510424518,0.449416975399427,0.101504535025091
"KIF3A_13961.18",9872.69151851852,11447.6925,5575.76646296296,1.77064293924394,2.05311549112419,0.862417602369955,0.824273313321855,1.03781478369872,-0.213541470376861
"tollip_13963.7",13938.8999814815,13721.5463888889,28985.3638518518,0.480894428399281,0.473395692357756,1.01584031321489,-1.05620788351527,-1.07888151649202,0.0226736329767423
"MYOM3_13966.30",2288.52648148148,2391.04251851852,1578.32237037037,1.44997405121012,1.51492658496466,0.957124962754508,0.536027081946791,0.599247880778255,-0.0632207988314649
"Thioredoxin.reductase.1_13967.14",3461.30683333333,3609.03548148148,5409.55244444444,0.639850869157958,0.667159717656111,0.959067000336747,-0.644192401332519,-0.58389591175855,-0.0602964895739687
"IMA7_13969.24",4310.32461111111,4212.03681481482,8255.22703703704,0.522132776212315,0.510226647421995,1.02333498034742,-0.93751137003647,-0.970789846868882,0.0332784768324122
