"Protein","Nominal_pvalue","Inactive_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"AMPD2_18403.25",5.08200606765641e-07,1046.41055554074,3362.55366261111,-1.684108292624,-10.5997183481254,10.5997183481254
"AMPK.a2b2g1_5245.40",2.0720040661403e-07,2670.69499995556,7542.00432085185,-1.49773275100643,-10.0102606883093,10.0102606883093
"EHD3_25232.4",1.48701859309239e-08,17162.8437851482,41377.2809466667,-1.26955022454603,-9.93763747357578,9.93763747357578
"CHKB_13117.232",3.56440796298712e-07,6917.48827155556,2378.11236622222,1.54043140849532,9.93272112336794,9.93272112336794
"ACADV_19262.219",2.58624624483332e-07,6225.47796287407,17473.5439502593,-1.48891573266343,-9.80797946220524,9.80797946220524
"DOK2_19578.19",4.39196081775148e-08,19662.4497114815,49266.3481066667,-1.32515945928242,-9.74965074092652,9.74965074092652
"FTMT_8048.9",1.04733706939133e-07,10692.0684356667,4078.51934155556,1.39042357793587,9.70503633683373,9.70503633683373
"HMHA1_13544.9",5.62502575475033e-08,19508.0889710741,49013.4562555556,-1.32910542684561,-9.63584885073719,9.63584885073719
"UBP4_21763.46",1.97233722676301e-07,1807.99362142593,4868.313889,-1.42903260217971,-9.58169050363595,9.58169050363595
"Histone.H2A.type.1_22468.54",1.75126326400318e-05,44067.0942174444,10977.0527565185,2.00521101326893,9.53808408350087,9.53808408350087
"MPIP1_11548.84",0.0236438343979676,10771.6152261593,188.272386837037,5.83826936988974,9.49467291939995,9.49467291939995
"C1TC_12575.30",2.11593814634918e-10,8781.33353907407,17220.5839918519,-0.971622118733055,-9.39995530377232,9.39995530377232
"ARH_18183.3",9.8332906055203e-08,18846.5987246667,47641.6413574074,-1.33791893647652,-9.37520086985802,9.37520086985802
"ZADH2_17345.12",3.43315408022571e-07,3469.3917697,9473.7033957037,-1.44924574305343,-9.36836897396412,9.36836897396412
"HSP.40_3852.19",5.80497425971024e-08,852.566316840741,2090.05576129259,-1.29365746936349,-9.36116379385857,9.36116379385857
"GSTK1_13474.40",5.38529133956957e-08,4814.63637866667,11751.767573,-1.28737901862506,-9.35768876254612,9.35768876254612
"HN1_19335.2",1.1259948923785e-06,5587.40063811111,1889.40604951852,1.56424448823353,9.30485136766245,9.30485136766245
"DECR_12687.2",1.27257499098405e-07,10174.3107195926,25886.593045037,-1.34727404415187,-9.28988110280868,9.28988110280868
"PDE5A_5256.86",8.78336935496725e-08,9675.58687207407,23847.097737,-1.30139262102522,-9.18306731614617,9.18306731614617
"RAGP1_25036.10",1.48717496265935e-08,1089.69777777778,2453.19201644444,-1.17073209482574,-9.16406695687705,9.16406695687705
"MP2K5_22041.26",1.76994857872729e-08,17924.2015642222,40597.3454314815,-1.17947654060227,-9.14334855604296,9.14334855604296
"THIC_17341.89",8.2742740878968e-07,2523.74283940741,7141.407819,-1.50064359526998,-9.12731966585931,9.12731966585931
"FER_4220.39",2.95039974260105e-06,700.659979466667,2195.06843625926,-1.64747952041154,-9.11075802613974,9.11075802613974
"PCDGK_7859.21",1.16908615782255e-06,4095.29421815185,1426.45456794815,1.52153330475814,9.02596909115662,9.02596909115662
"ODPX_18319.7",2.22965785623141e-07,1540.79773665926,3941.28469137037,-1.35498847457117,-9.01306054053792,9.01306054053792
"GAGE.2_25413.80",4.86446444362198e-07,5253.16648137037,1958.0570782963,1.42376448576205,8.98817531944364,8.98817531944364
"KC1G1_20130.144",1.1729427962412e-06,2262.3726748963,6459.61711911111,-1.51361205420121,-8.97681407670816,8.97681407670816
"METAP1_3210.1",1.57791555121297e-06,1410.62516461111,4116.21802465556,-1.54498471804122,-8.96387193171771,8.96387193171771
"DNJB9_11214.40",6.64404552137857e-08,20568.6159675185,8720.10074051852,1.23802801305895,8.88602950763748,8.88602950763748
"GAPDH..liver_3848.14",1.2633233800438e-06,3207.14337449259,9091.10950577778,-1.50316752539616,-8.86641180210566,8.86641180210566
"UN45A_13082.9",4.07958200659057e-07,3995.96705732593,10445.7120163333,-1.38629424016364,-8.85756669817486,8.85756669817486
"M4K5_21989.12",5.71407395659756e-07,4074.69446499259,10878.2179634815,-1.41667844790534,-8.84440025334369,8.84440025334369
"PAK6_3827.22",9.38255448168401e-07,2365.33172844074,6529.90251044444,-1.46501892287245,-8.83066365695532,8.83066365695532
"SYNC_21383.37",2.03278184459648e-08,16744.6607413333,37099.3508644444,-1.1476927975933,-8.82794881929247,8.82794881929247
"PKC.A_2644.11",1.10490507408483e-07,16274.7463792593,39123.730947037,-1.2654088951926,-8.80303846645556,8.80303846645556
"RAB21_17514.48",4.32622043070355e-09,27427.8342798889,56669.1576959259,-1.04692304853737,-8.75635063610939,8.75635063610939
"XPO5_25963.2",7.50170054786556e-06,13130.6409055185,4024.34962948148,1.70610978088733,8.74354012030601,8.74354012030601
"PDE5A_16805.5",3.00697520629212e-08,31292.6952668519,70040.6148140741,-1.16236582325428,-8.74316479258933,8.74316479258933
"SHP.2_11830.48",1.23241802038841e-09,20020.9938684444,39426.2746496296,-0.977643804804316,-8.7100652077598,8.7100652077598
"TACO1_9257.14",7.3079900797836e-07,1552.78286014074,4137.97242807407,-1.4140679337789,-8.67700655529708,8.67700655529708
"EHD1_24235.2",1.75854227881259e-08,14488.2202062222,31357.8967503704,-1.11394841860269,-8.63849975927072,8.63849975927072
"H2B2E_14143.8",0.000103592744292907,24733.901604963,5534.87205766667,2.1598679593941,8.60636249118094,8.60636249118094
"BAP18_21153.5",9.98388009705566e-08,9767.26997914815,22688.2349781481,-1.21591709930126,-8.51227161934683,8.51227161934683
"EIF1B_12701.1",1.4698218601919e-07,6645.53654315556,15735.4169557778,-1.24355781883421,-8.49690140358502,8.49690140358502
"RABE1_24417.22",1.21371455126595e-07,2490.86008231481,5823.90160492593,-1.22534199719019,-8.47432242824378,8.47432242824378
"C3d_5803.24",0.000361426779513982,16790.9298147778,3058.11106988889,2.45696941207482,8.45683877113111,8.45683877113111
"EF1D_17826.341",5.71010879154182e-09,25370.1922225926,51556.3456785185,-1.02301555855808,-8.43308105122806,8.43308105122806
"RAB6A_20083.1",1.54882310696578e-06,2854.30903297778,7774.61691381481,-1.44563004737784,-8.3991079452699,8.3991079452699
"BIN2_21540.73",5.71274822242634e-08,43745.3580225556,97722.0850296296,-1.15955471023427,-8.39883439997777,8.39883439997777
"C3_2754.50",2.78416665952936e-07,76355.5584348148,31422.0091566667,1.28095775328748,8.3970684722446,8.3970684722446
"SH3G3_18318.98",3.49508641892315e-07,9296.13111102963,22886.5765023704,-1.29979935140186,-8.39220920982303,8.39220920982303
"SH3G2_12499.108",1.9406821137243e-07,13598.2125101852,32283.6982303704,-1.24738883356261,-8.37253072780116,8.37253072780116
"HDHD2_13472.35",8.41781755067137e-08,2829.3298353963,6388.50436211111,-1.17501784378092,-8.31301681866096,8.31301681866096
"UB2Q1_21727.15",2.55195751246727e-07,1979.86318933333,4720.839177,-1.253642594069,-8.26542428427803,8.26542428427803
"ACO13_17675.17",3.21342407475708e-07,13861.4656585519,33451.8771603704,-1.27100735971187,-8.25269140410757,8.25269140410757
"GSH0_18214.2",3.0782986172021e-08,2260.21156371852,4823.02897125926,-1.09348165592306,-8.21389440288647,8.21389440288647
"ILK1_10053.5",3.15490416674766e-07,8328.31582272963,19942.8594641111,-1.25977559826604,-8.18981858492353,8.18981858492353
"TCP.1.epsilon_12569.25",1.1106076087871e-07,15230.2617895074,34288.6658018519,-1.17079102880547,-8.14219520778659,8.14219520778659
"PRDC1_20950.159",4.17743731763748e-07,11593.1804731889,28056.1249792593,-1.27503935276048,-8.13359085870925,8.13359085870925
"SYDM_12395.86",1.15349270366766e-06,9729.78814791481,25040.1036410741,-1.36376023574254,-8.09798802558813,8.09798802558813
"DOK2_14246.50",1.62499062452549e-06,1710.75230455926,4496.85465025926,-1.39428536236885,-8.07172590698009,8.07172590698009
"CSNK1G2_17436.193",7.81705855321803e-07,651.900390981481,1627.60010292222,-1.32002283113497,-8.06132218691603,8.06132218691603
"PCBP2_23363.41",6.6571357408188e-07,7370.61057598519,18199.7214405185,-1.30406032795047,-8.05480584260856,8.05480584260856
"LANC1_13986.6",7.97094636018199e-08,1139.40639918519,2497.56273662963,-1.1322385038601,-8.03718382567156,8.03718382567156
"RT4I1_18180.58",1.89533750118924e-07,1072.34121396667,2455.69456804074,-1.19536709609264,-8.0356323009955,8.0356323009955
"RAB32_17778.19",3.44701220983979e-06,4417.13047314815,12229.4406581111,-1.46917706793453,-8.02546373856961,8.02546373856961
"GCNL2_19797.4",2.13155886550534e-07,1217.74783956667,2791.82430051852,-1.19699272678568,-7.98550077333596,7.98550077333596
"Pregnancy.zone.protein_6580.29",4.75593189933239e-06,35019.2281897037,12389.6715224074,1.49900934872963,7.97887355578516,7.97887355578516
"TR.ECD_8795.48",1.64235586914313e-05,12063.5955147778,3818.86213996296,1.65944521676184,7.93966995850434,7.93966995850434
"H2A3_14144.3",0.00128010332830963,13685.9482715185,2045.60098768889,2.74209873218157,7.93221974463334,7.93221974463334
"KS6B1_15608.5",4.13622744366679e-09,635.683312751852,1222.62551441111,-0.943602457448167,-7.9105926787756,7.9105926787756
"Dynamin_24435.1",3.56371402456773e-07,13902.7798963704,32385.7663796296,-1.21998650219488,-7.8665914925155,7.8665914925155
"VPS25_18189.12",1.14087560948865e-07,1491.75866257407,3259.79526744444,-1.12776720376561,-7.82981895383753,7.82981895383753
"ACTN1_9843.5",1.42957194772508e-06,6353.91405372963,16026.9119336667,-1.33477899303445,-7.80150822647382,7.80150822647382
"SH3G2_20139.57",2.85930591817053e-06,2875.4574692037,7607.67463022222,-1.40366404640536,-7.78154764590218,7.78154764590218
"MAPK2_3820.68",2.53909050391179e-07,2940.34499996667,6660.31818937037,-1.17960566115101,-7.77987895452255,7.77987895452255
"EF.1.alpha.1_25256.23",2.50135498883331e-07,11267.7217901481,25493.8314810741,-1.17795236516653,-7.77663498376344,7.77663498376344
"Phosphomannomutase.2_17794.6",1.28539029908315e-06,5216.76251014815,13019.6562552593,-1.31946469681326,-7.77292032399061,7.77292032399061
"SCOT_25043.74",8.59818674463183e-08,9211.821008,19729.76107,-1.09881520097904,-7.76378113148911,7.76378113148911
"PURB_18300.39",3.00306926035624e-08,6211.828642,12648.9663988519,-1.02592956340237,-7.71748809770494,7.71748809770494
"CISY_18309.18",1.08968068106932e-07,45115.7969947037,96971.1043277778,-1.10392224179619,-7.68628021938838,7.68628021938838
"VSIG4_17678.28",1.63961229515178e-05,11890.194772963,3911.17728388889,1.60409751160078,7.67602178742153,7.67602178742153
"S100A6_13090.17",5.10702154392063e-10,1370.14864197407,2428.37290122222,-0.825657565101431,-7.67187164046614,7.67187164046614
"Cyclophilin.F_5248.68",1.50085526007435e-07,30972.6479423704,67366.6831688889,-1.12104054077923,-7.64960082869067,7.64960082869067
"STAT3_10354.57",2.80056256701334e-08,3934.12534974074,7937.99481466667,-1.01273169419449,-7.64891408379458,7.64891408379458
"RCD1_8975.26",3.8420405494202e-06,1616.07534981111,4281.91465021852,-1.40576157373654,-7.6128147238601,7.6128147238601
"OBF1_21839.3",2.38914844477707e-06,776.765905344444,1982.91804522963,-1.35207326873783,-7.60102718108592,7.60102718108592
"SNTB1_9078.207",1.11019867626138e-07,7084.39088448148,15090.7800006296,-1.09095165595137,-7.58713161717547,7.58713161717547
"PDLI5_23703.8",3.179368696451e-09,21805.734321037,40279.757982963,-0.885347440228075,-7.52338073749347,7.52338073749347
"IP6K1_22404.4",4.54138164694149e-07,531.521193377778,1202.64364191481,-1.17801009488738,-7.47189656536878,7.47189656536878
"SYYC_19270.26",2.474674824173e-07,18476.461645963,40328.0066662963,-1.12609359955134,-7.43951693798566,7.43951693798566
"Lectin..mannose.binding.2_7638.30",1.25582675137182e-05,11963.7307818148,4187.202469,1.51460876586533,7.42320399294947,7.42320399294947
"PI42A_12697.30",3.5433153845755e-07,7440.08783966296,16451.7506996667,-1.14484955595948,-7.38495531483661,7.38495531483661
"SARG_24950.21",1.67113744694587e-06,2297.52919754444,5559.71444448148,-1.27492759006609,-7.36524117064816,7.36524117064816
"FGL1_5581.28",1.59754545363176e-07,82306.45695,38883.2330862963,1.08185743266035,7.35289464644413,7.35289464644413
"HCDH_17739.1",1.2952431374017e-06,12721.4065847407,30150.013003037,-1.24490042849836,-7.32953638955383,7.32953638955383
"NAB1_13933.276",7.02889676338409e-07,4270.58514396296,1870.37283951852,1.19110787239612,7.3290211378887,7.3290211378887
"ATE1_25108.6",2.22434540279758e-07,6317.95051414815,13555.5008234074,-1.10134987395315,-7.32705798911284,7.32705798911284
"OLFL3_8660.33",1.83133887662862e-05,11034.5298357037,3783.2394857037,1.54433115039628,7.31585384015528,7.31585384015528
"PRS6A_23665.35",1.88507693761666e-09,2063.21874492593,3666.46419751852,-0.829492666151286,-7.23705054254218,7.23705054254218
"Endothelial.lipase_23148.100",1.15209202005424e-10,2067.76921818519,1248.60569951111,0.727757220382251,7.2328244729844,7.2328244729844
"DUS28_9940.35",2.03022688357279e-06,1499.18121402593,3616.48913581481,-1.27041503764459,-7.23178097398554,7.23178097398554
"GSK.3.beta_24050.26",2.93022560840776e-06,3069.2056172037,7588.0296707037,-1.30586001957511,-7.22545269074472,7.22545269074472
"SHLB2_18222.34",8.2046820744586e-08,4215.7054732963,8523.37485577778,-1.01565070516637,-7.19683817315081,7.19683817315081
"MTDC_18321.38",9.06995998038313e-06,541.219197485185,1450.02755142593,-1.42179539370296,-7.16925345700684,7.16925345700684
"DLGP4_24436.23",9.70325186236375e-07,6869.3332513037,15691.6346498148,-1.19175366986326,-7.16611336980657,7.16611336980657
"NP1L1_13636.20",7.8998124444897e-08,27571.2856792593,55405.6138285185,-1.00686561760488,-7.15114546677419,7.15114546677419
"X5NT3_19615.213",3.6700322222968e-08,616.756831288889,1200.76569952222,-0.961180976120557,-7.14669786511054,7.14669786511054
"UN45A_11712.207",2.61756239981256e-06,445.590061755556,1080.85290128519,-1.27838123188336,-7.13605565393084,7.13605565393084
"KS6B1_11817.1",6.56810719216153e-07,843.184629651852,1875.83668727778,-1.1536137569098,-7.13228600139922,7.13228600139922
"Activin.A_19622.7",4.27560265691549e-07,13066.4098151111,6044.24218096296,1.11222942153218,7.08379214618729,7.08379214618729
"EFHA1_6226.69",4.13998063497405e-06,1752.33372427778,4362.01098766667,-1.31571584800006,-7.08250063375823,7.08250063375823
"PTRD1_20386.15",1.8903361478439e-06,1254.99742798148,2957.77592587407,-1.2368283539151,-7.07893879886172,7.07893879886172
"RFIP3_25500.6",1.97263273197501e-05,1144.79652254074,3244.81930025556,-1.50304694383932,-7.07176637721816,7.07176637721816
"AP4A_16583.8",8.72661788293221e-07,4374.01034948148,9773.33794225926,-1.15989474399096,-7.02798092437657,7.02798092437657
"DEST_22958.6",1.67676491018747e-06,3680.15008246296,8525.30732459259,-1.2119872391597,-6.99986602103519,6.99986602103519
"DAB2_21963.48",1.80405592486767e-06,18821.0622215556,43602.4744440741,-1.21206195732197,-6.96178087181019,6.96178087181019
"MAOM_25042.3",9.1837125968089e-07,58492.8684785185,130058.41044963,-1.1528270512397,-6.95959582996066,6.95959582996066
"VAPA_7167.102",2.38356271656636e-06,28039.6380231481,66056.8723859259,-1.23624093849493,-6.95110268521249,6.95110268521249
"Macrophage.mannose.receptor_2637.77",5.45492537165638e-07,8461.09244822222,3923.12913577778,1.10883912326101,6.94489360092452,6.94489360092452
"HEXI1_15596.7",1.98379252847743e-06,3531.59853921111,8198.00650225926,-1.2149517828839,-6.92826709765704,6.92826709765704
"FHOD1_25115.21",6.20303353834422e-07,24184.1979012222,52260.3333759259,-1.11165163802409,-6.90046178752821,6.90046178752821
"SHIP_25264.102",6.47063590900584e-08,1111.23925924815,2160.43981477778,-0.959155566431892,-6.89542023729116,6.89542023729116
"PLPP_3897.61",1.09762675252151e-07,2444.16899174074,4836.9327982963,-0.984748456245908,-6.85340150652132,6.85340150652132
"C4b.binding.protein.alpha.chain_9449.150",3.43294655117399e-08,23813.591811037,12604.8088885185,0.917810994615346,6.85084685651894,6.85084685651894
"KPCI_3379.29",3.80917136094811e-07,906.810699585185,1899.5481275,-1.06678294615364,-6.84786053992126,6.84786053992126
"Myeloperoxidase_2580.83",2.87757892302356e-06,19135.7015223704,8133.08524707407,1.23439215102376,6.83973327927793,6.83973327927793
"GUAA_18184.28",3.33543295288009e-07,7166.60195477778,14886.1429644074,-1.05460886444456,-6.83054108759574,6.83054108759574
"MTSSL_25252.29",5.26501006208605e-06,2087.39253089259,5112.55164607407,-1.29234158942312,-6.82175534067773,6.82175534067773
"ARPC2_23376.56",8.84263156168663e-08,4489.02018488518,8722.2022222963,-0.958291856019037,-6.75923347687803,6.75923347687803
"G6B.ECD_7065.1",5.07894582875678e-07,13457.2794446296,28150.4691362963,-1.06477218467464,-6.70191721527642,6.70191721527642
"OAF_6414.8",2.00478240883063e-07,11344.1219744444,5674.249465,0.999443465593588,6.69420512706363,6.69420512706363
"NCOA7_25299.11",1.51947441836734e-07,2527.69965011111,4991.40090537037,-0.981619736860808,-6.69298433763148,6.69298433763148
"HTRA1_15594.47",6.49017241878457e-07,24706.035268,11716.830494,1.07628115014392,6.65975197675118,6.65975197675118
"CN37_6609.22",1.19063909665807e-07,3086.22131683704,6009.81753096296,-0.961479665639081,-6.65749659652807,6.65749659652807
"UBA7_21933.7",7.36352813238131e-07,47197.6963124074,100102.378186296,-1.0846879000165,-6.65229766146172,6.65229766146172
"SCO2_16851.50",1.85030278532409e-06,388.212551437037,864.690699588889,-1.15533740900511,-6.6232688469175,6.6232688469175
"TF2L1_25104.10",4.81764947436705e-06,5772.41923852593,13677.8102056667,-1.24458928705171,-6.61768634988946,6.61768634988946
"IGF.II.receptor_3676.15",1.07100548002049e-07,12941.3920365556,6711.87378607407,0.947205316812109,6.6022183676832,6.6022183676832
"IZUM4_20549.1",3.4961386691373e-08,1237.65971199259,670.560967088889,0.884174295320218,6.59276725104965,6.59276725104965
"GRIA4_10760.107",7.23613116124125e-07,4568.84831281481,2173.11623455556,1.07206520268271,6.58300948344891,6.58300948344891
"SYTL4.C2.1_9090.9",9.4636269450217e-07,41841.6681487778,89219.4351859259,-1.09241764471566,-6.58066095526663,6.58066095526663
"CBL_12016.60",2.49196259211748e-07,12454.1004110741,24789.3280252593,-0.993098348122753,-6.55788370971422,6.55788370971422
"alpha.1.antichymotrypsin.complex_4153.11",0.000138393230090389,24246.2196724074,7469.36074085185,1.69870314679822,6.55510035447807,6.55510035447807
"CACP_12637.7",8.40476732232747e-06,1738.80049382963,4255.52522624815,-1.29124479302102,-6.5536797685354,6.5536797685354
"C2_3186.2",2.15739524976069e-08,11940.5904530741,6605.00763377778,0.854242044544761,6.54867955119076,6.54867955119076
"ITBP2_21985.61",1.82707776188506e-07,2231.78277773704,4375.75837459259,-0.971336461365961,-6.54510108068657,6.54510108068657
"DOK1_16831.7",1.67196236932595e-07,1770.90106993333,3450.74592588889,-0.96242463459132,-6.5221337607982,6.5221337607982
"MITD1_23266.62",6.79365461256975e-06,1113.63744854074,2670.48905353704,-1.26182433961535,-6.52097763413014,6.52097763413014
"LASP.1_21862.145",5.86244267883186e-07,11381.4355146296,23501.6968318519,-1.0460823907342,-6.51910322720345,6.51910322720345
"RM33_13453.2",0.0175094465667531,9971.29713994815,761.657860074074,3.7105662096118,6.51845400061346,6.51845400061346
"TTC1_9864.38",2.79004026552545e-06,14837.7418314815,33461.0013588889,-1.17320907664547,-6.51646021064202,6.51646021064202
"MAPKAPK3_3822.54",7.15059028517767e-07,14794.8292594074,30823.625967037,-1.05894353754001,-6.50790493471754,6.50790493471754
"NLTP.isoform.SCPx_25049.8",8.42336753778377e-07,15892.2788478889,33288.8489292593,-1.0667129729786,-6.47976315424283,6.47976315424283
"BPNT1_17814.8",7.92028582387649e-09,6191.79288066667,10769.8508234444,-0.798569148449264,-6.46941561718458,6.46941561718458
"PPM1F_23923.26",5.00368990860636e-06,2487.61654325556,5785.03082307407,-1.21756052955339,-6.4539348027782,6.4539348027782
"UBA6_25284.47",7.77988709614731e-07,9185.50701622222,19076.8160494815,-1.05438914168933,-6.44129142463797,6.44129142463797
"SMAD5_21478.20",1.50940549259927e-06,4860.93886834815,10464.8888480741,-1.10625009233591,-6.43969648184645,6.43969648184645
"STK24_12617.2",4.07793768295608e-07,22524.0043212222,45189.6774488889,-1.00452992671418,-6.41850365106914,6.41850365106914
"PKB.gamma_3392.68",3.51389068867918e-08,36962.4867893333,67096.5792996296,-0.860177394480802,-6.41194444344268,6.41194444344268
