"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change"
"SAA_15515.2",4.75029721617213e-10,61181.599837037,6366.52057622222,3.26452079953425,30.436038922543
"CRP_4337.49",4.99007683103866e-10,57276.9640332593,15742.788147963,1.8632639505994,17.3318814662014
"TR.ECD_8795.48",2.01040672045051e-09,10637.0904528148,3822.20851859259,1.47662519556641,12.8417900715474
"Histone.H2A.type.1_22468.54",3.28512309342699e-06,49552.949132963,10495.4503698889,2.23920684625491,12.2785750926816
"H2B2E_14143.8",1.13732894479105e-05,29664.5392185185,5314.40049392593,2.48076051475569,12.2651625634376
"H2A3_14144.3",0.000104658631862997,15897.4011112963,1993.73425931481,2.99524590082613,11.9217524563287
"SAA2_18832.65",0.000302679540597822,11413.0746917778,1180.84331275556,3.27279805728534,11.5170317847213
"IL.1F6_14150.7",8.06174992357147e-06,7715.46211962963,1662.05868318519,2.21478124897767,11.2811448276221
"VSIG4_17678.28",8.04444446373373e-08,11373.6257610741,3860.64724274074,1.55877759693967,11.0587538065028
"XPO5_25963.2",9.7382551709556e-06,15503.6285182222,4005.98576114815,1.95237670956005,9.78437268196248
"OLFL3_8660.33",3.6505562243318e-07,10447.1790128519,3740.35932111111,1.48186465714188,9.53971261154892
"H2B3B_18823.52",0.000243525872607417,13037.8890529259,2123.68790144074,2.61806663623556,9.46026569377867
"S35G2_13501.10",1.13109936422925e-08,2925.08588477778,1282.65965017037,1.18934057846846,9.45109400494968
"DNJB9_11214.40",1.53185803349861e-08,19835.0711525185,8585.47983518519,1.20808290014376,9.44090387618604
"H2B2E_22974.25",0.000298418271325818,10528.9473245926,1715.23386840741,2.61788400086848,9.22849815873464
"Inhibin.bB.chain_13676.46",1.84183156756768e-08,14084.2428188519,6230.717284,1.17661184339544,9.10079855904598
"Lectin..mannose.binding.2_7638.30",2.93477015738621e-07,10860.7439916667,4140.76193403704,1.39115477027367,9.08761546025446
"IGF.I_2952.75",7.39409752999251e-09,28958.4460492593,13518.7104942963,1.09902664325508,8.93631183234081
"HTRA1_15594.47",3.95177527918999e-09,23618.377902037,11350.0726751111,1.0572083493913,8.88394140541452
"Apo.A.V_15363.32",3.8246948803587e-07,27734.2048145185,10670.0890954444,1.37809413886211,8.84378574420605
"PRKRA_22010.36",2.37050389732097e-06,2448.65458844074,832.577119337037,1.5563334627588,8.75462369290995
"alpha.1.antichymotrypsin.complex_4153.11",1.33629399193444e-06,19574.3252265185,7208.14633759259,1.44126236953198,8.46611637957716
"Calgranulin.A_25216.8",1.50975458251366e-08,4478.054609,2119.747572,1.07897964854724,8.43880087073638
"BLC_13701.2",0.000864811443915856,6540.25065844444,980.182798377778,2.73822319515984,8.3873927946258
"TXN4A_21651.9",2.92230620251021e-07,19145.6575721852,7889.17016488889,1.27907175037556,8.35780564095346
"calgranulin.B_5339.49",0.000125601963483183,18422.1711112222,4192.42919748148,2.13558477302204,8.33092382658858
"C3b_4480.59",0.00228765217653044,20733.4918950037,2361.89039097407,3.13394919306979,8.2755375996139
"H2A1A_22402.12",0.000459688549491952,7636.84876559259,1372.52958848519,2.47614020330306,8.26420784726555
"OAF_6414.8",7.25261434819877e-09,11200.1324694444,5565.53576133333,1.00892331672812,8.21213680000594
"SPON2_8099.42",1.42941967707413e-07,12801.7581887037,5573.52629618518,1.19967966745982,8.21161566748827
"FGL1_5581.28",2.28789901720817e-08,76160.8594633333,37089.4167488889,1.03804217846403,7.93122681510339
"Pregnancy.zone.protein_6580.29",5.37613627970578e-06,32139.5595892222,11361.2862960667,1.50022397742174,7.90547485200542
"IGF.II.receptor_3676.15",1.2622372338379e-08,12903.1487646667,6511.76765444444,0.986602041503771,7.79303042780431
"HCC.4_4913.78",9.26704864783473e-08,24473.773292963,11393.4620166296,1.10303035807653,7.75767709863586
"GPDA_11081.1",1.64666876102584e-05,1931.03820995185,632.886378607407,1.60935828898485,7.69819438655571
"sperm.egg.fusion.protein.1_21526.88",1.83754952554133e-06,2716.6945678963,1078.42565845185,1.33292564821397,7.64534287828469
"P.Cadherin_2643.57",6.55480307646441e-09,35919.5530044444,18878.3829622222,0.928034201593351,7.59451253254509
"FCN2_13717.15",2.19062597064954e-08,30626.845925963,15467.0694659259,0.985596923801207,7.54911238852784
"iC3b_2683.1",0.000148186431201216,28690.8631695185,7368.77057622222,1.96109553075904,7.50941045675138
"FABP_5437.63",5.27930762617438e-07,26417.7116048148,11646.5057398519,1.18160832759241,7.41745532906876
"Holo.TC.I_19614.8",1.62813339450724e-05,18389.1249790741,6300.41428002963,1.54533423234014,7.39953938252215
"C3_2754.50",9.64202585922368e-07,71183.4818907407,30391.4274285185,1.22787806586291,7.38670780230439
"Myeloperoxidase_2580.83",1.18236931606371e-06,18547.0798356667,7841.74631707407,1.24194518201018,7.36131566704625
"sCD14_16914.104",3.90661721117333e-08,27551.8513988889,13954.3202058889,0.981437422427323,7.27068386969029
"GAGE.2_25413.80",3.26255856037877e-06,4846.49358040741,1945.00526759259,1.31716727793412,7.22656145890228
"RNAS4_5644.60",7.50345216266257e-09,18588.4501647407,10098.8305756667,0.880218247314164,7.15154341851786
"FTMT_8048.9",1.89252445402102e-05,11335.6103707778,3969.95286007407,1.51366829393511,7.1489925351865
"MIP.5_18289.16",1.54817483995953e-07,26747.2671596296,13022.5714403704,1.03837714342922,7.07153524916059
"Coagulation.Factor.IXab_5307.12",6.72332529373318e-09,18378.2244852222,10178.773581,0.852433650425655,6.96644229782702
"Coagulation.Factor.IX_4876.32",3.27122732477248e-09,29170.850452963,16515.0612759259,0.82074512500364,6.96425980649574
"FCN1_3613.62",4.22660815887185e-06,15531.4383537778,6328.35450622222,1.29528911762311,6.96089409719808
"Leptin_2575.5",4.11979478071637e-05,17196.8471808519,5722.72551433333,1.58736977370763,6.9608139533874
"BSP_14023.84",7.95098954289992e-06,4372.96567907407,1708.56119340741,1.3558301056657,6.91416248728494
"TNF.sR.I_2654.19",3.41012139967051e-07,16495.4908647778,7876.34300425926,1.06647386438766,6.89713194054677
"Macrophage.mannose.receptor_2637.77",2.78723018730919e-07,7757.57434155556,3745.28131685185,1.05053153034328,6.8860526106689
"C4b.binding.protein.alpha.chain_9449.150",6.84327458671984e-09,21917.7553084815,12222.6169547407,0.842546843114334,6.87917256994391
"B4GT1_13381.49",2.18481574039357e-08,28180.9411525926,15123.5123865926,0.897926554108726,6.87864285672962
"IGF.II.receptor_16057.6",2.76489934027132e-09,8618.53613114815,4945.00676962963,0.801470350603271,6.85924027206571
"IGFBP.3_2571.12",3.67063387375594e-08,34245.2558433333,18164.3612751111,0.914793502323524,6.8017265589996
"HNP.3_20539.4",4.22822645760311e-05,10152.759094963,3466.25921803704,1.55042039178891,6.78129345604048
"TNF.sR.II_8368.102",5.44889592596268e-07,10604.215987,5050.95150207407,1.07001086590963,6.7022179518505
"HCC.1_2900.53",3.4654044049091e-07,7165.3052262963,3516.81121403704,1.0267602697217,6.63312400439089
"DPYS_20165.4",1.09820744119683e-07,5715.32703722222,2961.56779840741,0.948474939623048,6.60073646054225
"PRL_2585.2",7.50044691594952e-07,10183.4633332963,4880.42703703704,1.06114900244071,6.49944516961622
"TMPS6_11239.49",6.06147092515186e-05,1924.31390945556,668.670823037037,1.5249760893839,6.43146766867682
"Activin.A_19622.7",4.57928854446998e-06,13557.4211526667,5900.45485588889,1.20018470119619,6.40802854545388
"MIS_4923.79",1.86697663279735e-09,4775.06932103704,2873.34146092593,0.732792227878148,6.39644158526021
"C2_3186.2",1.08149454171457e-08,11090.7559668148,6443.23874485185,0.783499747830932,6.24133992718101
"Kininostatin_19631.13",0.000693357760909998,19377.4562554444,4984.56580248148,1.95883945133807,6.18805731041403
"CHKB_13117.232",9.29871492365622e-05,6732.06897118518,2332.7570987037,1.52901386470949,6.16433723134408
"Apo.L1_11510.31",1.46048283025337e-09,54318.0797744444,33630.64572,0.691655999678554,6.11112903660914
"LIRA5_8766.29",1.6034305933973e-06,9354.05325122222,4504.83691355556,1.0541167640373,6.10855376712949
"Endothelial.lipase_23148.100",2.05086891067564e-08,2117.6637242963,1220.91401228889,0.794511917494595,6.10825695960016
"H2B1K_22403.13",0.00181689612360711,2884.0313168,616.29236627037,2.22640000411002,6.10182748031867
"MIP.5_3509.1",4.23853379519862e-06,16239.1939916296,7432.99960866667,1.12746359109217,6.05761873710218
"MATN3_19361.78",1.19135423231659e-06,6949.60761303704,3425.32024696296,1.02069264531887,6.04654147229073
"FCN2_3313.21",7.48062432538643e-07,88035.3019384444,44634.7363785185,0.97991525180149,6.00302173901362
"NAB1_13933.276",7.87082961541498e-06,4208.85969133333,1862.95757203704,1.17583459810423,6.00143567110528
"Angiotensinogen_3484.60",2.28934721475564e-07,17214.1438678889,9206.22172811111,0.90291333655471,5.99560489613612
"ZAP70_4476.22",7.53167021059306e-06,29945.625432037,13314.2154324815,1.16937784688546,5.99084982646334
"T.plastin_25960.15",0.000186718644498129,15054.6338278148,4948.33884766667,1.60519141766239,5.98545752465051
"Cathepsin.S_3181.50",1.6304953792427e-06,22552.4457202963,11024.6860905926,1.03254631827726,5.97604811691379
"C8_2429.27",4.5887447701319e-06,10777.5441771481,4980.90543211111,1.11354855088083,5.94446301898518
"PSB10_21861.8",5.09838284180294e-07,15659.1958837778,8141.33644040741,0.943672586090298,5.93812349882115
"FABPA_9851.9",1.98123402750353e-06,26743.3280246667,13022.688271963,1.03815171554607,5.92064590558538
"IL.18.Ra_3446.7",1.47511483357509e-06,8632.42563762963,4283.06335388889,1.0111229839803,5.89603422663236
"LIRB5_7015.8",2.15597380865018e-06,16983.7558846296,8277.09012374074,1.0369599688233,5.8757848796774
"protein.Z.inhibitor_13119.26",3.48650686406213e-06,12730.1077781481,6045.92230444444,1.07421028945548,5.86262025434817
"L.plastin_9749.190",1.23178443852922e-06,13183.2090126296,6680.93292188889,0.980580110053384,5.79470412125999
"X7B2_15358.28",1.10696356925342e-05,15301.6079837407,6804.05728392593,1.16921607550279,5.79447898065076
"NIF3L_23371.5",9.17171633151939e-06,37398.2824686296,17002.5483944444,1.13722101712001,5.72880703638123
"LBP_3074.6",2.52692698417908e-08,52667.0889711111,31304.2974081481,0.750540998866442,5.70216566890355
"TR.CD_6895.1",0.000489163306685702,5269.10559655556,1600.86392992593,1.71870740560228,5.68986014658554
"DNM1L_21452.3",1.15704466080839e-05,11143.3998764815,5060.19757214815,1.13892384912818,5.6224682801397
"POP7_20398.60",6.45186733637393e-06,25103.5775722593,11888.8689710741,1.07828150774904,5.59662022150015
"BN3D2_21115.48",9.23109083623025e-06,30002.8531682593,13897.3143824074,1.11029358953228,5.59004729175488
"C5a_2851.63",1.44146434285999e-05,14909.4382303704,6736.26625492593,1.14620483161576,5.54900235623627
"Cadherin.E_2501.51",1.78605737033844e-07,29027.6497118518,16443.2668312593,0.819930813802623,5.53297889233117
"Ck.b.8.1_3028.36",8.16856525644448e-07,37865.746912963,20281.1137040741,0.900756508826363,5.48367431087749
"CD2_7100.31",0.00090528384816298,3814.36549401852,1099.6501646,1.79439846256412,5.46074072660576
"protein.Z.inhibitor_6583.67",4.26655553943394e-07,32534.1998351852,17979.4398983704,0.855608993470859,5.45016306137466
"Activated.Protein.C_3758.63",1.47403656165556e-07,30453.0872425926,17560.3886417407,0.794263717078733,5.42600602594523
"MMP.9_2579.17",9.43471238524732e-05,38691.005843,15334.7978598889,1.33518908532291,5.37449835148995
"Apo.F_12370.30",2.83542456316423e-06,11245.8449377037,5767.8972017037,0.963274702159875,5.3436526500759
"VEGF.D_13098.93",7.33555138763935e-06,16811.5777578889,8191.41349811111,1.03727079934456,5.32593666138423
"IFN.a.b.R1_6055.53",3.55666639957505e-06,16088.6615232963,8182.91526748148,0.97535748950096,5.31468089108273
"MZF1_14662.6",2.05812911034402e-07,3901.13658444444,2252.27650207407,0.792510558478795,5.29914355185482
"TAFI_3518.54",5.93378283905542e-08,35752.1163377778,21512.8080244444,0.732832795205473,5.29593956825156
"SLIK1_10743.13",6.02643466528667e-07,4835.69541144444,2683.26866252222,0.849731863833562,5.28528082455912
"FCRL6_6617.12",3.0339800429306e-09,1961.82203707407,1276.23327161852,0.620302125249382,5.28372561279521
"S100A12_5852.6",0.000104785278427511,6250.59888888889,2496.59201644444,1.32403434459617,5.26925912144261
"Renin_3396.54",9.73470910595763e-05,25045.6272847778,10088.1377368889,1.31189886679179,5.26291453857579
"SIG12.Ig.like.C2.type.2_8352.26",3.32759815178751e-06,2787.8577982963,1435.65734566667,0.957445518594589,5.24476124574382
"AMPB_12386.11",0.000115950247413668,13684.7055146296,5450.27460885185,1.32816356307337,5.22729094921968
"FGFR.3.ECD_13669.6",3.20368275777379e-06,11509.1072841111,5952.46469137037,0.951216870763268,5.22631888581146
"Clusterin_4542.24",6.05206697523133e-07,29021.7844444444,16212.6855141852,0.840013145569587,5.22328261099733
"ARL5B_17404.5",7.37082223363747e-07,12485.8171194074,6930.89888881482,0.849175862807377,5.20755744518404
"Apo.C.III_6461.54",0.000888571110633687,16002.6430867037,4908.06862133333,1.70508288338341,5.20273271998833
"TGF.b.R.III_3009.3",7.51361868599712e-07,32636.1032088889,18114.7447728148,0.849304328896003,5.20126782689699
"Lymphotoxin.b.R_2636.10",1.54817984955806e-05,19078.3827161111,9017.61927944445,1.08112037223635,5.2003820671305
"FCN1_22961.7",1.55228474961435e-05,4685.14228385185,2222.60107003333,1.0758438366728,5.17376378960165
"Ceruloplasmin_17453.34",2.63835975576184e-06,7481.77744818518,3934.70390948148,0.927125976808782,5.17212615171113
"G3ST1_8696.15",1.70891234225016e-05,15197.9234153704,7171.27016425926,1.08357363836254,5.16569916615776
"PAF_19158.1",0.000250520324572502,8147.18880666667,3024.49460903704,1.42960825307,5.14824381683817
"PSMA_3218.8",1.33116506768803e-05,10449.0531267037,5035.56251025926,1.05314736170304,5.13490229775275
"REG1B_16770.3",3.32676227454759e-06,30698.5473657778,16037.9025109259,0.936684916091773,5.13113958064594
"C9_13722.105",3.8615071425883e-08,71862.8831688889,44530.6751440741,0.690447332912678,5.11845396633941
"SELM_15336.7",1.07467100631954e-06,18897.3991778889,10467.6540741111,0.852249538685866,5.08684267426724
"MMP19_6425.87",3.78609672558877e-06,9454.91345685185,4944.31415644444,0.935293839435211,5.07098389696815
"INHBC_6408.2",4.39439131312487e-06,16664.1944025185,8648.78255081481,0.94618260426426,5.06879603332462
"X5..Nucleotidase_15452.5",1.53995038731054e-06,12630.8048968889,6910.82485559259,0.870016755852846,5.0569665387334
