"Protein","Nominal_pvalue","Inactive_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"CIAO1_21178.8",3.92105441574136e-11,2181.1461111037,6343.52485592593,-1.54019829723797,-16.0282231805783,16.0282231805783
"SMAD2_10364.6",1.28436410343923e-10,2790.63800414815,8540.0159262963,-1.61364376724161,-15.9610537020533,15.9610537020533
"SRCN1_5488.74",4.15369264129936e-10,42686.1239875926,138616.411676296,-1.69925900426667,-15.9417098927859,15.9417098927859
"DEST_18883.4",5.07586632640535e-13,2599.4593416037,6323.35938266667,-1.28247962610578,-15.7674327121677,15.7674327121677
"SNX8_6925.26",2.84587524297185e-10,974.614259266667,2995.78213992593,-1.62002947615199,-15.464451683619,15.464451683619
"LANC2_12628.31",8.75748497794016e-13,5014.80148135185,12129.8758025185,-1.27430028304418,-15.3650293421095,15.3650293421095
"ARL8A_23281.29",2.89481479748239e-09,11944.6197530259,40969.7456374074,-1.77819800827007,-15.1829289158321,15.1829289158321
"HGS_13644.30",2.25239722705654e-09,3453.98818914815,11343.0867082963,-1.71547822866588,-14.8343492654824,14.8343492654824
"PRAF3_13503.19",6.4168823505171e-10,8128.74714033333,24639.3025517037,-1.59985650296206,-14.7069623552754,14.7069623552754
"SYMC_24425.8",6.45822689864994e-10,8891.32263411852,25864.781316037,-1.54051904464911,-14.1571954808488,14.1571954808488
"FER_4220.39",8.62782855878355e-08,599.423353948148,2379.69853911111,-1.98913162563457,-14.051421719482,14.051421719482
"RPS6KA3_3469.74",3.30098131051413e-10,1847.10703703333,5092.81491777778,-1.46319581728966,-13.8730818088637,13.8730818088637
"p60.Src_15433.4",5.95833047230378e-09,4277.56485592963,13553.8451855926,-1.66384056397821,-13.6848813454553,13.6848813454553
"TXN4A_21651.9",9.10210771275618e-09,25432.2941564815,7889.17016488889,1.68871614714543,13.5787267912092,13.5787267912092
"ERAB_4217.49",1.51350863784392e-08,3902.50884789259,12978.0329210741,-1.7335979225455,-13.5567619248906,13.5567619248906
"M2.PK_4240.31",3.19168544462893e-09,15900.4497943074,47879.7049385185,-1.59034668435579,-13.5115534912642,13.5115534912642
"AMPD2_18403.25",7.00746964638063e-08,965.27425927037,3561.35427987037,-1.88341514811894,-13.4747783646678,13.4747783646678
"KPRB_19150.20",1.97697174820415e-13,16216.8709465926,33726.1008848148,-1.05637005861022,-13.4201247353805,13.4201247353805
"KPCT_3817.18",3.13881948934047e-09,1480.12858025185,4414.54590537037,-1.57654253551439,-13.4057095535615,13.4057095535615
"FAH2A_23389.28",1.12105746477732e-09,789.492469096296,2207.67421806296,-1.48352988277277,-13.2781445095856,13.2781445095856
"LYNB_3381.24",1.75080574723187e-09,19124.0669959259,54440.0410281481,-1.50927878922017,-13.2163952038358,13.2163952038358
"LYN_3453.87",1.39387512225106e-08,5764.1250821963,18449.3485602593,-1.67839632853342,-13.1851058195526,13.1851058195526
"DCTD_17756.69",3.1678627496521e-10,2365.1354114037,6179.80855966667,-1.38563936176065,-13.1625120420978,13.1625120420978
"C3b_4480.59",0.000115738151062027,23722.2561325556,2361.89039097407,3.32822730580956,13.1016448690335,13.1016448690335
"PKC.B.II_5475.10",1.49587786030588e-10,31994.6893415185,80564.950327037,-1.33231987436218,-13.0901811477266,13.0901811477266
"AIP_3839.60",1.62477629999683e-10,1588.8081482,3971.00514407407,-1.32155930288604,-12.937016818101,12.937016818101
"Alpha.1.syntrophin_19274.80",3.82812043952116e-09,5258.23053473704,15219.0097534444,-1.53322519086432,-12.905178520678,12.905178520678
"RNF31_23183.6",3.93772334077627e-10,1341.19067897407,3457.47366259259,-1.36620389982888,-12.8488126848048,12.8488126848048
"VAV_5275.28",3.41273757110826e-08,3522.15080245185,11411.4758023704,-1.69595679667174,-12.66353489753,12.66353489753
"AGAP2_14291.53",2.06502700696046e-08,414.089506188889,1295.26211939259,-1.64522953486762,-12.6437111570376,12.6437111570376
"FAF2_9738.7",2.13565631411841e-08,4686.76423859259,14541.9861318519,-1.63356019584177,-12.5301722471503,12.5301722471503
"AMPK.a2b2g1_5245.40",3.03349505913686e-08,2509.28775710741,7892.79172822222,-1.65325775658269,-12.4292855670697,12.4292855670697
"METAP1_3210.1",1.17222414707525e-07,1254.44187242593,4312.6723868037,-1.78153650399918,-12.3478105121083,12.3478105121083
"HDHD2_13472.35",7.81960683107197e-10,2622.46234572963,6650.56790122222,-1.34255548139564,-12.2264045072918,12.2264045072918
"TTC9A_24474.12",6.97325689938794e-08,795.035123455556,2587.61125513333,-1.70253039004398,-12.1842682683102,12.1842682683102
"UBP4_21763.46",2.27240006938694e-08,1714.18351855185,5162.76347744445,-1.59062193416074,-12.1579429409675,12.1579429409675
"iC3b_2683.1",7.32010948442085e-06,37351.7218921852,7368.77057622222,2.34167891020453,12.0256508843588,12.0256508843588
"HMHA1_13544.9",5.27054076379093e-09,18702.7841148519,50937.1947740741,-1.4454664622348,-11.9657807117006,11.9657807117006
"ZADH2_17345.12",3.52490840815832e-08,3316.29209884444,9982.08323096296,-1.58976984819354,-11.8483196522748,11.8483196522748
"DUS28_9940.35",2.16425406839127e-08,1327.13997943704,3740.46308640741,-1.49489634711919,-11.4579197099584,11.4579197099584
"GSH0_18214.2",4.70130762871407e-10,2114.79701642222,4940.13676959259,-1.22403178746807,-11.4175008544067,11.4175008544067
"SYDC_12675.14",1.79152133181952e-09,32712.2699585926,79865.7544440741,-1.28774515010484,-11.2636209695085,11.2636209695085
"DOK2_19578.19",8.73113214897416e-09,19295.5420981481,50575.9473655556,-1.39018386273148,-11.2033936563219,11.2033936563219
"ACADV_19262.219",6.52281466728327e-08,6062.62298357778,17848.2086417407,-1.55776527014587,-11.193423542483,11.193423542483
"UN45A_13082.9",6.20928504537926e-08,3802.34742778519,11156.744896963,-1.55295390147526,-11.1920741694575,11.1920741694575
"TACO1_9257.14",6.8297734925499e-08,1482.44658439259,4361.36263377778,-1.55679882859494,-11.1553878773038,11.1553878773038
"RAGP1_25036.10",1.1781406962893e-09,1053.99724278889,2500.42995881481,-1.24630510038116,-11.1280125222816,11.1280125222816
"DOK2_14246.50",8.49245007258977e-08,1596.9186419963,4752.23810707407,-1.57331630919891,-11.1248676992617,11.1248676992617
"DECR_12687.2",1.62381430854288e-08,9762.18100785185,26242.2186005926,-1.4266142879647,-11.1125601187659,11.1125601187659
"HEXI1_15596.7",1.4408305243617e-08,3165.78767490741,8450.3174072963,-1.41644103320483,-11.1068624449066,11.1068624449066
"ODPX_18319.7",3.18757503558709e-08,1489.15753088148,4146.2474897037,-1.47730985572216,-11.074711809978,11.074711809978
"C1TC_12575.30",2.01413836839111e-11,8616.56464966667,17600.7132922222,-1.03044919824085,-11.0215926025453,11.0215926025453
"RABE1_24417.22",6.98692482477191e-09,2392.44218105556,6039.80370366667,-1.33601760303282,-10.8961773750791,10.8961773750791
"SARG_24950.21",3.13925808518955e-08,2110.38919757778,5768.97748977778,-1.45080654907959,-10.8856524961495,10.8856524961495
"VAPA_7167.102",2.89133135589195e-08,25512.101850037,69139.5908222222,-1.43833030327761,-10.8434313926755,10.8434313926755
"STAT3_10346.5",1.15080250225192e-09,14562.4893837778,33759.0944859259,-1.21301920939039,-10.8431777453224,10.8431777453224
"PKC.A_2644.11",1.14813374871505e-08,15585.6834162963,39953.253662963,-1.35809157927274,-10.7832573482513,10.7832573482513
"EHD3_25232.4",7.59948405553008e-09,16873.2851431482,42031.3643622222,-1.31672540157022,-10.6907778056399,10.6907778056399
"CHKB_13117.232",1.92840172684154e-07,6988.55623455556,2332.7570987037,1.58295834740599,10.6292526500175,10.6292526500175
"GSTK1_13474.40",1.46187860718609e-08,4714.05641962963,12071.8255974444,-1.35660293787613,-10.6291043343208,10.6291043343208
"ARH_18183.3",2.49386783845669e-08,18430.9720991481,48501.9787651852,-1.39591144242062,-10.6132913709712,10.6132913709712
"M4K5_21989.12",8.66138011710165e-08,4008.5052881037,11302.9088686667,-1.49555782371765,-10.5622468689303,10.5622468689303
"HSP.40_3852.19",1.81746812328217e-08,835.49386827037,2150.88074077407,-1.36422638887856,-10.5598396520577,10.5598396520577
"BIN2_21540.73",4.5052253718756e-09,41462.6902456667,99507.9737118519,-1.26299840881172,-10.5413427531592,10.5413427531592
"GRB10_11358.15",6.30735604742707e-07,1891.0607407037,6121.29724285185,-1.69464172211718,-10.5070373685669,10.5070373685669
"PRDC1_20950.159",3.60242373289407e-08,10868.913148337,28533.0281481481,-1.39242518179129,-10.364384845563,10.364384845563
"RAB32_17778.19",4.02861445731964e-07,4218.82576117037,12918.8710691852,-1.61456659378722,-10.3249019680551,10.3249019680551
"OBF1_21839.3",2.26318203208672e-07,728.197901214815,2118.41010282222,-1.54057941975306,-10.2375823975831,10.2375823975831
"KC1G1_20130.144",4.7301588995225e-07,2213.85460902963,6794.48987651852,-1.61780476016728,-10.2328161523763,10.2328161523763
"MICA1_25070.18",1.49288943172921e-08,2716.48057614444,6691.31308633333,-1.30055061823467,-10.178073186342,10.178073186342
"DAB2_21963.48",4.23246852243954e-08,17155.9544025926,44442.3516874074,-1.37322577294605,-10.1253515149266,10.1253515149266
"PDE5A_5256.86",3.13731941957389e-08,9459.23835359259,24095.6930455185,-1.34897936748284,-10.121987447925,10.121987447925
"Histone.H2A.type.1_22468.54",1.31190253955209e-05,44152.9589092222,10495.4503698889,2.07274604788577,10.1193502204447,10.1193502204447
"CSNK1G2_17436.193",1.38272081018354e-07,628.625864233333,1718.75448566296,-1.45108994189161,-9.95341117712121,9.95341117712121
"Pregnancy.zone.protein_6580.29",9.19032825022355e-07,35442.3104942593,11361.2862960667,1.64134647428779,9.90826534130859,9.90826534130859
"UB2Q1_21727.15",3.70801160951722e-08,1925.46532927407,4851.68518525926,-1.33327879471365,-9.90740661758599,9.90740661758599
"LANC1_13986.6",1.00635681767644e-08,1111.22216049259,2603.80738685185,-1.22847545543324,-9.82442288746704,9.82442288746704
"MTSSL_25252.29",2.7565961557055e-07,1918.60195476667,5412.73222222222,-1.4963015850648,-9.81518005883701,9.81518005883701
"DOK1_16831.7",1.52021324646689e-09,1663.11831274815,3592.03152259259,-1.1109092064843,-9.79610346076223,9.79610346076223
"MAPK2_3820.68",3.07456245765388e-08,2819.8331893,6882.23156385185,-1.28726661395891,-9.67022572915846,9.67022572915846
"ACTN1_9843.5",2.11022963057951e-07,6066.65870354815,16552.7515632963,-1.44809700009472,-9.6670181106565,9.6670181106565
"PDE5A_16805.5",1.18189846326421e-08,30176.393868,70252.4436614815,-1.21912799734348,-9.66453946392604,9.66453946392604
"Dynamin_24435.1",4.656909364729e-08,13382.7703493333,33365.8344451852,-1.31799478736062,-9.66340890009271,9.66340890009271
"SNTB1_9078.207",7.88885873731578e-09,6785.79520559259,15442.044898037,-1.18627401729688,-9.61236154151481,9.61236154151481
"GAGE.2_25413.80",2.44384416234331e-07,5322.36220151852,1945.00526759259,1.4522926306829,9.6024521180608,9.6024521180608
"RT4I1_18180.58",4.91121790600302e-08,1054.25080245926,2620.66905363333,-1.31371705733479,-9.60170941181831,9.60170941181831
"FTMT_8048.9",1.5152117336671e-07,10509.1449376667,3969.95286007407,1.40445150938345,9.57769453225031,9.57769453225031
"SH3G2_12499.108",5.59411637728625e-08,13368.5446501111,33089.9520162963,-1.30755078281266,-9.4827093582895,9.4827093582895
"SHP.2_11830.48",4.76529085269561e-10,19666.3704525185,39784.8495466667,-1.01648841910542,-9.47561415538204,9.47561415538204
"PURB_18300.39",2.11979730337873e-09,6042.74321003704,12883.7628185926,-1.09227846676262,-9.4741019245371,9.4741019245371
"BAP18_21153.5",3.40996602685892e-08,9639.28430051852,23152.4295051852,-1.26416565290604,-9.43984090569499,9.43984090569499
"XPO5_25963.2",8.53473367829307e-06,14543.7498767778,4005.98576114815,1.86017009504162,9.42884882829621,9.42884882829621
"CN37_6609.22",2.33663005464751e-09,2928.72043205926,6244.47901244444,-1.09231072642132,-9.42818177251647,9.42818177251647
"GSK.3.beta_24050.26",3.15881091217863e-07,2898.92934143704,7906.46847692593,-1.44751327122835,-9.40952581542695,9.40952581542695
"C3_2754.50",1.01072542715944e-07,77040.2678588889,30391.4274285185,1.34194828211121,9.38742047136337,9.38742047136337
"CACP_12637.7",4.65465392287727e-07,1602.83641977778,4477.7790533963,-1.48215614690342,-9.38517961832999,9.38517961832999
"CYH3_21365.5",3.76595334768976e-07,251.951543218519,693.477057644444,-1.46070186161631,-9.38373144066325,9.38373144066325
"RAB6A_20083.1",6.71138009047243e-07,2865.4173663,8211.86160525926,-1.51896402185595,-9.37685072243531,9.37685072243531
"UN45A_11712.207",2.15604815016476e-07,424.939156396296,1126.25670787037,-1.40620750530325,-9.37425951272226,9.37425951272226
"SYDM_12395.86",3.02212908030929e-07,9534.50436176667,25828.8933118148,-1.43775598069855,-9.37371896235581,9.37371896235581
"RAB21_17514.48",2.17492089967005e-09,27126.1150621111,57227.3594240741,-1.07702259676153,-9.32976913220068,9.32976913220068
"RHG06_25278.41",1.06831907261195e-07,17394.947160737,43962.8282718519,-1.33761590593785,-9.32492045167748,9.32492045167748
"SH3G3_18318.98",1.23639405813407e-07,9167.11872436296,23359.4267494074,-1.34946460705904,-9.32188976206732,9.32188976206732
"DNJB9_11214.40",5.4096998090236e-08,20852.270658963,8585.47983518519,1.2802338185115,9.30323746585432,9.30323746585432
"RCD1_8975.26",9.58544950359026e-07,1566.58654322222,4550.22436218148,-1.53831321241091,-9.25816503379997,9.25816503379997
"DEST_22958.6",1.41767313297641e-07,3507.43687257407,8952.17061648148,-1.35182039421147,-9.25783908418225,9.25783908418225
"SPN90_23677.30",8.28198325420177e-07,12140.1969961741,34820.798230963,-1.52015744360422,-9.24539334182277,9.24539334182277
"S100A6_13090.17",2.60509573867179e-11,1366.12893004815,2496.06565840741,-0.869562238326121,-9.2036000442793,9.2036000442793
"EFHA1_6226.69",5.0550279365291e-07,1652.77172837407,4550.42440333333,-1.46111362569108,-9.19957529752137,9.19957529752137
"GAPDH..liver_3848.14",7.45150810575694e-07,3332.55666671481,9419.00078166667,-1.49894461202016,-9.18516657284015,9.18516657284015
"EIF1B_12701.1",5.93405737044748e-08,6617.2948143037,15965.3238687407,-1.27062835819512,-9.18238421289332,9.18238421289332
"MPIP1_11548.84",0.0237483779098151,10786.7549792481,214.722489714815,5.65064380355641,9.17871394795549,9.17871394795549
"SYNC_21383.37",1.40601421901239e-08,16569.2115641852,37230.4541159259,-1.1679782590411,-9.17097730530634,9.17097730530634
"PCBP2_23363.41",2.0598226625346e-07,7070.63534998519,18287.4076131111,-1.37093881295609,-9.16633019331203,9.16633019331203
"TMOD2_12853.112",1.50544925304711e-05,556.030061707407,2062.85843624074,-1.89141003027767,-9.12101066897568,9.12101066897568
"VSIG4_17678.28",3.46848365110526e-06,12289.1409873704,3860.64724274074,1.67046943199362,9.12052981467452,9.12052981467452
"C3d_5803.24",0.000238751817583765,17057.8291151852,2979.77129622222,2.51716054190675,9.1172896814481,9.1172896814481
"PCDGK_7859.21",1.13049276243924e-06,4111.26146096667,1422.36312761481,1.53129129455929,9.1061792699434,9.1061792699434
"PDLI5_23703.8",2.98464841920746e-10,20884.5651443704,40430.9486411111,-0.953022950099113,-9.07764540145448,9.07764540145448
"Sphingosine.kinase.1_4294.16",5.01896790030563e-07,3227.03827175926,8748.38987674074,-1.43880682842525,-9.06359899014434,9.06359899014434
"SHIP_25264.102",2.64371506559179e-09,1079.00890945556,2238.85393,-1.05305362790275,-9.03286798647339,9.03286798647339
"PLPP_3897.61",3.6467795389586e-09,2361.93858022222,4948.3857612963,-1.06698652344638,-9.00332883705741,9.00332883705741
"FGL1_5581.28",2.08186723365925e-08,83421.1128759259,37089.4167488889,1.16940497770883,8.98283926332007,8.98283926332007
"Oligophrenin.1_12591.27",3.54961068866098e-06,1367.28746915926,4283.45384774074,-1.64745794592148,-8.97834807096039,8.97834807096039
"EHD1_24235.2",1.28842867044094e-08,14278.8754325556,31356.297202963,-1.13487284389091,-8.95407821435245,8.95407821435245
"KS6B1_15608.5",8.75349119297263e-10,639.1578395,1267.36543208148,-0.98758841844438,-8.94539684534776,8.94539684534776
"MP2K5_22041.26",2.28593150071745e-08,17937.6511111852,40341.7192996296,-1.16928158516161,-8.93440667916602,8.93440667916602
"H2B2E_14143.8",9.46945129430227e-05,24650.2070368519,5314.40049392593,2.21362090510836,8.90689150573486,8.90689150573486
"VPS25_18189.12",3.59863234709916e-08,1454.06582304815,3329.60098766667,-1.19525671908744,-8.8973266937232,8.8973266937232
"Phosphomannomutase.2_17794.6",4.29987587787507e-07,5046.37934181482,13168.4821811852,-1.38376850354779,-8.80982317542739,8.80982317542739
"KS6B1_11817.1",9.77257197606587e-08,817.618374496296,1952.32672838889,-1.25569498921439,-8.80241072665597,8.80241072665597
"MTDC_18321.38",2.18704632206236e-06,525.897510240741,1544.08458841111,-1.55389821704664,-8.7952845906601,8.7952845906601
"IZUM4_20549.1",1.05429027129316e-09,1295.39098772963,657.416255151852,0.978508578357015,8.78411045354661,8.78411045354661
"SCOT_25043.74",2.86315160073511e-08,9073.82767477778,20301.956172963,-1.16183557724513,-8.76390660578449,8.76390660578449
"PTRD1_20386.15",2.33616011467314e-07,1222.75220164815,3053.77674891111,-1.32046253318158,-8.75664384907201,8.75664384907201
"KPCI_3379.29",2.9695683921121e-08,874.788559707407,1958.96541146296,-1.16308566646484,-8.75490249268039,8.75490249268039
"CBL_12016.60",1.31669783930221e-08,11905.4728808519,25668.4786015556,-1.10837286331015,-8.73454773032878,8.73454773032878
"GRAP1_24432.3",4.95882179037743e-07,4765.49030874815,12369.0238684815,-1.37603508905039,-8.67538040588586,8.67538040588586
"STAT3_10354.57",9.94790361911523e-09,3854.31395055556,8162.575679,-1.0825503724355,-8.66285867038468,8.66285867038468
"MITD1_23266.62",6.96752720397018e-07,1055.72471190741,2794.97744861111,-1.40460295242855,-8.64802987371079,8.64802987371079
"SHLB2_18222.34",1.1041474611974e-08,4077.48633748148,8646.52831274074,-1.08444094636238,-8.62886724549566,8.62886724549566
"PRS6A_23665.35",1.74855088055545e-10,2028.45397125926,3744.13489711111,-0.88425184864607,-8.62792977384352,8.62792977384352
"THIC_17341.89",1.4373290281115e-06,2645.99512335556,7340.349177,-1.47203829034271,-8.60030098774841,8.60030098774841
"GUAA_18184.28",3.64198377367874e-08,6888.30541162963,15336.8955566667,-1.15478547181799,-8.59005879982588,8.59005879982588
"PPM1F_23923.26",4.61933159592146e-07,2362.37405351481,6035.56267488889,-1.35325085855241,-8.57341371953116,8.57341371953116
"HN1_19335.2",2.60229661537731e-06,5485.43847762963,1894.252531,1.53397827128534,8.56672132648573,8.56672132648573
"OSBP1_25055.56",2.36902125327428e-06,1530.6142797963,4391.22713986296,-1.52051339659641,-8.55354326260222,8.55354326260222
"TCP.1.epsilon_12569.25",1.06849429541863e-07,14771.3517895074,34572.5095881481,-1.22682347203823,-8.55246588433169,8.55246588433169
"GRIA4_10760.107",5.98574798139868e-08,4624.3546502963,2036.59388888889,1.18309371955863,8.5453458252553,8.5453458252553
"CISY_18309.18",3.63902412656345e-08,43986.619788037,97505.8161748148,-1.14842353785707,-8.54313999917865,8.54313999917865
"GCNL2_19797.4",9.2367168009582e-08,1214.83670786296,2817.20726340741,-1.21350330026993,-8.53636757375242,8.53636757375242
"RFIP3_25500.6",5.69655426329692e-06,1107.4862345,3415.80288051481,-1.62493595526076,-8.52179423672092,8.52179423672092
"EF1D_17826.341",6.33129256930782e-09,25268.0905762963,51894.8608225926,-1.03827502590949,-8.51230570871701,8.51230570871701
"PAK4_13719.19",1.33179645845587e-07,3219.72555551852,7584.6693417037,-1.23614856620898,-8.49921628659174,8.49921628659174
"TF2L1_25104.10",5.85946013757146e-07,5481.22598737778,14092.9912756667,-1.36240733768729,-8.49071652974072,8.49071652974072
"VCIP1_23187.9",2.48632826853083e-07,1327.34584361481,3233.70382718519,-1.28464323151568,-8.48435111234758,8.48435111234758
"Fructosamine.3.kinase_21147.9",1.3490587045991e-06,2878.34065839259,7834.61440366667,-1.44462492276455,-8.47990373210568,8.47990373210568
"tollip_13963.7",1.20297747673911e-07,12502.4798144074,29178.3637855556,-1.2226847087587,-8.46066334800313,8.46066334800313
"SCO2_16851.50",2.2728374679488e-07,377.774629625926,911.812880637037,-1.27121197215437,-8.44520981132817,8.44520981132817
"EF.1.alpha.1_25256.23",1.17868822855665e-07,11168.1236422593,25946.7320158889,-1.21616602414155,-8.42632919634506,8.42632919634506
"C4b.binding.protein.alpha.chain_9449.150",2.52041582483369e-09,24096.4500411111,12222.6169547407,0.979267409943188,8.42025805024464,8.42025805024464
"AP4A_16583.8",1.55301189342821e-07,4194.25405333333,9880.05617262963,-1.23610499355991,-8.41642285261981,8.41642285261981
"HCDH_17739.1",3.88033374771289e-07,12452.9946505556,30915.9671182222,-1.31185941888537,-8.41050248193867,8.41050248193867
"NP1L1_13636.20",1.38124655999115e-08,26641.1315640741,55833.9533348148,-1.06748734885246,-8.39016104936025,8.39016104936025
"TR.ECD_8795.48",1.00367425541611e-05,12230.2232103333,3822.20851859259,1.67797234327279,8.38718906803687,8.38718906803687
"Macrophage.mannose.receptor_2637.77",8.55408441968464e-08,8508.38631651852,3745.28131685185,1.18381145224989,8.3669739153747,8.3669739153747
"SMAD5_21478.20",1.05805194840342e-07,4624.88646086667,10595.6288892593,-1.19597936588565,-8.34254570530582,8.34254570530582
"GRL1A_23398.1",6.91506700535773e-08,947.0247943,2113.16436207407,-1.1579308816886,-8.29102087609843,8.29102087609843
"FHOD1_25115.21",1.03300921822996e-07,23396.9865022222,53259.0368325926,-1.18670361349346,-8.29018779286605,8.29018779286605
"PI42A_12697.30",1.21530321493928e-07,7295.91582355185,16738.0409055926,-1.19796968870207,-8.28433818097495,8.28433818097495
"IDH_18338.26",1.88034065914905e-06,15369.2952674333,41897.0463786296,-1.44679752740624,-8.28402042074914,8.28402042074914
"F118B_23350.66",1.07917366777195e-06,473.638415640741,1237.4366872037,-1.38549670809613,-8.26713230614731,8.26713230614731
"PDC6I_18174.79",5.10569062964965e-08,1947.24111116667,4272.00802481481,-1.13348282466568,-8.26529498723359,8.26529498723359
"Lectin..mannose.binding.2_7638.30",5.05590748479956e-06,12207.1922222963,4140.76193403704,1.55976323908528,8.26081944187275,8.26081944187275
"MAPKAPK3_3822.54",1.03802158420298e-07,14092.2617697037,31987.5065022222,-1.18260535666382,-8.25907173993766,8.25907173993766
"SYYC_19270.26",9.13416762330973e-08,18113.5445675185,40791.7308225926,-1.17120783385067,-8.24451963898694,8.24451963898694
"SH3G2_20139.57",1.72861184222316e-06,2898.99602886667,7814.52063851852,-1.43060402040433,-8.24357314631721,8.24357314631721
"ILK1_10053.5",3.24041302744715e-07,8450.51043150741,20343.8234148519,-1.26748045309816,-8.22518718400178,8.22518718400178
"ACO13_17675.17",3.32121226085775e-07,14150.8514197741,34071.9593414815,-1.26769605455335,-8.21302669756187,8.21302669756187
"IMPCT_20463.315",4.05470326878365e-07,1356.40654321111,3303.02160492593,-1.28399675730851,-8.20735981748457,8.20735981748457
"H2A3_14144.3",0.00113961203346863,13749.2551027778,1993.73425931481,2.78580842561665,8.19931107442675,8.19931107442675
"UBA7_21933.7",8.62427748778102e-08,44998.280017963,100505.843618148,-1.1593376220574,-8.18988242152259,8.18988242152259
"NEB2_21991.79",4.4446866311685e-06,8075.60135771482,23290.7434160741,-1.52811508894908,-8.17871470199007,8.17871470199007
"OLFL3_8660.33",7.53562041180073e-06,11277.0944858889,3740.35932111111,1.59214663325265,8.15637771468813,8.15637771468813
"NCOA7_25299.11",1.50764696115441e-08,2453.79738677778,5037.84679014815,-1.03779111910131,-8.11729115257817,8.11729115257817
"MAOM_25042.3",2.23526726376854e-07,57059.7077774074,132765.582219259,-1.21833693139042,-8.10275754010075,8.10275754010075
"Cyclophilin.F_5248.68",9.67995005755879e-08,30738.5117284444,68239.41786,-1.15055802378114,-8.07015996548219,8.07015996548219
"NT5M_17856.23",1.40461601366266e-06,916.509032944444,2381.88742809259,-1.37788422579399,-8.06398804412616,8.06398804412616
"OAF_6414.8",2.7466824900025e-08,11641.2648552593,5565.53576133333,1.06465534040832,8.05006295407443,8.05006295407443
"SNAA_4292.5",1.8594876054264e-07,5149.48623418518,11787.4573656296,-1.19475214632406,-8.04140681537131,8.04140681537131
"KDM4C_25298.53",1.55728388253748e-06,2685.48572021852,6996.770329,-1.38150608541179,-8.02327924161656,8.02327924161656
"ITBP2_21985.61",1.85499925968853e-08,2168.69676951481,4450.40409474074,-1.03710799081037,-8.01856248879314,8.01856248879314
