"Proteins","Age","Sex","Smoking","Prednisone","Methotrexate","Aspirin"
"PARP.BRCT.domain_10534.40",0.173871592358009,0.251263617007679,0.520320876196273,0.242683065387599,0.285694943371658,0.200975856058015
"CX6A2_10535.25",0.370683779197297,0.76046177519433,0.70157005884879,0.534601610299704,0.449174700698961,0.407981065748154
"C99L2_10539.30",0.4551088788722,0.647460601537036,0.433378390002041,2.9863058648318e-06,0.301698671465113,0.03214151288867
"TSEAR_10546.2",0.0563273191644254,0.193673947015954,0.374924678115673,0.00942145120953256,0.560720374704477,0.812747496947059
"BMP.RIB_10550.37",0.509746702736987,0.752159796694062,0.254923829219844,0.00139488886124802,0.557789081352152,0.704499213855719
"LAT_10551.7",0.0122429278256842,0.0209471664449085,0.8496155246609,0.616261398525375,0.820630810474463,0.217704321248172
"NKG2F_10552.88",0.04933695183472,0.723550772281621,0.851687967361425,0.000233833057713157,0.0592872164252558,0.0316050748015694
"TOIP2_10553.8",0.324455068053798,0.72338148202849,0.797246000497433,0.0904303586464127,0.00077221069568817,0.296731835315397
"BGAL_10554.23",0.866807012680243,0.927413230576465,0.82209252388752,0.102972169811274,0.46237755319599,0.309299456573082
"TEX29_10557.6",0.722531082200778,0.505693677421608,0.989140524199811,0.0723969642318806,0.00467079348188026,0.0480527710280102
"PCDH9_10558.26",0.138375592143359,0.604057344468239,0.354816124416753,0.0363892205530609,0.625756394244324,0.280448961570833
"ITM2C.N.term_10560.1",0.222227872904795,0.341634100057292,0.736311896408887,0.806534209632149,0.590697502857104,0.0356828014030958
"PGRP.I.alpha_10561.5",0.449682261322275,0.455196238755955,0.278382518471275,0.0154470091629861,0.424038433053472,0.681313725857148
"NETO2_10562.42",0.689463028403103,0.594529201957827,0.752683359245379,0.000888923404443478,0.00601737667092494,0.00749914209425298
"LYSM3_10563.13",0.70871433873321,0.327574721934529,0.00377486013604063,0.440278615717736,0.710771485230857,0.289139043981793
"SLIK3_10565.19",0.5118662955207,0.196591009594737,0.169730812788035,0.0371645366333226,0.0906957136764656,0.125634052665032
"MFAP2_10569.28",0.032074343878283,0.486947489175754,0.432261056873561,0.119125429385248,0.0261761113537013,0.0437369664815936
"MGAT1_10571.14",0.436564254744363,0.00328065529891063,0.678344339379444,0.830352794883121,0.783710228225343,0.430763349696835
"CST8_10572.65",0.0728445024378891,0.782090077727759,0.429773481759637,4.98819060726444e-05,0.440829068832561,0.069948657669854
"b2.Microglobulin_10574.10",0.571826857055983,0.245366896981949,0.943112348144338,0.952100047949791,0.594092480357272,0.712764456033268
"PUF60_10575.31",0.109965413470475,0.453094823812754,0.699908722752035,3.40574775259429e-05,0.0684131500695064,0.822296273692281
"PXDC2.ECD_10576.7",0.207951618343932,0.697929488136948,0.845971406061165,0.00458162123847317,0.0454111541867752,0.302750897313875
"SFTA2_10580.14",0.63476271660343,0.379806421057485,0.729308268916398,0.979410882090916,0.981812082889104,0.934534300301167
"SG196_10582.36",0.948388190339862,0.438749041974359,0.239111668552758,0.0101630293832879,0.079890800685176,0.130902716424054
"TM108_10583.1",0.349291811222014,0.0350705749867916,0.757690055365277,0.100797359115728,0.79968807540298,0.470893878843849
"NDUS4_10584.7",0.86876081754637,0.59479578698082,0.844843105141323,0.975429243561499,0.472895794784742,0.260767246619975
"SIAT9_10588.39",0.185820805929442,0.344795888667428,0.99119304393009,0.0857694790873946,0.804727040099049,0.00258067471586773
"RET1L_10589.7",0.813174934405891,0.979990141636758,0.872839199405892,0.361019833542427,0.0559745429274414,0.828005209710193
"CLGN_10600.24",0.0450088042756231,0.995608716962413,0.260119550159906,0.0994901578180046,0.126601028127235,0.182831824689748
"HIS3_10603.1",0.764672472654183,0.836975308385682,0.368933750875066,0.365680733281292,0.669599590528448,0.445429914480259
"APMAP_10605.22",0.635358873275829,0.0227106292516641,0.609875487400165,0.929646040388154,0.909048554866901,0.961658936583111
"TOIP1.Perinuclear_10606.34",0.363963432111298,0.336488127580476,0.79385984350411,0.0151362151029516,0.66191889332855,0.182406358990617
"HIS1_10608.9",0.182665404314614,0.388693698792434,0.624060223643653,0.37155925561062,0.922688617519488,0.894792149472583
"PLOD3_10612.18",0.900888592785184,0.136070784315914,0.439440409082514,0.154336635597747,0.669151226181693,0.698060304746385
"CASC4_10613.33",0.048381408996416,0.753331090727437,0.750798228939362,0.00113102069786838,0.529605353642283,0.0423367359146005
"MYP0_10615.18",0.636170608076696,0.395308675821579,0.17586779295772,0.123089558992469,0.915800569244272,0.234977309050682
"PDXL2_10616.67",0.542080644884961,0.589584541001736,0.56737141675868,0.349398706604662,0.606018073245175,0.634817344782406
"megalin_10618.190",0.813714743407768,0.153046198787692,0.731885252657787,0.62429303079482,0.739952265712478,0.149964215069387
"PSP.94_10620.21",7.08694693386006e-05,0.0462332032764092,0.614171817882811,0.870386968295091,0.461555599059224,0.380299014346654
"PRR16_10621.26",0.650493768409598,0.936206790600536,0.758622937136134,0.00418688604620505,0.306010155920709,0.0481403086304816
"MUC1.region.1_10623.19",0.792962895743632,0.52845688027817,0.797625799951338,0.657972982673737,0.939663966485685,0.589090121442678
"ISK13_10624.45",0.155010570652415,0.523330872121947,0.705703197454978,0.0135010508536628,0.56255024218566,0.726512145115548
"SIA7C_10626.116",0.551270215373818,0.590545205022483,0.966753301372962,0.623095624816179,0.887371221079933,0.624149907324807
"APLP2_10627.87",0.362485297942407,0.621448104958022,0.778699217960571,0.709236195819558,0.0898869722480392,0.543715552193744
"HTAI2_10630.5",0.58180850461677,0.938425844834933,0.647453496015229,0.246227642638332,0.0142421038299869,0.299046831224154
"PGRC2_10631.9",0.293224403298943,0.601544285521986,0.180879979970823,0.00221376605285844,0.730026457208145,0.236282103593733
"MO2R1.CD_10636.1",0.539175014960113,0.568565667566723,0.971764069646085,0.0433683447121816,0.260846366704925,0.492132581028485
"K1324.ECD_10637.50",0.0451121936003166,0.766362343145024,0.7949840661854,0.559477134553386,0.523793327895884,0.723177410403326
"TINF2_10638.1",0.564582276867274,0.278624142965561,0.74221436346628,0.2905374104646,0.342137630785441,0.762209537599219
"NOE3.C.term_10643.16",0.478939798409649,0.329405958186974,0.634895922817094,0.00500247223314225,0.000274518370978771,0.589997297986037
"ASCC1_10647.18",0.665085747245239,0.512829020162471,0.927094755978981,0.0961985581620041,0.00965801989338989,0.0907584507798106
"INSI1_10663.42",0.798863539994013,0.152975858086475,0.713446393751614,0.301882533203136,0.491472102942717,0.545809205348331
"GNPTG_10666.7",0.0109641812971868,0.653822826631383,0.741139059686863,0.0132990811357839,0.112708160819354,0.469306160976595
"CA185_10667.78",0.895687341742965,0.376802325658135,0.706429858665677,0.731312508522648,0.966732612956761,0.984355611970694
"STX4_10668.5",0.306749474609294,0.968733958169471,0.41930340617248,0.00140829256125611,0.0585465050692587,0.414628449493331
"Semaphorin.3E_10670.26",0.0324982596970789,0.630641678010671,0.743581793140207,0.31361423841631,0.658319624150254,0.524341256424569
"SP.B_10672.75",0.453811674521962,0.146280746733523,0.846613094276638,0.02122243484631,0.107396218015601,0.976325384197463
"TMX2_10675.223",0.357828961450048,0.203397589320467,0.325170190552613,0.616486888725743,0.870239113416811,0.644605427757832
