"Protein","Nominal_pvalue","Inactive_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"Apo.A.II_7127.3",0.00279973969198748,3554.38683122222,2629.56695477778,0.434775469781237,1.10993062112784,1.10993062112784
"HUS1_21290.66",0.00382855170846751,1491.52082305926,1085.00308632222,0.459084972755519,1.10959253288824,1.10959253288824
"CK049_23767.1",0.00450274550287117,5525.49152277778,3981.82485592593,0.472673041607735,1.1091379740025,1.1091379740025
"prosaposin_6207.10",0.000578914902665662,2193.60609040741,1729.96679003704,0.342560138900263,1.10899914793684,1.10899914793684
"CKS.1_12530.14",0.000139862163653385,4716.01465018519,3863.93432092593,0.287497628539574,1.10810203997701,1.10810203997701
"IL.18_5661.15",0.00890805939469378,2028.81915643704,1395.10421811111,0.540267373456833,1.107665297397,1.107665297397
"SMUF2_13985.12",0.0132036748189785,730.880576133333,485.913827162963,0.58893520668449,1.10678898463287,1.10678898463287
"CPLX3_21536.65",0.0946095480331479,4480.14411511111,2119.1668107037,1.08004798669393,1.10603937628736,1.10603937628736
"GLT11_8700.325",0.000111057020561487,1645.57820981481,1355.74590540741,0.279507782261149,1.10530066255211,1.10530066255211
"FKBP6_12529.32",0.00599778485099567,2716.08919748148,1924.15090533333,0.497308909304817,1.10502493046692,1.10502493046692
"CLM6_5066.134",0.00465323048574006,2912.62736633333,2097.45197522222,0.473683360729231,1.10474585582873,1.10474585582873
"b.CF_21391.17",0.0846162590867588,3057.33999977778,1497.96014403704,1.02927776118394,1.10394792976941,1.10394792976941
"FCG2B_22960.8",0.0384954847231895,12347.5252879259,7192.14654344444,0.779727601511799,1.10299502961555,1.10299502961555
"CALB2_16803.4",0.0865979225488851,766.012695492593,373.169423866667,1.037537520925,1.10237586185959,1.10237586185959
"MUC1.region.3_10976.44",0.241442367473157,2474.10742815185,717.572613155556,1.78571141031101,1.10211700936671,1.10211700936671
"Neurotrophin.3_4145.58",0.000385789984390449,237.799794240741,297.280987662963,-0.322079733163555,-1.09946717558737,1.09946717558737
"ARRD5_23342.4",0.106954156550056,954.015596685185,435.528868314815,1.13124450360299,1.09821480308296,1.09821480308296
"CT202_24290.5",0.000163981730111062,929.8609053,760.500679011111,0.290065388505616,1.09795682425521,1.09795682425521
"TXD12_4815.25",0.00523883506363078,2485.09069955556,1780.32417696296,0.481158543871009,1.09740969834482,1.09740969834482
"FGF.19_13724.27",0.00907313615776943,3838.60510288889,2645.55045275185,0.53701421898675,1.09671329964973,1.09671329964973
"filamin.A.CH2_11171.25",0.0203131648333951,1602.60940332593,2511.26111108889,-0.647989195326465,-1.09654183604475,1.09654183604475
"LPLC1_11246.3",0.0155525006935021,22429.2420991481,14734.46391,0.60618630024859,1.09610592906227,1.09610592906227
"kallikrein.13_3200.49",0.00156935399394275,1580.97316870741,1205.92952677037,0.390667283233021,1.09554009078516,1.09554009078516
"C1q_2753.2",0.00160359537923957,49781.4082725926,37942.062262963,0.391808947869791,1.0950688673121,1.0950688673121
"SECTM1_13093.6",0.000158128100343288,882.07948557037,722.4105144,0.288089774332065,1.09502662398343,1.09502662398343
"CD39_7999.23",0.00202133125406719,1557.24870371111,1175.10421816296,0.406210658652247,1.09447876936282,1.09447876936282
"CBPA4_9267.2",0.0329737110927448,10024.2127364815,6008.63086448519,0.738380738480432,1.09415633313955,1.09415633313955
"CD7_12008.3",0.271525461611437,1732.81174884815,454.005102874074,1.93233451172763,1.09406739373922,1.09406739373922
"RABEK_13599.15",0.00105456380402862,750.104547333333,581.46761317037,0.367392850055925,1.09370174604701,1.09370174604701
"ERO1B_7994.41",0.00257605051622268,460.150987666667,616.543374496296,-0.422095068244016,-1.0928233896596,1.0928233896596
"NAD.P.H.dehydrogenase_9837.60",0.0244886005068781,1631.3195061037,1019.68308642963,0.67791853451236,1.09215118691535,1.09215118691535
"S6A14_13053.6",0.0291281643068816,2447.57185174074,1495.49874492593,0.710724512992071,1.09145031294388,1.09145031294388
"STXB4_24904.121",0.00930673229564463,2736.72586418518,1885.86485596296,0.537224634315218,1.09121216974444,1.09121216974444
"NISCH_12738.43",0.000824491958945932,2712.47855966667,2122.58633744444,0.353788496621476,1.09101776875796,1.09101776875796
"MAGI2_14066.49",0.0195851533051832,371.740370366667,578.534012333333,-0.638106407747695,-1.08993234190439,1.08993234190439
"C43BP.START.domain_13950.9",0.0102033163756068,3180.91841574444,4648.18267488889,-0.54722339809593,-1.08966332325069,1.08966332325069
"CA198_8035.6",0.0259189164373737,856.679526774074,1378.82446503704,-0.686611286380541,-1.0892285811342,1.0892285811342
"BAG.2_19228.11",0.00234643753358922,355.731337451852,473.842283940741,-0.413618873738689,-1.08764846905514,1.08764846905514
"PUR8_5023.23",0.011950405564234,7818.09539096296,5283.2600822963,0.565388755420899,1.08702623388602,1.08702623388602
"UBE2C_12556.7",0.285511075666237,472.348292185185,1880.44053507037,-1.99314773780771,-1.08502386530488,1.08502386530488
"ATIF1_19755.38",0.020245658265822,5380.28765414815,8386.86508203704,-0.640448340131742,-1.08470692212869,1.08470692212869
"IEX1_9786.310",0.000115020775718766,1098.76629628148,907.871193433333,0.27532503169736,1.08456689220642,1.08456689220642
"Cytosolic.5..nucleotidase.III.like.protein_19135.5",0.206193995799461,3543.31874506296,1184.19419753333,1.58119556150984,1.08426372176934,1.08426372176934
"TIAR_19131.184",0.00796649992740492,1724.24096701852,2466.58294233333,-0.516552392022457,-1.08410526389613,1.08410526389613
"Arylsulfatase.A_8790.6",0.107132471703862,718.423868318519,331.116625518519,1.1174958308412,1.08405909857711,1.08405909857711
"T2FB_20927.43",0.000407858204625806,387.764835396296,310.708765433333,0.319619035984893,1.08334578096607,1.08334578096607
"PGRC2_10506.53",0.331244161161129,6532.91894946296,1366.59950628889,2.25713723035783,1.08309129126927,1.08309129126927
"UB2Q2_21717.44",0.00957589645383687,1270.16868314444,1841.4937449037,-0.53585639175981,-1.08179790019173,1.08179790019173
"HXA11_22375.15",0.0160824762516334,517.666954711111,786.170967074074,-0.602818860045281,-1.08124428883235,1.08124428883235
"TBCD5_9960.2",0.00559125794385555,1486.16318932963,2072.46055559259,-0.479752102829093,-1.0806370404433,1.0806370404433
"RB27B_13596.3",0.00505371505735264,2115.3680452963,1526.70600818519,0.470486419788412,1.08041995595247,1.08041995595247
"UGT.1A6_7891.45",0.291371197526461,2096.87880658519,519.605329222222,2.01275534765178,1.07793793175344,1.07793793175344
"PRP18_24698.12",0.00273623577653366,559.80037037037,749.261687240741,-0.420557241151557,-1.07782364636957,1.07782364636957
"ST1C2_17811.78",0.000182375013441326,833.806748966667,683.079588477778,0.287659366820523,1.07556834370454,1.07556834370454
"PAPL_8011.96",0.236800177670503,544.490658407407,165.462098766667,1.71840651053382,1.07506600323564,1.07506600323564
"GLYL2_20069.23",0.14678365709747,1297.78664592963,531.224279844444,1.28866023371992,1.07386930486385,1.07386930486385
"TIMP.4_6462.12",0.00288341745359409,3802.47314818518,2836.92506166667,0.422610018308842,1.07346852823105,1.07346852823105
"TBCC_21326.28",0.0856254624128837,1773.13335384815,3556.73193433333,-1.00425120213499,-1.07193479082689,1.07193479082689
"Dtk_2611.72",0.00116208999728705,884.144547333333,686.498539103704,0.365025602468297,1.07126262360943,1.07126262360943
"CLGN_10600.24",0.0147304175395591,6470.28325096296,4314.12088474074,0.584762268359581,1.07115871825926,1.07115871825926
"LRP4_19558.10",0.00291183186584322,2235.80979422222,1668.39168725926,0.422339430677296,1.07098256349086,1.07098256349086
"PXDC1_9235.3",0.0154992819564939,16142.2036213296,10713.0023453704,0.591474683145935,1.07038488549605,1.07038488549605
"CEBPB_15675.3",0.226976149072164,2478.30378592963,783.606995877778,1.66115085837597,1.0698140047067,1.0698140047067
"ABCD4_25886.11",0.289099902368903,1969.96430036296,497.851769540741,1.98438132233402,1.06948639156295,1.06948639156295
"IFIH1_20195.13",0.00125310927756082,1001.72662552222,776.213827162963,0.36796280798572,1.06783213647332,1.06783213647332
"ZBT16_22034.61",0.0345129081996116,2192.33156388889,1321.59631692593,0.730184433824442,1.06754310957376,1.06754310957376
"FZD4_22585.5",0.00473542237269314,3059.94895051852,2227.31847744444,0.458199725052194,1.06514999458032,1.06514999458032
"BICR1_11158.40",0.00617799032499471,866.349979414815,620.313148148148,0.481953243663945,1.06470834621872,1.06470834621872
"SDSL_17777.31",0.000467039952617333,1364.79362136296,1093.92028806296,0.319175193603826,1.06305957115682,1.06305957115682
"ATS3_8845.2",0.000141898405455508,892.851790144445,737.302613166667,0.276163843351415,1.06268467869964,1.06268467869964
"AXIN2_8429.16",0.00502065213155471,1301.90448557778,945.143127540741,0.462018883647924,1.06229223740472,1.06229223740472
"Fas.ligand..soluble_3052.8",0.139013392425608,1366.8668723,580.048559666667,1.2366271488412,1.05971942175606,1.05971942175606
"Secretoglobin.family.3A.member.1_6252.62",0.0171695503104332,13398.7320574444,8838.83917633333,0.6001676677563,1.05944062161769,1.05944062161769
"CD79B_6351.55",0.00435992179348715,704.511255133333,516.178724281481,0.448752076897764,1.05928883632244,1.05928883632244
"SYFM_13941.82",0.00164573248453999,1765.77707822222,1356.80934155556,0.380085212503387,1.05802068918529,1.05802068918529
"SVBP_20379.59",0.000140427263379021,1285.07559667407,1062.34761318148,0.274597319889819,1.05789951138699,1.05789951138699
"GRM1C_8336.267",0.000267012951593089,1036.33199588148,844.236872474074,0.295766507847274,1.05691205438845,1.05691205438845
"HXK3_19518.12",0.001089203003213,1700.69870374074,1328.67265438519,0.356141864345063,1.05520958508859,1.05520958508859
"Cadherin.E_14759.149",0.00106162012862691,1755.89304518519,1373.11962967778,0.354747648000854,1.0550304511471,1.0550304511471
"GRPE1_7113.1",0.0102871245771337,2202.19041145926,3180.94728403704,-0.530517246831774,-1.0545123150687,1.0545123150687
"PDIA4_20525.200",0.0150822639663919,5281.33734544444,7888.02378607407,-0.578760605617227,-1.0542318099415,1.0542318099415
"FOXO1A_22055.31",0.0109803284949193,5896.44485581482,4060.99255144444,0.5380129911924,1.05417440561324,1.05417440561324
"CD36.ANTIGEN_2973.15",0.00362723999329302,20054.497407037,14866.9156784444,0.431820436817289,1.05382483192679,1.05382483192679
"I2C2_21504.41",0.0114571781808865,11928.0249383704,17377.2543214815,-0.542844969303235,-1.05361992414177,1.05361992414177
"SVEP1.Sushi.15.18_11109.56",0.00651609623751776,3315.04125514815,2374.17958844444,0.481597756651583,1.05277872089322,1.05277872089322
"RM38_25486.38",0.00774562040073996,491.944629622222,694.90201647037,-0.498313623825154,-1.05191205010402,1.05191205010402
"CHMP6_21160.4",0.00409846235269068,2923.79691359259,3967.84448559259,-0.440512376879668,-1.05167001976858,1.05167001976858
"F151B_23518.7",0.000929654194703345,297.292448559259,378.006851851852,-0.346529567128535,-1.05056626141904,1.05056626141904
"LIMK1_25308.8",0.00235579865845345,4780.41432103704,3624.15625503704,0.39949050442831,1.04980584798239,1.04980584798239
"ELMO2_25061.8",0.00440793970387899,3026.33596714815,4119.43366259259,-0.444873853642272,-1.04801796680248,1.04801796680248
"Ficolin.3_5462.62",0.000431101070995213,1188.73999998889,958.055144,0.311252602285714,1.04749601235648,1.04749601235648
"VAP.1_21491.7",0.00460572058152529,37511.6814814815,27504.6108225926,0.447666444370964,1.04606326087923,1.04606326087923
"TES_17419.17",0.00103259399429189,511.251851848148,651.675082281481,-0.350118668753055,-1.04547899507069,1.04547899507069
"RAB37_23282.19",0.279041299879234,1043.86685188519,283.196522625926,1.88206224811575,1.04328641475502,1.04328641475502
"KAT_19277.4",0.0132200204706291,3801.54748992222,5585.44613166667,-0.555085705360945,-1.04287718964047,1.04287718964047
"GCNT4_10854.15",0.00252634835147097,2453.4169547037,1859.26755137037,0.400058047529947,1.03915348522695,1.03915348522695
"SCAND1_17800.33",0.339289486346539,321.573024688889,1491.20281884444,-2.21325819673373,-1.03896890499828,1.03896890499828
"ATL2_6379.62",0.00853872210546673,1426.4997531037,1007.22345684444,0.502095710282769,1.03863876142329,1.03863876142329
"PRDM1_14197.2",0.000653776062238907,1055.75378597778,842.156213985185,0.326113647822432,1.03853206066499,1.03853206066499
"Flt.3_3437.80",0.00152660388189598,2492.28808644074,1930.29121396296,0.36865232424343,1.03822582221244,1.03822582221244
"UB2D3..PolyUbiquitin.K48_21929.53",0.0142224586253415,1916.86740741481,2829.77489712593,-0.56193674706286,-1.03791140060727,1.03791140060727
"CA050_23261.27",0.00400039077096691,910.631707807407,674.664691351852,0.432697034042631,1.03756317224301,1.03756317224301
"Sorcin_12356.65",0.00230598981094103,1693.20218118519,2224.05648159259,-0.39343917460412,-1.03755521414269,1.03755521414269
"C7_2888.49",0.00134029409787008,83790.8540285185,65243.2062114815,0.360965097543621,1.03698049427438,1.03698049427438
"USF1_21355.4",0.0261558668140709,1426.29502052222,906.253065833333,0.654286549675958,1.03536324236562,1.03536324236562
"TINAL_11192.168",0.00716631964066602,3985.81473251852,2852.57823044444,0.482608200601495,1.03505165372033,1.03505165372033
"NB5R4_24959.20",0.0124242184254363,1552.52504112593,2261.78037041111,-0.542842305326576,-1.03451136705617,1.03451136705617
"EPHB2_8348.4",0.0111727968886577,3711.4234362963,2570.70666666667,0.529807608255072,1.03409867347169,1.03409867347169
"NHRF3_16852.10",0.000233230979301384,1946.69911525926,1598.39244851852,0.284408243817351,1.03303153783924,1.03303153783924
"RHOD_12442.4",0.0114524383504059,333.2820576,230.542613166667,0.531710210367469,1.03210377264812,1.03210377264812
"KCA10_13042.7",0.0022919651531095,4640.4519137037,3538.93769548148,0.390948947354487,1.03202389958447,1.03202389958447
"MFN1_11364.18",0.0389396919866186,2215.24004133333,1333.87565851852,0.731838848969906,1.0316055215732,1.0316055215732
"JDP2_21311.22",0.312789816283897,683.754485674074,165.985781885185,2.04241872494911,1.03090553093817,1.03090553093817
"KDSR_19483.16",0.0108135670400262,1689.5609053963,1175.1455556,0.523808895190622,1.02982453804238,1.02982453804238
"Cadherin.8_16021.30",0.00782903738155047,992.185288,707.069753085185,0.488757020031049,1.02946482200356,1.02946482200356
"HDAC8_2859.69",0.000596792170794955,9818.72197451852,7869.56831274074,0.319250754058688,1.02932090109279,1.02932090109279
"CRBA2_23354.12",0.105849096093756,2626.71473233333,1264.72812765185,1.05443223952332,1.02840130877983,1.02840130877983
"SERF1_7842.52",2.25797077429607e-05,1052.94639911111,903.347530885185,0.221078971650723,1.02719517660982,1.02719517660982
"Fucosyltransferase.3_4548.4",0.0114410974652303,953.917098755556,661.484197525926,0.528157200866913,1.02543427271586,1.02543427271586
"Aconitase.1_20054.28",0.00443794569660886,3140.52987659259,2321.91493825926,0.435692873056504,1.0251060412425,1.0251060412425
"DLX3_11422.2",0.00138391987314,204.489835381481,262.169012351852,-0.358468040486279,-1.02482035720619,1.02482035720619
"LPPL_11094.104",0.000119039403617224,791.414279840741,660.386090537037,0.261123363105301,1.02472883120748,1.02472883120748
"UBE2Z_21110.5",0.000680541975789524,1055.71127565926,1321.04781882593,-0.323467360806855,-1.0244680610886,1.0244680610886
"IF4G3_13991.47",0.287059744981793,5730.15866137037,1547.11860077778,1.88899128928427,1.02388561386671,1.02388561386671
"MRAP_7895.108",5.55002509224007e-05,974.013847703704,824.445349781481,0.240518418930047,1.02357545087215,1.02357545087215
"DPYL2_13567.1",0.152086320743944,6984.19602847778,2933.64368299259,1.25140039872507,1.02353270788706,1.02353270788706
"MATN2_3325.2",0.00490354632542896,8491.20037062963,6245.7215842963,0.443100257098765,1.02333548755598,1.02333548755598
"MMAD_21814.13",0.0197092209591309,1683.05720163333,1110.39495883704,0.600011286759981,1.02321757262727,1.02321757262727
"DNAI1_11396.39",0.000278338770129376,685.136584374074,561.267674892593,0.287702650536111,1.02290556916557,1.02290556916557
"Caspase.14_16617.14",0.184683248590797,1353.86415635556,516.053827162963,1.39148953005467,1.0207584460287,1.0207584460287
"ITM2C.N.term_10560.1",0.0149212026261295,333.053065844444,226.080925925926,0.55891278294792,1.02068438469079,1.02068438469079
"SERB_24681.2",0.000385566055484495,2464.76460903704,2003.81962948148,0.298697219763948,1.01972279924738,1.01972279924738
"CD37_18202.22",0.000475272675720148,1035.88695472963,837.463950603704,0.306767577010259,1.01940619120206,1.01940619120206
"Protease.nexin.I_19154.41",0.0122467967105149,8076.11016408519,11682.1913166667,-0.532578421445306,-1.0182779540626,1.0182779540626
"HS3S5_10731.10",0.000806581925057892,2405.58868322222,1914.93551433333,0.329094176018031,1.01800396778462,1.01800396778462
"NCOA2_14045.12",0.000509951442938506,810.48137857037,654.145226337037,0.309168076073645,1.01792697870746,1.01792697870746
"CENPW_8864.59",0.000219289342215365,768.733744859259,633.970061722222,0.278069286495547,1.01745064616753,1.01745064616753
"PANK3_12658.72",0.284068804645752,3467.17528823333,955.015843655556,1.86016420330676,1.01672195823915,1.01672195823915
"TCP11_8334.65",0.0121599995345266,2299.832716,1591.96158437037,0.530723404383576,1.01637058155322,1.01637058155322
"GTPBA_24712.6",4.41215415983852e-06,312.128209874074,273.655041159259,0.189780319145491,1.01633990342661,1.01633990342661
"APEX2_25123.198",1.71655710001242e-05,530.617139922222,457.705699585185,0.213251020830954,1.01621399183851,1.01621399183851
"LX15B_12422.143",0.0350968347738285,446.526481462963,275.207674896296,0.698225033610977,1.01573033369648,1.01573033369648
"TRIA1_18277.28",0.0140701485863555,2780.78559648148,1901.40407407407,0.548427357846286,1.01552366037441,1.01552366037441
"CD3G_7924.7",0.0166623541358087,1071.55187244074,721.307181074074,0.571015998758469,1.0154169881227,1.0154169881227
"IF4G1_25287.7",0.0210284082599484,4422.37440337037,6726.72958859259,-0.605084093095857,-1.01484316832996,1.01484316832996
"FUT11_21720.13",0.314862837348548,2205.46938287407,543.560925933333,2.02057207624397,1.01408187527936,1.01408187527936
"CTRL_9229.9",0.00237610430602875,1714.80125522222,1312.27261314815,0.385973919953412,1.0128474789287,1.0128474789287
"CD226_5062.60",0.000586871470331152,1548.58627574074,1246.58633750741,0.312968955399384,1.01134572245747,1.01134572245747
"ENTP6_8932.1",0.00735225368618437,1186.80532917778,854.651213992593,0.473675633593211,1.01062462917125,1.01062462917125
"PRAME_25951.17",0.00616664631151314,2542.59648144444,1852.49360074074,0.456833960782165,1.00958065012433,1.00958065012433
"X3HAO_5861.78",0.0178722551951936,6500.86304518519,4356.05074081482,0.577610501791841,1.00955955862216,1.00955955862216
"MAPK5_8382.47",0.0160513770562724,4396.21183132593,2978.80917696296,0.561525196925448,1.00765006097784,1.00765006097784
"CATZ_4971.1",0.00347891798100175,1767.45339511111,1330.77876544074,0.409401422833356,1.00653624675456,1.00653624675456
"SYTL4.C2.2_11563.51",0.000946054417866565,2804.63469133333,2227.07209885185,0.332664605026304,1.00600567013412,1.00600567013412
"LRRK2_10990.21",0.105105405630313,3367.47045274074,1651.17777785185,1.02816982738447,1.00593560077231,1.00593560077231
"Sorting.nexin.16_23408.1",0.00392755700432498,497.286111118519,664.457201637037,-0.418100138883652,-1.00589771810723,1.00589771810723
"fibulin.1_6470.19",0.00380491294598824,50714.1127159259,38020.9754737037,0.415591729534477,1.00558872068261,1.00558872068261
"G3BP1_19266.35",0.0020109190364446,22633.2298361852,29308.552757037,-0.372879253549919,-1.00550821411519,1.00550821411519
"F204A_22140.6",0.0107830550991456,1224.34368315185,859.095781874074,0.511117697348948,1.00550046881956,1.00550046881956
"PolyUbiquitin.K48_6641.60",0.00429706928833326,808.145082262963,1084.85893002222,-0.42482123235659,-1.0054786362678,1.0054786362678
"PAR11_12882.7",0.0163033702436442,2004.18409456296,1357.21695471111,0.562363675740496,1.00535025741515,1.00535025741515
"DPOLM_12851.5",7.33478770663006e-05,686.979547333333,813.072983548148,-0.243117710224596,-1.00519751189386,1.00519751189386
"ISK52_8587.21",0.00344219310254067,1501.42444433704,1131.79183129259,0.407723246558603,1.00428953682152,1.00428953682152
"AES_18396.10",5.64985320283869e-05,553.047407407407,469.540987655556,0.236152053461014,1.00316514676609,1.00316514676609
"DYLT3_12867.40",0.000547574919200769,2162.71123459259,1747.72604940741,0.307361984757196,1.00247846456159,1.00247846456159
"NKD2_22514.12",0.0218487363593183,1569.89034984074,1033.11539094815,0.603662395517752,1.00242588304695,1.00242588304695
"Protein.C_2961.1",0.00193344817768294,72603.0648574074,56206.4682307407,0.369294286170297,1.00214188896738,1.00214188896738
"KNTC2_12730.3",0.0173815312652959,5359.08574048148,3615.34534992593,0.567853433205106,0.999372052058899,0.999372052058899
"Ornithine.decarboxylase.antizyme_9893.27",0.0206694939289743,201.588888877778,304.096810696296,-0.593114562812939,-0.999202403350862,0.999202403350862
"Ephrin.A4_2614.28",0.000379389984133449,1077.00448556667,879.612325114815,0.292084534040551,0.999196112176551,0.999196112176551
"MARCO_9003.99",0.00103572154227797,817.863683096296,648.566131703704,0.334606715094324,0.998719731992961,0.998719731992961
"ATP4B_9994.217",0.0272888447304768,2046.5916872963,1314.64973251852,0.638544833358211,0.998693601596132,0.998693601596132
"S100A16_17836.17",0.00255224796527556,2433.12218114815,1863.12187244444,0.385086719745708,0.998559567481166,0.998559567481166
"Ubiquitin_4474.19",0.000299752737020896,2215.36388888889,2695.77691362963,-0.283157421734055,-0.997630660537088,0.997630660537088
"DJB13_24659.6",0.0137152705260585,1262.36609050741,870.960884785185,0.535450524163514,0.99743489208016,0.99743489208016
"ADAT2_20955.20",0.211203540386918,5264.12999981482,1891.07059666667,1.47699189506079,0.997410863259227,0.997410863259227
"VAMP8_7064.2",0.000120840871161514,483.0692181,404.933868314815,0.254543611179329,0.997247435082625,0.997247435082625
"BMP.3b_6517.14",0.000308613592929118,1179.78072008519,969.029670781482,0.283905992623858,0.996676104718565,0.996676104718565
"RFNG_7203.125",0.00304991231148333,1725.54691359259,1311.22584362963,0.396137503162681,0.996568126635107,0.996568126635107
"Apo.B_2797.56",0.0258878800290925,2324.86263370741,1504.40934157778,0.627948306111775,0.996493372757989,0.996493372757989
"HEM4_11248.43",0.00538984541496463,1438.61878609259,1950.59432092593,-0.439229412859188,-0.996358405713669,0.996358405713669
"PSG2_6405.74",0.00831473323521216,1518.60446495926,1089.67765428889,0.478844731376805,0.996069672364627,0.996069672364627
"CRHBP_6039.24",0.00298054793882673,2228.21454733333,1695.33224285185,0.39432011832244,0.995935856212231,0.995935856212231
"Inosine.triphosphatase_18916.25",0.00169933522226562,4674.09518522222,5996.61477366667,-0.359461182073824,-0.995607163407841,0.995607163407841
"kallikrein.15_6491.59",7.0524370378945e-05,926.593456774074,1094.13909462222,-0.239787755489346,-0.995517420567245,0.995517420567245
"DPEP2_8327.26",0.00969235101205737,10074.6271196667,7153.67831259259,0.493969293333115,0.994642177811123,0.994642177811123
"ENPP3_25251.6",0.0031149519902473,1367.90405359259,1039.05306582222,0.396697704958368,0.994342093883684,0.994342093883684
"HOME1_19229.92",0.0329340227641925,1595.82888892593,2538.17304529259,-0.669484462910024,-0.992413787398232,0.992413787398232
"GDF2_4880.21",0.0137569075814381,2961.4886212963,2046.90386837037,0.532879194352601,0.99194352589736,0.99194352589736
"CA11.protein_15374.15",0.00262839718647223,1777.22730453333,1361.68316877407,0.384237149920348,0.991450578519567,0.991450578519567
"RHG36_6289.78",0.0114475874727983,611.339938251852,429.1566255,0.510470548579522,0.990969344314194,0.990969344314194
"CC140_25409.5",0.224491722353979,243.189814811111,700.348971144444,-1.5259911622866,-0.990062559514038,0.990062559514038
"Ephrin.A2_14124.6",0.00368168176880478,3121.92022637037,2355.72539085185,0.406262300331646,0.988823650613639,0.988823650613639
"CGRE1_6257.56",0.00131828800836264,4994.58411522222,3936.93594648148,0.343291313719535,0.988675447065168,0.988675447065168
"SNP23_20241.9",0.00511731006269923,4957.38569966667,3675.87456781481,0.431491970972279,0.988530098437285,0.988530098437285
"MGMT_21437.77",0.0154720104988783,14491.7295067037,21151.1355552222,-0.545505337624222,-0.987611910609003,0.987611910609003
"TIM13_23621.326",0.0128080676271406,5145.73370381482,3585.92547322222,0.52103129349281,0.986060261590463,0.986060261590463
"NT5C_12560.9",0.00485853328247158,1825.36742801481,2452.51094644444,-0.426072682574568,-0.985716943172661,0.985716943172661
"AT2A3_13510.7",0.0123394318269281,1957.586502,1369.30010292593,0.515637389065318,0.984199578683252,0.984199578683252
"NUCB1_10451.11",0.005653868549297,2280.83893,1684.03983551852,0.437638303544207,0.983659611717039,0.983659611717039
"WRIP1_12528.40",0.274992494882447,1601.06228387037,475.092613166667,1.75274875134877,0.982729695508603,0.982729695508603
"MILK1_24973.11",0.00250212046165249,1445.23261304074,1877.35294233333,-0.377398186291388,-0.981873761152468,0.981873761152468
"ADAM.10.CD_8654.13",0.00506006895679707,855.295411533333,635.906296288889,0.427608606849028,0.981722468249425,0.981722468249425
"AP4AT_7947.19",0.332784778202344,1673.85339514074,402.987098762963,2.054367616486,0.981651927814328,0.981651927814328
"TUTLB_9060.27",7.60356001134859e-05,1074.95683128889,911.297222262963,0.238285149321201,0.981492484454443,0.981492484454443
"CD44_9283.8",0.12759542458601,597.146028811111,279.118580251852,1.09720561351903,0.981082746153622,0.981082746153622
"Nectin.2_6245.4",8.08887509381626e-05,642.006625511111,543.710884766667,0.239748475726554,0.981077583523923,0.981077583523923
"CCD43_21595.8",0.0137515296074998,6905.77008240741,4793.15781881482,0.526825859847975,0.980764830833026,0.980764830833026
"OX40.Ligand_14030.21",0.000699769854706263,772.221522592593,622.605041133333,0.310697506080674,0.980264541725322,0.980264541725322
"BCL6_13111.79",0.00910120040501052,1875.26370374074,1344.27325107407,0.4802670596054,0.980177677114401,0.980177677114401
"CU059_24676.105",0.00464509686641212,470.175699585185,629.008477385185,-0.419879483867026,-0.979581029743293,0.979581029743293
"ADH1G_15525.294",0.0155176138160119,966.885761303704,1406.70485601111,-0.540902316393732,-0.978586981007845,0.978586981007845
"Alpha.amylase.2B_10439.57",0.0200218530334279,6868.19751018518,4608.53827155556,0.575622296204715,0.977692012660003,0.977692012660003
"Cystatin.M_14711.27",0.00803785927223968,27407.6202462963,19832.7827155556,0.466689952325068,0.97764992767072,0.97764992767072
"CCD97_23561.4",0.0030391666061472,839.326049377778,1098.5281276,-0.388268547967086,-0.977367251815595,0.977367251815595
"CCD50_12399.194",0.00658706228661794,1415.95199594074,1931.03320985185,-0.447600620389001,-0.976354916959671,0.976354916959671
"AMPM2_3170.6",0.0090945709327562,10700.4778607926,14906.241440037,-0.478241306860088,-0.976194661291549,0.976194661291549
"RFFL_14186.13",0.0285633420381976,4708.54388885185,3038.13300422222,0.6320959472991,0.976076860019765,0.976076860019765
"DERL1_13393.46",0.0222004273009185,2637.14563788889,3969.24067911111,-0.58988579726304,-0.975457963126863,0.975457963126863
"MDHC_3853.56",0.0170517008986319,18733.6309051481,27458.5004525926,-0.551622293826477,-0.975396353953514,0.975396353953514
"ANGL3_10382.1",0.0030034091988433,61848.0613574074,47310.8253907407,0.386558043769615,0.975048401965856,0.975048401965856
"Cytochrome.P450.3A4_7879.12",0.0141923355206398,869.908518544444,604.159876544444,0.525933317008454,0.971896437933364,0.971896437933364
"CK2N2_21281.13",0.00133983104311335,8494.23518492592,6718.96362144444,0.338245334902429,0.971761922756609,0.971761922756609
"SPA9_7266.4",0.00581094639205237,2192.83351851852,1622.73452674074,0.434369286022227,0.971142491258912,0.971142491258912
"FA69C_14341.8",0.000469230095982015,1461.39170774074,1193.87374485185,0.291692650264593,0.970932280327004,0.970932280327004
"F19A4_6511.17",4.36577965082106e-05,897.593189288889,769.220987648148,0.2226636030575,0.970799545990152,0.970799545990152
"ZNF10_11567.23",0.000111651090947136,992.85497937037,837.498106992593,0.245497077435914,0.970238090261368,0.970238090261368
"LRRN1.CD_11293.14",0.0106586049305789,884.957345651852,629.299794233333,0.491860448760211,0.970096183537566,0.970096183537566
