"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change"
"Endothelial.lipase_23148.100",6.30623979523251e-08,2132.46446502058,1222.12862139918,0.803125573166693,5.78268845953481
"BLC_13701.2",0.00369033486702628,4955.72467078189,968.833827160494,2.35477489351637,5.72901242698196
"Myeloperoxidase_2580.83",1.88444507941161e-05,17702.9881481482,7646.964218107,1.2110338698018,5.72191282848466
"Cathepsin.H_8644.46",3.98262438482011e-05,11394.5470781893,4638.48199588477,1.29661893324526,5.70490372578801
"sCD14_16914.104",8.7018152553299e-07,25288.0764609054,13208.5828806584,0.936981611127148,5.67847411862945
"T.plastin_25960.15",0.000404130269842559,14604.2977777778,4607.30333333333,1.66439850074008,5.64810072602472
"Inhibin.bB.chain_13676.46",9.62006131202328e-06,13044.0512345679,5986.64985596708,1.12357121461269,5.63675696785468
"BSP_14023.84",0.000604760902045754,5680.01051440329,1696.19633744856,1.74359042650634,5.61159983847554
"TMPS6_11239.49",0.000247559066191027,1956.73530864198,679.544814814815,1.52580801051744,5.50255372077892
"TNF.sR.I_2654.19",7.49828465080285e-06,16046.9099176955,7640.87222222222,1.07048627114622,5.48628290038139
"RNAS4_5644.60",3.79159141692886e-07,17639.1812345679,9772.21349794238,0.852026307986424,5.47101298345596
"C2_3186.2",1.94837714012085e-07,11271.9921604938,6431.00191358025,0.80962708951589,5.43286249810628
"MIP.5_3509.1",1.01713944479331e-05,13655.5588477366,6520.75761316872,1.06637685837388,5.32401390105718
"PCKGM_20079.6",0.00248188330733785,6430.2366872428,1580.41773662551,2.02456589942523,5.27443682298412
"Coagulation.Factor.IXab_5307.12",4.74255355852474e-07,17888.6142386831,10095.4279835391,0.825339558460388,5.21943726211768
"CXCL16..soluble_2436.49",5.13288604044043e-07,6941.50950617284,3921.68325102881,0.823776410792235,5.18125572802261
"COLL1_9526.3",3.63281991558177e-07,864.629567901235,495.040514403292,0.804535572168919,5.18101288287325
"Ck.b.8.1_3028.36",2.91847136631843e-06,38236.69,20126.0583950617,0.925892986191189,5.1246737607987
"Renin_3396.54",0.000234516111893797,24639.4924691358,9381.06403292181,1.39314906669497,5.05689053575706
"C3a_4900.8",9.48626289905345e-09,152352.94563786,98489.073127572,0.629381815069419,5.04947041261199
"RM33_13453.2",0.0295842158051384,7458.02730452675,757.131193415638,3.30017886611961,5.04577527150525
"IGFBP.3_2571.12",2.08789004784991e-06,32487.4842798354,17575.3611522634,0.88632969537284,5.03461181108738
"DMP4_21547.6",1.08478595779811e-07,5113.6571399177,3104.48814814815,0.720000010117254,5.01455235103717
"SPON2_8099.42",5.61136996828903e-05,11982.3736831276,5310.22650205761,1.17406842722834,4.99088398671417
"SNP25_13105.7",0.0148943808007491,5628.63104938271,849.800534979424,2.72758792722931,4.98324190012607
"H2B2E_22974.25",0.00347296229853108,7130.99353909465,1760.65131687243,2.01799387380883,4.96285219509729
"Apo.F_12370.30",1.99496259562441e-05,11973.6802469136,5768.00790123457,1.05372160323327,4.95256028280409
"S35G2_13501.10",0.000196806525640034,3279.2871399177,1319.4316255144,1.31346564161337,4.86765179313147
