"KP9U","KP2B","KPAD","KNW9","KP78","KNXC","KP5K","KP5H","KP5Z","KP65","KP6H","KP68","KNYU","KP9R","KNZ3","KP9Z","KP6M","KP9Q","KP8N","KP9H","KP94","KP86","KP6Q","KP9L","KP4Q","KP8P","KP7K","KP9J","KP62","KP8D","22103005529","22103004933","22103004934","22103005525","22103005527","22103004916","22103004926","22103004919","22103004924","22103004925","22103004932","22103004914","22103005528","22103004931","22103004920","22103004922","22103004930","22103004912","22103004917","22103004921","22103004915","22103005526","22103004911","22103004923","22103004928","22103004913","22103004929","22103004918","22103004935","22103004927"
1.11886752873365,-0.51772556143107,-0.221801089962084,-0.451978368609417,-0.613344668371622,-0.276210894265055,1.20878688952909,0.05302880043472,0.24802774270456,0.297075921396442,4.91249711554862,-0.0416587499324833,-0.311692849081272,0.83904173493604,-0.387549155828583,0.420890140623866,0.201463714874952,-0.0968345007513216,0.522188292452354,-0.512426039591537,0.245854110700066,-0.352846948366362,0.190105625099086,0.0218389062749961,2.61149717601023,0.717301091636719,-0.662392847063509,0.859494577035468,0.368095034381377,-0.12152765036428,-0.724800237059208,-0.45741589883018,3.06553094944419,-0.466910875459336,-0.716416227899016,-0.360164842781491,-0.615573503728611,-0.806922124314712,-0.526744409144954,-0.681710570227256,-0.534024351255242,-0.499467052593313,-0.600903212803043,1.42385915084995,-0.62906037278507,-0.946538303193853,-0.610812214575908,-0.486777181938506,-0.468670482320121,-0.708397940949105,-0.3715056815097,-0.116928521059537,-0.674140810516373,0.147526589277719,-0.498804612363376,-0.323351107086327,-0.413494731501276,-0.412259556489198,-0.557513377741901,-0.695673568198987
0.407971902027523,0.298747474214398,-0.254583163673896,-0.0386838021964686,-0.538475062959492,0.391602100353289,2.13601059805692,1.75563571452938,2.29123440966154,2.44207043937412,0.0882243509893364,1.0596901108032,0.307715907532232,-0.407323780031913,-0.393744559423656,-0.327933858215651,0.244840439540488,-0.40492496520632,-0.238936622751106,-0.534798487473021,2.56513325623144,-0.331055933792688,0.418591780727807,1.48054348771961,1.18821354633388,3.1236110998008,0.580409319516396,-0.473345432292428,0.500832555339337,-0.615080430882732,-0.878564322631896,-0.584932511893588,-0.303668460004874,-0.248230523407087,-0.447139284398632,-1.03276351483866,0.0499578300652848,-0.682355735112401,-1.07823853458537,-1.07154234546164,-0.578338784709635,-0.216672245952638,-0.684344702178854,0.0685697400689822,-1.10267872081108,-0.920441120140205,1.21030916229034,-0.258042760934947,-0.838640329152471,-0.803489856632543,-0.575409578666308,-0.322485293888148,-0.939957106083197,-0.836434383860587,-0.479649855175802,-0.166779308449214,-0.797004618561317,-0.488341038538924,-0.922508440454739,-0.792375749752105
1.8068171706701,-0.65980538889659,0.0280456110303235,-0.201636130764948,-0.391732552378073,0.990943090987624,1.02132284997399,2.66325798114747,2.87924042677271,1.28279490866145,0.228455638079457,0.291260640895645,0.0164023525060445,0.484698783233273,-0.0120128264543982,0.582918990527529,1.25978452327276,-0.656555125791919,0.520215998133434,0.13336433666354,0.236655165457108,0.296725233680371,1.35089126242481,2.06495806143535,2.63990111208367,1.38189275734597,-0.77475354661749,-0.154633949374825,0.791007940041445,-0.658989305519656,-0.942305664942986,-0.501036719675358,-0.493653275674609,0.187888907284538,-0.468082076930751,-1.06087343384861,-0.0454467423029159,-1.0748576556804,-0.950885093203017,-0.982471389250956,-0.18114082992154,-0.996770436351001,-0.415798217995548,-0.589960787554197,-1.10304067299052,-0.899283648815761,-0.477215527310894,-0.939554901146614,-0.67398131996994,-0.926392039092883,-0.769519356682706,-0.0932940272762602,-0.331034592418693,-0.644429955963168,-0.813094515529847,-0.192212478321895,-0.740189601523979,-0.34376830717937,-0.945440726622663,-1.03359092233372
2.45402072286356,-0.758240871053206,-0.274221287532497,-0.137728163014136,-0.432779786741391,-0.45088537239618,0.557422862080879,-0.0142384325520469,2.69308091716732,2.40526305623262,-0.284741482125026,1.20876611256517,-0.315846724423118,0.0271568419901877,-0.881810021540789,-0.203731498866996,1.46738387746037,-0.246048357156027,1.39128952660372,-0.64947031864911,2.11326583325049,-0.351769492032281,1.00314206044493,0.190510130581283,0.617459106685047,0.986432087081249,-0.819295872141246,-0.73321266223517,0.346718419937753,-0.84568449927831,-0.947577588925811,-0.395446768640341,-0.48429068092276,1.01623328370586,-0.338887875348432,-0.621650262346693,1.71665406108063,-1.01682998244903,-1.01391012857062,-0.591049259347707,-0.777067154507956,-0.846193721794703,-0.679918399167636,-0.652011759464877,-0.777067154507956,-0.411545052082185,2.50608786867446,0.358674404010758,-1.00087558940631,-0.673674739359583,-1.00363566888049,0.286206589533868,-0.684413572610527,-0.284741482125026,-0.810324212320285,-0.334515725082287,0.100497653845339,-0.343939300420856,-0.785285414165516,-0.571709081610355
-0.0391256218845843,-0.995674037154693,-0.259460325828879,0.9496695364888,-1.27624136683446,1.22153801938697,-0.521262156851965,1.02372781802534,0.146443215906556,3.71810704570553,2.35729842287705,-0.620747836673176,1.1328176544742,0.986309984442734,-0.449319545064342,-0.726678928985279,0.163644102981478,0.400667997131196,0.953802472742502,-0.272587318596583,0.909639096774388,0.0610685612944042,-0.0504813562578446,0.805528464478791,-0.76654700334687,-0.00780386927618142,0.0416929625240876,-0.555663931001809,3.77584022903995,0.117266654020319,-0.385918334867696,-0.377918151119456,-0.329060940406076,-1.00795476202283,-0.51888079834388,-0.682244944095796,-0.966979651164717,-0.758030202566929,-0.637978244721345,0.71956339040183,0.191502061396305,-0.342217454147017,-0.626553628077188,-0.60513124182884,-0.595409001308229,-0.939338179886994,-0.959924138560182,-0.0747131551262652,0.128523985149444,-0.101621522235184,0.592898734550323,-0.534143141509327,-1.01736211216221,-0.02503427732435,-0.764170565000995,-0.172786748394133,-0.675204191977886,-0.413018588302673,-0.990684992677006,0.646321855791605
0.000698581725404625,-0.456638925890038,-0.333513519141001,-0.325521085975396,-0.41354534094546,-0.0322290217270342,0.299351796630528,0.367343025715455,0.589390958813533,0.924247576546175,6.75465379063434,0.226469129756326,-0.164388477221883,0.253457743499722,-0.372867210164383,0.406607459633347,1.77117856883228,-0.471847191799857,0.920577222602653,-0.26619436849883,0.205869713473768,0.769519218114519,0.525547110957999,0.193012662052957,0.518918339793593,0.404591012292956,-0.356824040498235,-0.0341585440953336,-0.212434241430142,-0.276040211679123,-0.462964095688506,-0.360838278111837,-0.262376878139134,-0.221378397034081,-0.30904201937603,-0.5059739358429,-0.0293509571023046,-0.384836778821355,-0.411198154686868,-0.53848069522314,-0.441710303975804,-0.557094511929793,-0.253911657930203,-0.279842225153546,-0.507324665104349,-0.414699958989385,-0.0643719682972522,-0.40459185680793,-0.565944746161449,-0.564599317203178,-0.555187250834833,-0.291788260464414,-0.527031192313826,-0.333000025769281,-0.495967387470303,-0.164388477221883,-0.21529152886642,-0.435789653315751,-0.551988199849747,-0.304268354323328
1.68002740812088,-0.46491981869993,0.464336728471343,-0.500014076314765,-0.391179832363757,0.856653153014498,0.238813924340683,1.21720076440329,2.37283813918684,0.809507066854827,0.705188966957954,1.05337357913772,0.356766478191463,-0.368114581185823,-0.859914329833795,-0.689094362914719,-0.773851282977509,-0.58359390227131,0.194711956272307,0.160335717284552,1.93066945314506,0.46637052939912,0.856653153014498,2.40502345581131,2.12564398801002,2.88067568531062,-0.710134590898695,-1.3016397403173,1.78567709023935,-0.46491981869993,-0.66454391917321,-0.505860047043731,0.493119795464359,0.209286505519116,-0.601126547817915,-0.677987018529684,-0.260265198970237,-1.14951810199709,-1.05254608754027,-0.765247348280015,-0.202543699095462,-0.359713412139741,-1.26502079033668,-0.747659403010297,-0.946637462273888,-0.859334121627808,-0.121785036790995,-0.650639111017424,-0.466085501752196,-0.561711889613294,-0.849787458317266,-0.114862038121425,-1.00788146673356,-0.924572872752266,-0.519991320732255,0.476516711930072,-0.390127382077868,0.196494714012622,-0.683223814531038,-0.479837577339382
1.75574869606663,-0.939813265023603,-0.363761657639588,-0.915459814232279,-0.307700784091938,0.862677857956795,1.29318600914533,0.942864010892528,1.63979713943537,1.58402118005983,1.25498121199236,1.36195322545146,0.662287714346567,0.274591436659629,-0.668713447360157,1.42412780498169,0.804727886688928,-0.600377039614537,0.260299569994339,-0.723056760942695,1.04171067809225,-0.239254382671288,1.98521678070007,1.14129991171906,0.743838203511261,2.03614396135578,-0.732860274591123,0.312403944862497,0.156183245498849,-0.748119496344772,-0.58964272631537,-0.847451423338956,-0.363761657639588,0.610418712848473,-0.212670395460207,-0.628149351350396,1.38611418731149,-0.713733269294677,-0.83925842223977,-1.25455689247671,-0.684134713367186,-1.42646140227407,-0.162475523884916,-0.444944410013787,-1.189451112452,-0.621110410873271,2.08650229575369,-0.388338805885075,-0.995927607718838,-1.22955646499967,-1.08057254195919,-0.303133973285064,-1.09018967743606,-1.04179758909988,-0.861410144478602,0.281207861750165,-0.136757627743922,-0.383557682005036,-1.13453982557732,-1.0396029533935
0.872837335434447,-0.599031234078337,-0.182904119887879,-0.628182309471018,0.403227314625195,0.604527352313856,0.403227314625195,2.87595056038725,0.423790684879246,2.49553702160231,-0.0350089959038917,2.38839629538575,0.584283785640736,1.50243790852087,0.175633548640445,0.626217867025602,0.56648573737121,-0.518032166291844,0.499387682789431,0.87634538491918,1.01125354654559,0.255302494594398,-1.30039312008485,1.90187649706953,0.935217308206893,0.850827669802133,-0.966851691038544,-0.119115706038585,1.06340437335074,0.563308586693686,-1.56232530607711,-1.17634587966317,0.028826083161808,0.468766163584826,-0.729293106536038,-0.268069771471686,0.755691978417615,-0.204834160955148,-0.468261591853354,-0.781499409472576,-1.00513217967633,-0.71601864728581,-1.48750888996854,-0.715030519486756,-0.955665744969921,-0.723443637976611,0.692436788090001,0.0551393912689776,-0.743100789307954,-0.682058770292472,-0.528811504950424,-0.340607097570819,-1.19773943390691,-0.584275888450268,-1.0750621276003,0.310316542439461,-1.67255115785911,-0.480557060549714,-1.10612615053526,-0.636815048175127
1.57034168790919,-0.169571398923951,-0.323398822978543,-0.476578939068575,0.872920493321327,0.662811090945549,-0.122523220410594,-0.30304968267488,1.0046186801697,1.66856342554584,1.16710747124256,-0.338347289368982,0.537820270580635,-0.544725009635653,0.00768712425060465,0.454718487638447,0.0142906316203688,-0.459048486804586,-0.399450262829177,-0.00574693134215353,1.62212390974542,0.674061689822053,2.73973975580256,0.6278709528289,-0.0972890787699429,2.71611059976805,-0.570285220586808,-1.10499903689738,-0.124617309982511,-0.677947268594604,-0.0305909974743223,-1.26848052787108,0.793581791755173,0.888470376440013,-0.54729250353984,0.107457087280086,1.91674806207555,-0.374538567506684,-0.371174015287925,-0.848592623086502,-0.649970521753375,-1.53163053808882,-0.535800371840742,0.019080227492429,-1.20843184518152,-1.2011339309468,2.28794536515311,-0.261008479573919,-0.754047015009752,-1.35594197826113,-0.701221371379907,0.234085500182211,-1.26956501024454,-1.38703691384206,-0.715602235637228,0.303110750223527,-0.397798178322624,-0.0329242045405866,-0.947159752659487,-0.783745890876082
