"KP5W","KP9D","KP7J","KNWJ","KP6N","KNU4","KP3W","KNVH","KP37","KP8Z","KPAN","KNZD","KNVL","KP7R","KP2X","KP92","KP9V","KP7B","KPA5","KP7V","KP6Y","KNV9","KP4A","KP8Q","KP9P","KP4D","KP2G","KP9A","KPA6","KP8L","22103005529","22103004933","22103004934","22103005525","22103005527","22103004916","22103004926","22103004919","22103004924","22103004925","22103004932","22103004914","22103005528","22103004931","22103004920","22103004922","22103004930","22103004912","22103004917","22103004921","22103004915","22103005526","22103004911","22103004923","22103004928","22103004913","22103004929","22103004918","22103004935","22103004927"
1.31183375399734,-1.08976578982519,-0.057524451917389,-0.672140215327689,-0.35320842305344,-0.394854296275754,1.08094328072735,1.02550321969817,1.40083270217319,-1.09365922332438,-0.360816182937958,0.152405784967669,-0.0300813141799675,1.76853596132517,-0.72296994399607,0.892460973727717,1.02550321969817,-0.78193687458881,5.08564228216373,0.146620848632185,-0.277996959397862,-0.674391578813013,0.380237560322394,-0.394854296275754,0.2042337153318,0.463216133921135,2.07458297834123,-0.218310189905527,0.794544419945466,0.0922412005024552,-0.0850837799558625,-0.107329636149689,-0.312375176329436,1.08094328072735,0.2377446210586,-0.636957133598074,0.666699102714054,-0.277996959397862,-0.840290160453892,-0.971096448738043,0.272457767117134,-0.800120891907818,0.0360566042546361,-0.696798078682194,-1.04309762611999,-0.229523259566976,0.2377446210586,-0.716231964948228,-0.660170497491114,-0.756585279872006,-0.613514681945448,0.367825778374797,-0.650578682374627,-0.984802905811522,-0.655859696199947,-0.694065842584488,-0.60828788242052,-0.285592371122851,-0.312375176329436,-0.73756593896147
-0.502025162125633,0.658000691176664,0.592739358135578,0.309093988615817,-0.184949391830723,1.21297476822895,1.68433512002949,0.17963134765415,0.46411228857672,-0.157332153727036,-0.953776935362715,-0.62078947126623,1.53251009858992,1.12725985439316,-0.594775474003151,1.85552540465786,-0.0816422105592463,-1.00637077959733,-2.32606810362967,0.252388303166481,-0.552300908721297,0.935187829357322,1.0994879507025,0.727332369787182,2.91524685247482,2.4752232575282,0.655575082093109,-0.74063643951566,0.622555865439436,1.52884716481056,-0.759251008757928,-1.40361425041955,-1.02509663261559,-0.916593064854861,0.667408885662467,-1.17947552240594,0.246182818030493,-0.163422582755639,0.0227212235013311,-0.888496740664689,-1.09879478480964,-1.16597057603097,-0.849358802496988,0.018069938897883,-0.977833092634564,-0.814023374370062,0.383603192058644,-1.16261697342557,0.517405900284113,0.138554431152165,0.684222166666172,-0.574610476559733,0.0203710610455751,-0.564760919301337,-0.334556282413162,-0.286394927561399,-0.761274864548478,0.368747751046173,-0.349358910786179,-0.899144146011997
-0.325879624796274,0.376316244022462,0.477007386487045,0.0305621074022579,0.203915503091895,0.332330387568502,1.087748398435,0.301443534051752,0.591675760494864,-0.159031074883409,0.414943417456651,-0.567757179601251,0.633815848353135,0.494921761526754,-0.814338467279137,1.72012509307528,-0.18679947258726,-0.901484049888185,0.0606302732354324,0.127375647292817,0.483088003191428,1.42572500206122,1.44806029059225,0.269135141011704,0.895929874173063,1.34190626849362,2.76136185950888,1.85345210365333,-0.344024720910441,0.137482718877326,-1.23956485012868,-0.739927199457346,-1.28215149490527,-0.629285280329654,0.215064540819141,-1.03301739017768,-0.271116861380319,-0.095992123248038,1.08083420881643,2.61026188358192,-1.29763213474016,-1.58640560858345,-1.17243246007543,-0.64543575554203,-1.43651877895123,-1.65456507954884,0.084774117285626,-1.75317973234326,-0.0937593386564621,0.0255904403783592,0.205150977232562,-0.891339765227134,-0.127087369993327,0.616057768234828,0.786620183185004,-0.650749782869976,-1.03932872795652,-0.154930193850223,-0.617377095841283,-1.38219512983828
0.298422923936072,-0.0882837038372618,-0.00548951714496691,0.262103881312234,-0.497023075677069,1.94326285590154,1.79585934836608,0.162391734813868,-0.757774090724252,-0.529930871920624,-0.830160013867637,-0.664760922469726,1.23016093683272,0.905776205216077,-0.830160013867637,2.89762744499576,-1.02423179726137,-1.00151378823973,0.334439757015072,0.692154479950644,-0.75709780864303,0.414368727736118,1.66805262197359,-0.0324958860241496,1.6936951980979,2.14984682024868,1.55979968725592,-0.483522136955963,0.180556068379685,1.09261741671864,-0.777307029298843,-1.28472647958422,-0.713621340387279,-0.427833772390091,0.429739066688385,-0.804972997779068,2.02823923932842,0.222221525084914,-0.0665515652309926,-1.0159630617958,-1.3074364681827,-1.46202114180265,0.254346207210697,-0.546619768441117,-1.27431933889455,-0.617716328356592,0.909991418814363,-1.03814562736698,-0.0411277862506097,0.185198930941096,0.0627187279805434,-0.146458399584104,-0.450520662169852,-0.379034630505513,-0.951537889868474,-0.203960983869767,-0.495942564268361,0.0460458723063801,-0.770629866606014,-1.14074576783839
1.12352763913727,-0.677633047276672,-0.71210215173984,-0.788647377447619,-0.646965928582759,0.856231442984336,1.02938243204908,0.90724687478214,1.26586076998421,-0.261042294991642,0.431209935711563,1.30161039908972,1.01570015566838,3.29648050943287,-0.361191198470777,0.14161038050852,3.1709510289462,-0.699835913310859,0.895116149662517,-0.181133598493201,0.454499953463522,-0.375337874394779,2.19968146214142,0.414984120192894,1.34254455424424,0.936700464177661,1.39525618634119,-0.82849742612728,-0.481408252706374,-0.160307182252926,-0.328243192839604,-0.610719924883412,0.243552932059819,0.0122362808518845,-0.195481260449049,-0.627857029341984,1.01570015566838,-1.09692949788448,-0.799438195688218,-0.655065513404386,-0.843606398809858,-0.954559824122659,-0.221038461545186,-0.434277028236326,-0.719494478896342,-1.08468914402021,-0.0734538093053027,-0.612448100233074,-0.698284362049797,-1.09470647056245,-0.874702896753639,-0.186922605259208,-1.14355977989635,-1.2334705767225,-0.755209087708433,-0.147830822063373,-0.331410245462776,-0.477846841126756,-0.832428834720086,-0.242307199317678
0.00575125456094851,-0.897444746006872,-0.0176646523477778,-0.758374771451372,-0.718715479829661,-0.174655890678978,1.78187159701365,1.0376820241301,0.455633034693658,-0.991029409257162,0.606232494065457,2.19411908837062,-0.0188078101585994,1.79434203604317,-0.883959181015578,0.631314412557134,1.02505456921441,-0.749242289327636,0.24892960827262,-0.466963328426453,0.0916626792575571,0.447108304466549,1.31954881833008,0.23731088913729,-0.0014335915560914,1.75920151556425,4.88585748761852,0.631314412557134,-0.0483315893953322,0.283171851821334,-0.522759653884762,-0.818924935440204,-0.169294528472591,0.066583955856588,-0.814580981403236,-0.569021372231775,0.839847941291003,-0.500660124347328,-0.488013042445862,-0.909512603607307,-0.539317983253151,-0.786709292282797,-0.2516146712145,-0.27373930503606,-0.684565437469919,-0.542840342536883,0.170720634387594,-0.572200487485265,-0.90121586592422,-0.87244407410746,-0.947991993875063,-0.0519447805434497,-0.100770787403614,-0.681298229001219,-0.491695156264943,-0.305656891874648,-0.298255692472592,-0.521702078860734,-0.916682843595399,-0.253222714723191
2.08051600330588,-0.694860721159962,-1.05044454184689,-1.15317226814597,-0.637291799246866,0.462664311494503,0.987086806731635,0.244029663663317,1.37100063336708,-0.148863165279425,-0.249012331542857,1.07072280179793,0.804805244553157,1.51902800090477,-0.925540938060231,1.81318073529002,1.86449125723503,-0.890643333975036,-0.0277867678037991,-0.10933321410304,0.741861216855371,0.89415437394129,1.4516060242916,0.462664311494503,0.581883209510889,1.86449125723503,1.96473696002869,0.00869720973119746,-0.188619439871612,1.27872286089666,-0.586375660670888,-0.823708962271018,-0.378434266851717,0.518375834402614,-0.239342806749877,-0.621824055385846,1.23246488615305,-0.700610822644255,-0.81616665658726,-1.19848175390067,-0.673363010285834,-1.35673345503094,-0.193134456403696,-0.453169413013958,-1.13854673268181,-0.61534415380576,1.87722754969829,-0.401059476180802,-0.960393036372068,-1.1754668825521,-1.0383153948453,-0.32262168697233,-1.0471687288911,-1.0026199831399,-0.836559069394769,0.215311201146265,-0.16945909838894,-0.39665807340072,-1.08799654892332,-1.00059964734821
2.04301551562512,0.118962349644044,-0.500551974232423,-0.731173315462792,-0.139006545875462,0.468840632624476,1.57991170051774,-0.0650720570692556,1.35217521956529,0.195425801596636,0.113058644285757,0.195425801596636,-0.22203106612342,0.867426578323387,-0.109301696468086,1.15728595034038,0.237997379065052,-0.429667733194671,-2.01907815369354,0.476599190091798,0.504664819181624,1.16688051830387,2.94657134017438,-0.399170489291501,-0.728342886510877,2.48109557536099,0.889251446536222,-1.68434852744097,-0.179327597365104,0.492468015132882,-0.0555884452703008,-1.12854293037688,0.658772464158473,0.741018197742134,-0.503445208560503,0.0640662638620572,1.63228929071603,-0.353708817763838,-0.35079255479784,-0.764600430163455,-0.592442520080504,-1.35663112143579,-0.49348427590278,-0.0125353599180627,-1.0764950684034,-1.07016952026862,1.95402867166781,-0.255305354408782,-0.682651975360252,-1.20435111290497,-0.636864762632863,0.173822845712876,-1.12948291750663,-1.23130299332435,-0.649329536286499,0.233651247035323,-0.37386934350865,-0.0576107783823907,-0.850034583343116,-0.70839380553244
0.515986080639235,-0.423474009415824,-0.5533447866327,-0.528911539478392,-0.71012958769039,0.166287461443534,2.05941702407475,0.374210145093879,-0.308319429830558,-0.942547383250315,-0.398546795984787,-0.113760960967712,1.61675280947982,0.874203476636237,-1.13176454431931,2.05232208841022,0.296237235194066,-0.618050561822523,-0.241799589662995,0.276598506573537,-0.557006704262218,0.350748650480115,2.13893179402908,-0.441843558787761,0.00115424960291404,3.59550366929371,1.75794674044286,0.515986080639235,-1.49379328512395,1.14197745571828,-0.796830186911236,-1.22679975372383,-0.0373656023274023,0.0749655650036817,0.00773570779865486,-0.7200393697199,0.896261593070734,-0.140398021057988,-0.207550309377556,-0.74702525185338,-0.875814823501148,-1.4851196084931,0.0191787839935109,0.324902507491884,-1.21201550486142,-0.642012209188541,1.6484308953595,-0.469995829499532,-0.799026385723483,-0.96696254686077,0.175205503857722,-0.388440950269325,-0.799026385723483,-0.434784790210938,-0.635140462525743,0.645695533609663,0.465576774510621,0.683936518258511,-0.817276012646734,-0.811236109001006
0.839407895333451,-0.447107543409906,-0.341045109611956,-0.657625691608089,-1.46358960805424,0.0836990424352907,2.70693353812358,0.287385248630914,0.627428699297371,0.592634316168937,0.0393000838980595,-1.14675613156578,0.240276474163055,2.26489291908508,-0.824445079510109,2.4222322834696,-1.14331173024148,-0.416885839281915,0.562721825649339,0.676711175033323,-0.0834663831125471,0.317064339736828,1.86938272051485,1.0956853253338,1.19540102797529,3.05002905165675,-1.15751903956362,-0.420951104707818,-0.386579114949867,0.141348156086547,-0.309325533608643,-0.466255501341775,-0.168309506873383,1.04278218027087,-1.33230054249922,-0.351132188217034,0.973904984384277,-1.45714431844466,-0.708945403061671,-0.143913040548305,-0.533292036887001,-0.587065420599114,0.430460713812255,-0.36388684341569,-0.100089186830883,-0.290171618847192,-1.14285007594875,0.372611775604959,-0.851263267825953,-1.41509939065292,-0.589968833491212,-0.0634362728723272,-0.513658326579083,-0.59960183922302,-0.68458684383394,0.0635833704610479,0.562721825649339,-0.199574197708487,-0.843049882889937,-0.254396524957295
