"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change"
"SAA_15515.2",3.09896570166936e-09,72439.3599176954,6933.97695473251,3.3850188517055,28.8023916398519
"CRP_4337.49",6.09969819808698e-10,58261.1299176955,17171.4293415638,1.76252354782699,16.241111023592
"IL.1F6_14150.7",9.42729254782283e-08,6749.26345679012,1804.21329218107,1.90336016772734,13.3722719679109
"SAA2_18832.65",0.000224522099914479,15531.4035802469,1239.10829218107,3.64781402984883,13.3099282629221
"TXN4A_21651.9",1.44135932859946e-07,22831.4454320988,7926.02641975309,1.52635251644002,10.4421251715446
"C3b_4480.59",0.000621498854992072,21176.7325102881,2407.51051440329,3.13686600018824,10.0585479974161
"iC3b_2683.1",4.65086286109568e-05,35165.3162962963,7531.0995473251,2.22322077359629,9.63202944865273
"Histone.H2A.type.1_22468.54",4.13366474422236e-05,42754.4274691358,10875.7838271605,1.97495444619081,8.65753818703939
"CHKB_13117.232",1.7158699463888e-06,6529.9740946502,2366.67388888889,1.46421634192364,8.44196220857627
"FGL1_5581.28",3.88932340754928e-08,81173.1422222222,36909.5940740741,1.13700659035824,8.42536203213653
"HN1_19335.2",5.08847388041723e-06,5408.13699588478,1896.05886831276,1.51212794029313,8.00431686576433
"H2B2E_14143.8",0.000179157965337085,24131.8793827161,5539.25032921811,2.12317763332791,7.95504526397795
"FTMT_8048.9",6.72461660615194e-07,9637.78181069959,4005.23224279835,1.26681524082305,7.81920484602294
"PCDGK_7859.21",5.89530196149823e-06,3924.00166666667,1413.24176954733,1.47331735928766,7.70470420965184
"H2A3_14144.3",0.00156907298885372,13502.9511934156,2041.66393004115,2.72545744119332,7.64315525491728
"DNJB9_11214.40",5.25414578431355e-07,19415.818436214,8510.24358024691,1.18996019210121,7.47235250503318
"GAGE.2_25413.80",2.25959924826624e-06,4848.825,1958.06057613169,1.30820978805028,7.38611135731175
"Pregnancy.zone.protein_6580.29",1.08156983652367e-05,30521.1725925926,10890.5293415638,1.48673631119217,7.38305139479133
"XPO5_25963.2",7.02310979322797e-05,12771.0380658436,3748.90098765432,1.76833616793549,7.3447321821316
"C3d_5803.24",0.000822441910878228,15960.4036419753,3068.16139917695,2.3790508558447,7.33912153452838
"C3_2754.50",1.49445194456488e-06,72774.2479012345,30663.7244238683,1.24689508687887,7.26380982949127
"Activin.A_19622.7",6.15533367867213e-07,12537.6895679012,5670.13518518518,1.14481647745407,7.1101671046448
"MPIP1_11548.84",0.0476126526344477,8886.00209876544,217.019938271605,5.35563498350992,7.08163629076429
"VSIG4_17678.28",3.19412636910291e-05,11319.2301234568,3987.2058436214,1.50532584372467,6.76741497700962
"TR.ECD_8795.48",5.82210525579247e-05,11401.4361316872,3822.46288065844,1.57664116158278,6.67694910503011
"NAB1_13933.276",2.53271219283742e-06,4074.95199588477,1823.13106995885,1.16036477961712,6.4938818821065
"Kininostatin_19631.13",0.000345917762774036,17493.9245679012,4919.43950617284,1.83028812087848,6.33467685401212
"sperm.egg.fusion.protein.1_21526.88",3.43240650057383e-05,2769.22222222222,1035.99637860082,1.41846187054193,6.33258299643178
"Lectin..mannose.binding.2_7638.30",2.22876151003292e-05,10843.135473251,4227.21604938272,1.35900224205412,6.32199199881961
"C9_13722.105",7.6966079282754e-09,76203.4850617284,44488.8327160494,0.776413732870469,6.29958859834995
"alpha.1.antichymotrypsin.complex_4153.11",0.000237033833991349,23214.8895884774,7094.74164609054,1.71022836452929,6.19990218122758
"IZUM4_20549.1",9.94391595094571e-08,1231.1712345679,669.756399176955,0.878323064185378,6.15040680181461
"HTRA1_15594.47",1.83858181893303e-06,24066.0349382716,11543.1241152263,1.05996472811404,6.07944575860208
"OAF_6414.8",4.68913841906485e-07,10915.0565843621,5614.02016460905,0.959213458484385,6.07077272115095
"H2B2E_22974.25",0.0016707759662915,8071.59934156378,1777.80304526749,2.1827590602726,6.06170041768584
"OLFL3_8660.33",6.95040531643181e-05,10157.3676131687,3799.27170781893,1.41873176497168,5.8990723049666
"LBP_3074.6",1.10280041795808e-07,57901.848436214,32268.8604938272,0.843466771970559,5.86842266215051
"GRIA4_10760.107",2.7903924211375e-06,4377.91530864198,2124.88615226337,1.04285849945203,5.79238516770966
"H2A1A_22402.12",0.00204086192727628,6217.1561728395,1420.05730452675,2.13030567039001,5.73091929141676
"C4b.binding.protein.alpha.chain_9449.150",2.43236536916924e-07,22662.4902880658,12447.7481893004,0.864421620856345,5.71725969505012
"Macrophage.mannose.receptor_2637.77",2.34957681869126e-06,7903.7966255144,3916.3261728395,1.01304489967165,5.70244022656764
"Endothelial.lipase_23148.100",1.07865219428092e-07,2107.01187242798,1217.24965020576,0.791573357336986,5.51498543640132
"H2B3B_18823.52",0.0027655016786136,9764.69627572017,2211.05314814815,2.14284146642985,5.48187291098038
"Inhibin.bB.chain_13676.46",1.08351077915117e-05,13264.0698353909,6185.49516460905,1.10056251142055,5.46447640319672
"BLC_13701.2",0.00233825754687218,4187.11613168724,997.626275720165,2.06938556364785,5.44477619821438
"T.plastin_25960.15",0.000464215280940241,13872.6959670782,4521.85094650206,1.61726284026923,5.39079079822129
"TMPS6_11239.49",0.000177846638549033,1794.36345679012,673.431028806584,1.41387004355435,5.30194810451177
"BSP_14023.84",0.000823254982859627,5595.72335390947,1700.81263374486,1.71810042063919,5.29942169975769
"IGF.II.receptor_3676.15",1.40498550503751e-06,12338.9793621399,6641.4012345679,0.893663499166052,5.2300120583981
"Myeloperoxidase_2580.83",2.64778592492762e-05,17136.5734979424,7822.0674691358,1.13145678250989,5.17881022196443
"C2_3186.2",3.01353346472383e-07,11250.2309670782,6490.73734567901,0.793500337914345,5.17435538276302
"FCN2_13717.15",6.87142320760471e-07,28794.4644444444,16103.1875308642,0.838445199662208,5.16729861234923
"B4GT1_13381.49",6.52377665314795e-07,27613.75,15515.0926748971,0.831714507560975,5.14457084820717
"MMP19_6425.87",4.4522370948535e-06,9827.25771604938,5070.41086419753,0.95468623443233,5.10892864714611
"RM33_13453.2",0.0352488985032707,8566.21224279835,754.55890946502,3.50495197947637,5.09218507963645
"S35G2_13501.10",9.94359373739312e-05,3076.31681069959,1297.93942386831,1.24498103223631,4.98298258402324
"FABP_5437.63",2.91828296895422e-05,25308.3391358025,11841.2068106996,1.09579671099596,4.9692984791936
"IKB.epsilon_20071.53",0.00259685731704208,2154.8683744856,572.405329218107,1.91249073902806,4.94484408658768
"COLL1_9526.3",3.89086752809452e-07,846.176872427983,498.211419753086,0.764201164028962,4.89849396834506
"ZAP70_4476.22",2.7189443889432e-05,27598.0664609054,13126.6740740741,1.07206576972518,4.89462312986219
"IGF.I_2952.75",1.30393255865215e-05,27191.9268312757,13589.144691358,1.00072373005627,4.88828010706519
"Apo.A.V_15363.32",4.89095609461404e-05,24808.3056790124,11314.0898765432,1.13270267096226,4.88263519670991
"HCC.1_2900.53",1.54537056799892e-05,7271.93160493827,3626.06816872428,1.0039325830803,4.82988689212096
"IGF.II.receptor_16057.6",5.61591919003536e-07,8541.67930041152,5036.21532921811,0.762179764160669,4.76406494248333
"C8_2429.27",3.46246751583863e-05,10151.1400823045,4887.06312757202,1.05460212117707,4.70417329448645
"PHF11_22528.1",3.56164834574196e-12,3115.85699588477,2344.51911522634,0.41033697994751,4.69768093853474
"sCD14_16914.104",2.73917765261295e-06,24772.5962962963,13856.6111522634,0.83817061110016,4.66222327626231
"calgranulin.B_5339.49",0.00218679430784065,13141.6404938272,3943.52133744856,1.73658902714385,4.61966035058118
"BTLA_16308.14",3.33744077028949e-08,1999.4041563786,1306.26635802469,0.61412102185219,4.59152890020175
"Haptoglobin..Mixed.Type_3054.3",3.39760529820055e-06,69175.4385185185,38733.2087654321,0.836688861291525,4.57570669779899
"IL.18.Ra_3446.7",2.13954026955459e-05,8483.1512962963,4323.43816872428,0.97242123563048,4.54089554341282
"RNAS4_5644.60",2.71463047738854e-06,17921.123127572,10266.7090534979,0.803687248315903,4.47355571425464
"FABPA_9851.9",2.82770918603783e-05,25849.2430041152,13109.8197530864,0.979474181708012,4.45520223335876
"Coagulation.Factor.IXab_5307.12",1.44426963314399e-06,17562.4209876543,10351.6043209877,0.762637356723351,4.45407039809427
"Thrombin_4157.2",0.0228988935244652,11283.2690946502,1722.12609053498,2.7119224365698,4.44805586377359
"NIF3L_23371.5",6.12144253124111e-05,34907.1224691358,16838.4071604938,1.05176576255585,4.43124295036635
"Calgranulin.A_25216.8",2.95289055735561e-05,4272.85816872428,2169.75156378601,0.977671565892593,4.42861036539848
"complement.factor.H.related.5_7885.17",4.79129269509242e-05,17641.3019341564,8703.69621399177,1.01925692816959,4.40272850977041
"Ck.b.8.1_3028.36",9.09399921083365e-06,37613.461399177,20677.5696296296,0.863182451073307,4.35151429136441
"Activin.A_2748.3",8.732343772529e-06,6044.2612345679,3338.27362139918,0.856463805550846,4.33273834578086
"SNP25_13105.7",0.0229645378427961,5231.05907407407,846.372942386831,2.62773765046064,4.30671036303956
"GPDA_11081.1",0.0044281906737219,2226.4538271605,627.131625514403,1.8279075131126,4.30248060677868
"CXCL16..soluble_2436.49",2.1038566764191e-06,6850.38172839506,4052.88300411523,0.757235853330771,4.29881570960636
"PCKGM_20079.6",0.00598564123099326,5995.45882716049,1586.54176954733,1.9179846618497,4.26346761610334
"protein.Z.inhibitor_13119.26",0.000224215647503974,13605.5034979424,6059.22242798354,1.16698577575391,4.25872096496175
"TNF.sR.I_2654.19",4.00591623524578e-05,15821.082345679,8132.85510288066,0.96001448447596,4.22146990327129
"POP7_20398.60",1.70064176950781e-05,21591.6120576132,11737.2567901235,0.87937569701767,4.19408315677404
"SPON2_8099.42",0.000152190424966893,12252.2337654321,5727.52699588477,1.09706053949036,4.188152215606
"Apo.F_12370.30",6.39985772396142e-05,11711.3603703704,5870.10724279835,0.996449900681942,4.17894116887408
