"Protein","Nominal_pvalue","Inactive_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"RNF31_23183.6",8.12719571625442e-09,1475.2589506,3373.16080251852,-1.19313288356001,-9.65251575882094,9.65251575882094
"iC3b_2683.1",4.65086285767833e-05,35165.3162955926,7531.09954740741,2.22322077355165,9.6320294491688,9.6320294491688
"SYMC_24425.8",3.84261220874871e-08,10833.0187659704,26093.4835382593,-1.26825423472509,-9.40457876955313,9.40457876955313
"LYNB_3381.24",4.52490563690263e-08,22151.8758848889,53356.7621396296,-1.26824224625154,-9.31446627109243,9.31446627109243
"p60.Src_15433.4",1.87661526157756e-07,5192.45788064444,13498.8866252963,-1.37835090652971,-9.27164933044892,9.27164933044892
"AMPD2_18403.25",1.438052679709e-06,1192.42224278889,3523.51176961111,-1.56311884119092,-9.13209229131455,9.13209229131455
"AGAP2_14291.53",4.28232779632095e-07,464.64697532963,1254.81586425185,-1.43326875234774,-9.12751419300714,9.12751419300714
"M2.PK_4240.31",1.1361679260055e-07,19051.3469960778,47118.77535,-1.30640903814986,-9.07243265130291,9.07243265130291
"PRAF3_13503.19",9.11392578817631e-08,10111.2520785593,24614.2974491111,-1.28353490464945,-9.03646374524381,9.03646374524381
"VAV_5275.28",7.45422454543681e-07,3995.90405347037,10917.5544858148,-1.45005588334676,-8.8853588477449,8.8853588477449
"SHLB2_18222.34",1.05973439095276e-09,4159.4285597037,8251.93592577778,-0.9883472808092,-8.87022211270602,8.87022211270602
"PKC.B.II_5475.10",7.1187170685947e-09,38017.3809052222,80443.0333307407,-1.08130833833061,-8.81006594415838,8.81006594415838
"LYN_3453.87",4.61072898014231e-07,6867.0556787,17947.3766669259,-1.38600941726078,-8.7820750112278,8.7820750112278
"Histone.H2A.type.1_22468.54",4.13366474366132e-05,42754.4274685926,10875.7838264815,1.97495444626256,8.6575381874703,8.6575381874703
"ERAB_4217.49",7.29531346419162e-07,4767.7534570963,12623.7419746296,-1.40475808216316,-8.6209386007985,8.6209386007985
"AMPK.a2b2g1_5245.40",6.6877471264147e-07,2976.66679006296,7783.098395,-1.38664686155599,-8.5621563260994,8.5621563260994
"RAGP1_25036.10",1.41448969181793e-08,1163.06411521111,2462.2337037037,-1.08203707300287,-8.49334203145802,8.49334203145802
"CHKB_13117.232",1.71586994508384e-06,6529.97409466667,2366.67388888889,1.46421634192728,8.44196220908086,8.44196220908086
"FGL1_5581.28",3.88932340347578e-08,81173.1422177778,36909.5940744444,1.13700659026478,8.4253620319611,8.4253620319611
"Alpha.1.syntrophin_19274.80",2.13088622213799e-07,6357.0266252963,15053.448519,-1.24366998858327,-8.2970693836082,8.2970693836082
"UBP4_21763.46",7.48863691009286e-07,1996.58777780741,5055.48211944444,-1.34031218238803,-8.21021258622926,8.21021258622926
"VPS25_18189.12",4.61906941809461e-08,1517.13323047407,3275.00510285185,-1.11014936987934,-8.14344021167797,8.14344021167797
"STAT3_10346.5",2.01930267067473e-08,16201.0598364444,33652.9542796296,-1.05464496571706,-8.11528058495932,8.11528058495932
"FER_4220.39",6.86659772916529e-06,778.134588527037,2293.47185185185,-1.55944158626839,-8.05179986094942,8.05179986094942
"HN1_19335.2",5.08847388809107e-06,5408.13699614815,1896.05886844444,1.51212794026319,8.00431686461547,8.00431686461547
"TTC9A_24474.12",2.05545287090806e-06,938.9889506,2479.79072017037,-1.40103828431615,-7.96783428619924,7.96783428619924
"H2B2E_14143.8",0.000179157965326386,24131.8793824074,5539.2503292963,2.1231776332891,7.95504526388758,7.95504526388758
"METAP1_3210.1",2.92499300254744e-06,1571.44629628519,4254.79028802593,-1.43699505617565,-7.95215125868808,7.95215125868808
"HSP.40_3852.19",2.28072765769532e-07,930.238374440741,2131.22195473704,-1.1960084888481,-7.94380056104059,7.94380056104059
"GSH0_18214.2",1.15169460710457e-08,2360.87211927407,4721.824712,-1.00002458787573,-7.93885786162543,7.93885786162543
"ODPX_18319.7",3.16492779781375e-07,1728.3877777963,4027.02086422222,-1.22028601285352,-7.93141513518392,7.93141513518392
"SYDC_12675.14",4.39930452851775e-08,38090.9982714074,80347.0109051852,-1.07679425541677,-7.92156182039452,7.92156182039452
"C1TC_12575.30",1.85083053189812e-09,9316.85275688889,17360.7304940741,-0.897913055574351,-7.84114548988565,7.84114548988565
"FTMT_8048.9",6.72461659566433e-07,9637.78181051852,4005.23224277778,1.26681524080336,7.81920484675943,7.81920484675943
"TACO1_9257.14",1.10846507449448e-06,1757.10794244444,4357.54465022222,-1.31031262567619,-7.80327593457178,7.80327593457178
"FAF2_9738.7",1.35703041864341e-06,5589.86962966667,14047.0135392222,-1.32937689816989,-7.79999986078975,7.79999986078975
"S100A6_13090.17",1.8683502513099e-10,1387.99345685185,2411.93903292593,-0.797192673487568,-7.75552217111901,7.75552217111901
"PCDGK_7859.21",5.89530196874649e-06,3924.00166670741,1413.24176957778,1.47331735927155,7.7047042087809,7.7047042087809
"H2A3_14144.3",0.0015690729886921,13502.9511932963,2041.66393012222,2.72545744112329,7.6431552548428,7.6431552548428
"HDHD2_13472.35",1.85081260758654e-07,3006.33386835556,6495.04378596296,-1.11133401492714,-7.4822091203609,7.4822091203609
"DNJB9_11214.40",5.25414577072028e-07,19415.8184367778,8510.24358014815,1.18996019215984,7.47235250673839,7.47235250673839
"GSTK1_13474.40",3.1803708763372e-07,5445.891646,12059.3321818889,-1.14690983306661,-7.45207213864256,7.45207213864256
"ACADV_19262.219",1.72724682777233e-06,7326.1255141963,17951.0712754444,-1.29294761986615,-7.45079890781659,7.45079890781659
"HMHA1_13544.9",3.74725408043719e-07,22605.04679,50309.784732963,-1.15419411270665,-7.41718245901051,7.41718245901051
"UB2Q1_21727.15",4.1350138096536e-07,2156.49442391481,4825.15913588889,-1.16188853821228,-7.41694224859526,7.41694224859526
"KS6B1_15608.5",9.53153522614034e-09,649.620925922222,1231.44716052222,-0.922684714153613,-7.40070382632769,7.40070382632769
"GAGE.2_25413.80",2.25959924456524e-06,4848.82499992593,1958.06057625926,1.30820978793425,7.3861113575872,7.3861113575872
"Pregnancy.zone.protein_6580.29",1.08156983609344e-05,30521.1725934074,10890.5293414741,1.48673631124257,7.38305139529845,7.38305139529845
"XPO5_25963.2",7.02310979501351e-05,12771.038065963,3748.90098766667,1.76833616794422,7.34473218197261,7.34473218197261
"C3d_5803.24",0.000822441911158278,15960.4036419259,3068.16139911111,2.3790508558712,7.3391215342583,7.3391215342583
"KC1G1_20130.144",5.04157997339621e-06,2575.5784362037,6681.31300411111,-1.37523517106051,-7.28521664456637,7.28521664456637
"DOK2_19578.19",3.86885655758024e-07,22941.7816866667,50361.2285592593,-1.13433604079231,-7.2738361336174,7.2738361336174
"C3_2754.50",1.49445194394631e-06,72774.2478996296,30663.7244244444,1.24689508681995,7.26380982937216,7.26380982937216
"GAPDH..liver_3848.14",4.34874984244046e-06,3682.47592593333,9388.46032888889,-1.35021248716148,-7.23934730359605,7.23934730359605
"ZADH2_17345.12",2.13853817753245e-06,4080.10154333704,9817.50475359259,-1.26675133378926,-7.1823318428516,7.1823318428516
"MP2K5_22041.26",1.3627915544231e-07,20228.6279014815,41469.0674066667,-1.03563713712293,-7.11023984623937,7.11023984623937
"Activin.A_19622.7",6.15533366799073e-07,12537.689568037,5670.13518511111,1.14481647748854,7.11016710572168,7.11016710572168
"UN45A_13082.9",2.44756985464987e-06,4599.3930244,11048.281440037,-1.2643065875282,-7.0943591830049,7.0943591830049
"MPIP1_11548.84",0.0476126526339038,8886.00209866667,217.019938274074,5.35563498347747,7.08163629074795,7.08163629074795
"DECR_12687.2",7.61527320548969e-07,11916.3811724074,26541.5529628148,-1.1553066088617,-7.0685291900023,7.0685291900023
"PDLI5_23703.8",2.98117917727369e-09,23437.909876963,41327.5042788889,-0.818258323378729,-6.97615291614071,6.97615291614071
"PMGE_12020.39",1.09335595135579e-06,472.36565842963,1061.76644037407,-1.16849045958662,-6.96565022898705,6.96565022898705
"CSNK1G2_17436.193",2.59500812441619e-06,707.920596748148,1678.42049392222,-1.24544474283755,-6.95688156306701,6.95688156306701
"PDE5A_5256.86",6.35714134913238e-07,11299.4016045926,24531.0079018148,-1.11836013870364,-6.93018491687464,6.93018491687464
"EHD3_25232.4",3.16156521786974e-07,20281.8811512222,42435.4465022222,-1.06507838845987,-6.92311374821395,6.92311374821395
"LANC1_13986.6",1.77740710358012e-07,1233.6851646037,2503.72137859259,-1.02109975697605,-6.89264094416736,6.89264094416736
"RABE1_24417.22",6.11348795609352e-07,2763.99425925556,5914.13481481481,-1.09741251129259,-6.81900412605888,6.81900412605888
"RFIP3_25500.6",2.32147084322372e-05,1203.21144025556,3330.6012344037,-1.46889244414892,-6.80719537075943,6.80719537075943
"X5NT3_19615.213",1.03547568367522e-07,637.925020592593,1251.25421804444,-0.971916162578477,-6.78869841996438,6.78869841996438
"VSIG4_17678.28",3.19412636778695e-05,11319.2301232963,3987.20584355556,1.50532584372803,6.7674149772941,6.7674149772941
"THIC_17341.89",5.96659943039244e-06,2988.96820977778,7294.22983544444,-1.28710810576883,-6.72420427651557,6.72420427651557
"TR.ECD_8795.48",5.82210525815282e-05,11401.4361322222,3822.46288066667,1.57664116164737,6.67694910502604,6.67694910502604
"DOK2_14246.50",5.22175859831741e-06,1947.92283955185,4669.58600833333,-1.26135811952126,-6.66272468005729,6.66272468005729
"PAK6_3827.22",4.82373291250504e-06,2780.56010293704,6617.89530877778,-1.25099694732213,-6.65107132039595,6.65107132039595
"PKC.A_2644.11",7.37567831266634e-07,18739.7907622593,39738.8976955556,-1.08444700990817,-6.65004382118813,6.65004382118813
"GCNL2_19797.4",6.64309578803298e-07,1349.66024695185,2846.20174903704,-1.07644164884174,-6.6498576691332,6.6498576691332
"SARG_24950.21",2.00161467639464e-06,2584.64582307037,5797.72176959259,-1.16551950073101,-6.64185218161909,6.64185218161909
"RT4I1_18180.58",1.18076928046467e-06,1184.41113168889,2573.92452689259,-1.11979979633659,-6.63798837444725,6.63798837444725
"ARH_18183.3",1.12083480058246e-06,22250.7400415556,47946.7794648148,-1.10758059443288,-6.59061224427499,6.59061224427499
"SHP.2_11830.48",2.10849680177125e-08,21718.044896963,39346.6822214815,-0.857347755770446,-6.58102456746487,6.58102456746487
"SHIP_25264.102",9.04121652190179e-08,1160.65166665926,2215.12213985185,-0.932451192572316,-6.56797465528758,6.56797465528758
"MAPK2_3820.68",7.81874585890278e-07,3287.82024687407,6917.98703711111,-1.0732208848683,-6.55401280850652,6.55401280850652
"M4K5_21989.12",4.30129341550731e-06,4695.34065841111,10928.591914,-1.21880579222226,-6.54060053779347,6.54060053779347
"SYNC_21383.37",2.17011750011752e-07,18943.9598358889,37324.0428814815,-0.978367337758941,-6.51936714361104,6.51936714361104
"PRDC1_20950.159",1.32469810443681e-06,13300.2802674704,28651.0362551852,-1.10713067260023,-6.50758465351163,6.50758465351163
"NAB1_13933.276",2.53271219648963e-06,4074.95199577778,1823.13106996296,1.16036477957598,6.49388188114958,6.49388188114958
"RCD1_8975.26",1.34925250585719e-05,1745.36654322963,4377.00222225556,-1.32641306880158,-6.45950797917238,6.45950797917238
"EFHA1_6226.69",6.2337905347224e-06,1905.92973248519,4504.6225102963,-1.24091128133464,-6.45925071070882,6.45925071070882
"RAB21_17514.48",5.84672884675316e-08,30775.8176134074,57025.4551855556,-0.889808872451778,-6.43606502957787,6.43606502957787
"PRS6A_23665.35",3.60004320820239e-09,2140.59487662963,3627.37814818519,-0.76091537084587,-6.4249352476737,6.4249352476737
"BIN2_21540.73",3.99679048767907e-07,49482.8579403333,98924.84614,-0.999404089084204,-6.39447580689197,6.39447580689197
"KS6B1_11817.1",1.50564346298392e-06,908.57179012963,1936.71553498148,-1.09193964871487,-6.35757603798022,6.35757603798022
"OBF1_21839.3",9.18634277916328e-06,863.544053462963,2070.66569956296,-1.26175297175809,-6.35526973391466,6.35526973391466
"Kininostatin_19631.13",0.000345917762979686,17493.9245674815,4919.43950618519,1.83028812084024,6.33467685340722,6.33467685340722
"sperm.egg.fusion.protein.1_21526.88",3.43240650350708e-05,2769.22222219259,1035.99637862222,1.4184618704967,6.33258299570339,6.33258299570339
"SNTB1_9078.207",4.11633238751904e-07,7714.76189259259,15327.9336224815,-0.990469683174893,-6.32463382525397,6.32463382525397
"Lectin..mannose.binding.2_7638.30",2.22876150775745e-05,10843.1354736667,4227.21604925926,1.35900224215155,6.32199199987545,6.32199199987545
"EIF1B_12701.1",1.04434031482264e-06,7644.81983518889,15903.1088894815,-1.05675441746295,-6.32061509211596,6.32061509211596
"MTDC_18321.38",1.46103717532463e-05,621.590967014815,1534.82207814444,-1.30403397940825,-6.30544601047172,6.30544601047172
"Hemoglobin_4915.64",0.000684814589422761,364.887119351852,1451.9978807,-1.99251721833965,-6.3051752755863,6.3051752755863
"C9_13722.105",7.69660792373955e-09,76203.4850596296,44488.8327159259,0.776413732834739,6.29958859825876,6.29958859825876
"DOK1_16831.7",1.9567391033296e-07,1865.67736626667,3576.66625511111,-0.93891598340831,-6.29868696182142,6.29868696182142
"PDE5A_16805.5",4.48380153109894e-07,35611.0213987037,70591.5885177778,-0.98717247070748,-6.26691992705238,6.26691992705238
"UN45A_11712.207",5.32650461588882e-06,487.20298357037,1105.59993831481,-1.18223456707732,-6.2345821952992,6.2345821952992
"PA1B3_12374.8",9.02790802005574e-08,4158.55028807407,7660.54594651852,-0.881366534618877,-6.20870976347983,6.20870976347983
"alpha.1.antichymotrypsin.complex_4153.11",0.000237033834544204,23214.8895898148,7094.74164622222,1.71022836458563,6.19990217969945,6.19990217969945
"SCO2_16851.50",3.16801382664983e-06,417.039032918519,908.829382703704,-1.12382705877228,-6.18016429450524,6.18016429450524
"SCOT_25043.74",6.33588985782183e-07,10113.6407611852,20122.6992596296,-0.992521401658127,-6.15183858980075,6.15183858980075
"IZUM4_20549.1",9.94391597571941e-08,1231.17123462222,669.756399185185,0.878323064231303,6.15040680118588,6.15040680118588
"PURB_18300.39",1.816281901374e-07,6736.76390955556,12667.7997732963,-0.911038323525024,-6.14114238621817,6.14114238621817
"RAB6A_20083.1",1.29811740962097e-05,3383.09674902963,8051.42510322222,-1.25089972744094,-6.1127542174238,6.1127542174238
"HTRA1_15594.47",1.83858181644128e-06,24066.0349387407,11543.1241152593,1.05996472813805,6.07944575936365,6.07944575936365
"OAF_6414.8",4.68913842201966e-07,10915.0565837778,5614.02016459259,0.959213458411378,6.07077272042639,6.07077272042639
"DUS28_9940.35",6.01453986122456e-06,1642.38779837778,3675.41041148148,-1.1621105416875,-6.06714391825269,6.06714391825269
"H2B2E_22974.25",0.00167077596647655,8071.59934118518,1777.80304538148,2.18275906011243,6.06170041713604,6.06170041713604
"PLPP_3897.61",1.97425743213719e-07,2591.35907405185,4842.46683122222,-0.902033229299076,-6.04776857803002,6.04776857803002
"CACP_12637.7",1.06901923030989e-05,1940.47244859259,4501.60263365556,-1.21403076310114,-6.03496450534573,6.03496450534573
"DEST_22958.6",4.11566114633441e-06,4049.92131702593,8794.43341514815,-1.11869675529496,-6.02480893272344,6.02480893272344
"PTRD1_20386.15",4.51269928881257e-06,1375.6850823037,2999.42938268889,-1.1245378152788,-6.0112884183037,6.0112884183037
"RAB32_17778.19",1.92614092052361e-05,5266.37168692963,12716.7963367037,-1.27185401543465,-5.99718842765141,5.99718842765141
"EHD1_24235.2",3.58393348699833e-07,16806.9169141111,31789.9230877778,-0.919514427321719,-5.92685902744328,5.92685902744328
"IP6K1_22404.4",2.83513520134576e-06,589.878724244444,1234.08150201852,-1.06494739697516,-5.90771711900404,5.90771711900404
"OLFL3_8660.33",6.95040532397524e-05,10157.3676133333,3799.27170788889,1.41873176496849,5.89907230428463,5.89907230428463
"Dynamin_24435.1",2.30868649231425e-06,16159.5516042963,33375.8962974074,-1.04641941366308,-5.89828433152132,5.89828433152132
"ACTN1_9843.5",7.4855384970487e-06,7369.84598768148,16354.4633325556,-1.14997804269625,-5.89453094630848,5.89453094630848
"HEXI1_15596.7",4.66957446589186e-06,3898.45216062222,8376.10971196296,-1.10337890831657,-5.88180698719029,5.88180698719029
"LBP_3074.6",1.10280041897773e-07,57901.8484359259,32268.8604948148,0.843466771919225,5.86842266145467,5.86842266145467
"ITBP2_21985.61",3.22093797860121e-07,2393.61746907037,4473.34660503704,-0.902161936519735,-5.85685120398542,5.85685120398542
"SH3G3_18318.98",4.29061690281825e-06,10887.0733745852,23134.9059264444,-1.08745504659885,-5.8368934969916,5.8368934969916
"KPCI_3379.29",1.18092013492188e-06,972.788497966667,1924.70672835185,-0.984440560157058,-5.83554654442167,5.83554654442167
"GSK.3.beta_24050.26",9.90724063048357e-06,3497.7286212963,7846.78452637037,-1.16568322512582,-5.83313398203977,5.83313398203977
"VAPA_7167.102",7.52089596716073e-06,30275.8474059259,66349.6445666667,-1.13192139633398,-5.79966008993035,5.79966008993035
"ACO13_17675.17",3.3710815807055e-06,16336.6087448889,34054.5601233333,-1.05973946633194,-5.79913888125192,5.79913888125192
"SYDM_12395.86",9.41438379744475e-06,11518.9155758222,25619.3890318148,-1.15323116719716,-5.7963798345775,5.7963798345775
"GRIA4_10760.107",2.79039241966152e-06,4377.9153087037,2124.88615225926,1.04285849947517,5.79238516807773,5.79238516807773
"CYH3_21365.5",1.63457735161894e-05,286.607098774074,662.625000033333,-1.20911829240699,-5.7875589959422,5.7875589959422
"SH3G2_12499.108",2.88234591722086e-06,15864.1416047407,32684.3881892593,-1.0428322316253,-5.77755533796955,5.77755533796955
"CN37_6609.22",2.70598332362315e-07,3308.98639911111,6088.23711948148,-0.879635187025433,-5.77715792507759,5.77715792507759
"GRL1A_23398.1",1.56439163959421e-06,1063.36388895926,2118.44897114815,-0.994372998195604,-5.77298608524173,5.77298608524173
"H2A1A_22402.12",0.00204086192702228,6217.1561727037,1420.05730451852,2.13030567036685,5.73091929146963,5.73091929146963
"C4b.binding.protein.alpha.chain_9449.150",2.43236537175682e-07,22662.4902880741,12447.7481891111,0.864421620878809,5.71725969479933,5.71725969479933
"Macrophage.mannose.receptor_2637.77",2.34957681925105e-06,7903.79662514815,3916.32617281481,1.0130448996139,5.7024402261377,5.7024402261377
"EF1D_17826.341",1.81153522679129e-07,28670.6051031481,51527.94786,-0.845782783716586,-5.70222795899814,5.70222795899814
"MITD1_23266.62",1.22173448167625e-05,1243.2557612963,2778.38460905556,-1.16012320734059,-5.69971219611898,5.69971219611898
"KTI12_23526.25",5.35118660826309e-06,703.616687218519,1488.06329223704,-1.08057428654019,-5.69630127637623,5.69630127637623
"GUAA_18184.28",1.06467968976472e-06,7763.78960918519,15002.3355977407,-0.950354192129507,-5.67625749112196,5.67625749112196
"STAT3_10354.57",4.9104822413022e-07,4333.63526744444,8068.4825102963,-0.896719625655424,-5.65729279521655,5.65729279521655
"PI42A_12697.30",2.67467962716216e-06,8245.47240781111,16596.3725926296,-1.00919389407946,-5.62396330335658,5.62396330335658
"BAP18_21153.5",2.49067735087158e-06,11351.974218,22757.2798340741,-1.00338490541275,-5.62265046383202,5.62265046383202
"ADDB_24468.36",8.31602208211096e-07,1370.21977361852,2600.89220174074,-0.924599295761915,-5.62164172309381,5.62164172309381
"CBL_12016.60",7.31816990766772e-07,13384.9175718519,25207.6192597037,-0.913251614436448,-5.60334433301509,5.60334433301509
"EF.1.alpha.1_25256.23",2.54773953387694e-06,12927.8150001852,25843.4065018148,-0.999317790726089,-5.59002880089993,5.59002880089993
"NCOA7_25299.11",5.58148073381138e-07,2741.28746907407,5092.38341566667,-0.893487420306845,-5.58720072033992,5.58720072033992
"PCBP3_24470.20",2.55410475128284e-06,751.22100822963,1495.64967078519,-0.993462974980067,-5.55620127450828,5.55620127450828
"SH3G2_20139.57",1.97683861152519e-05,3443.14705768148,7798.29242859259,-1.17943045535612,-5.54807481178566,5.54807481178566
"Endothelial.lipase_23148.100",1.07865219260808e-07,2107.01187248148,1217.24965014074,0.791573357450679,5.51498543772657,5.51498543772657
"CD2AP_21961.14",1.79462326203379e-05,1055.41279837407,2359.80763365556,-1.16086187557449,-5.50948146483837,5.50948146483837
"AP4A_16583.8",4.12070487625555e-06,4870.34940296296,9878.14218096296,-1.02021445810952,-5.49388392121,5.49388392121
"H2B3B_18823.52",0.0027655016804968,9764.69627577778,2211.05314832222,2.14284146632478,5.48187291007787,5.48187291007787
"CG045_8298.8",2.06422155167846e-06,3300.58736625926,6436.38475307407,-0.963527783221413,-5.47789025160053,5.47789025160053
"TCP.1.epsilon_12569.25",3.14701845199662e-06,16995.2181268407,33880.1235796296,-0.995310258576492,-5.47629728104984,5.47629728104984
"RBG1L_25286.33",4.33355598694654e-08,4152.47954744444,6948.48835385185,-0.74272609076628,-5.46880776575695,5.46880776575695
"Inhibin.bB.chain_13676.46",1.08351077834489e-05,13264.0698348889,6185.49516466667,1.10056251135251,5.46447640321454,5.46447640321454
"BLC_13701.2",0.00233825754629074,4187.11613162963,997.626275748148,2.06938556358753,5.44477619827916,5.44477619827916
"ILK1_10053.5",5.48858183660925e-06,10014.6619952667,20475.3145670741,-1.03177188691002,-5.42767713332033,5.42767713332033
"T.plastin_25960.15",0.000464215280774447,13872.695966963,4521.85094640741,1.61726284028745,5.39079079853285,5.39079079853285
"ATE1_25108.6",2.14507577415373e-06,7084.57701618519,13638.6027574815,-0.944942226351759,-5.35645921374407,5.35645921374407
"MICA1_25070.18",5.21070565588273e-06,3285.02370372963,6632.5804937037,-1.0136664986282,-5.35530498488625,5.35530498488625
"MAPKAPK3_3822.54",2.89503970028225e-06,16421.7437452222,32099.1926748148,-0.966929684623079,-5.35519064475663,5.35519064475663
"DAB2_21963.48",7.28996970117867e-06,21357.8798758148,43873.967037037,-1.03859671649599,-5.33555619552808,5.33555619552808
"SULT.1A3_13944.3",4.28434234129382e-05,3163.28543203333,7373.68765407407,-1.22096256573485,-5.33330591618083,5.33330591618083
"NT5M_17856.23",2.31031542225669e-05,1075.28360084815,2383.67261322963,-1.1484688878563,-5.32467929200398,5.32467929200398
"IDH_18338.26",2.95140847402126e-05,18393.3605349815,41468.5658438148,-1.17283306413689,-5.31289939321324,5.31289939321324
"TMPS6_11239.49",0.000177846638402939,1794.36345684074,673.431028803704,1.41387004360122,5.30194810519192,5.30194810519192
"BSP_14023.84",0.000823254983701246,5595.72335407407,1700.81263374074,1.71810042068512,5.29942169913656,5.29942169913656
"OXSR1_20116.30",1.37007539567001e-06,1589.89471201852,2974.15067907407,-0.903546511613803,-5.29772408338634,5.29772408338634
"BPNT1_17814.8",4.67310859775e-08,6539.78086418519,10769.0360497407,-0.719574918538175,-5.27476775631859,5.27476775631859
