"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change"
"iC3b_2683.1",0.000229442121891405,27409.6314412222,7287.45617303704,1.91119572230555,6.955465907062
"Myeloperoxidase_2580.83",2.87611711224366e-06,18029.1367488889,7646.96421837037,1.23737129234196,6.8565136804808
"GPDA_11081.1",4.61438907194197e-05,1859.10059677037,624.880246918519,1.57295319632909,6.82014541200945
"HCC.4_4913.78",2.77820668338062e-07,23976.6722225556,11676.5288062222,1.03801998353169,6.80550341203545
"H2A1A_22402.12",0.00131117590306437,7142.93860096296,1409.39049381111,2.34144633191984,6.74884217460893
"BSP_14023.84",4.130679822467e-06,4043.62469137037,1696.19633744444,1.25334592602589,6.74798747715233
"C3b_4480.59",0.00514840282157349,18597.9159278148,2420.91742804815,2.9415151845183,6.73115003059753
"C8_2429.27",1.33028436328569e-06,10327.2448557778,4711.98349796296,1.13204902574049,6.65198291955547
"CTLA.4_3022.4",0.096044984725355,6932.01925962704,82.2237037022222,6.39757749416912,6.50969701141591
"HN1_19335.2",1.15219837969166e-05,4764.28921774074,1921.87479437037,1.30974664415727,6.46814809827646
"ZAP70_4476.22",3.84801558809382e-06,28803.4818515926,12711.5550207407,1.18010269166537,6.3899766002956
"TNF.sR.I_2654.19",9.67536926876328e-07,15934.6963792222,7640.87222222222,1.06036229061097,6.37737133399597
"LBP_3074.6",3.63690468541464e-09,53255.8859259259,31566.290577037,0.754556246718168,6.36790244795898
"PRL_2585.2",1.2225343537822e-06,9824.09395066667,4667.54028803704,1.07366188250832,6.34828240838482
"protein.Z.inhibitor_13119.26",1.76489527556888e-06,12633.5340745185,5900.79234559259,1.09827767707962,6.31870015755895
"Calgranulin.A_25216.8",2.41501509200964e-07,4226.28707814815,2181.50395062963,0.954067681867243,6.31314232029262
"DPYS_20165.4",9.37566312591964e-08,5409.71156396296,2905.8212962963,0.89660569212056,6.30134301598598
"Holo.TC.I_19614.8",5.54949198785153e-05,16737.7599998148,6004.7839096963,1.47892223151891,6.2939185117704
"Activin.A_19622.7",8.0555234979927e-06,13202.5372430741,5625.32156374074,1.23080773764782,6.26961920417958
"B4GT1_13381.49",8.88439884611297e-08,27389.0863377778,14851.164074,0.88302512276729,6.22653858444264
"Renin_3396.54",4.36590283853235e-05,25204.1311118889,9381.06403296296,1.42583674705304,6.21654261051924
"FCN1_3613.62",5.67129287153176e-06,14008.9951029259,6164.05187244444,1.1844025639333,6.21375240123675
"LIRA5_8766.29",1.89027439526525e-06,9237.98629651852,4356.08473251852,1.08454638916223,6.20737430562071
"Endothelial.lipase_23148.100",1.15993840321303e-08,2100.41539094074,1222.12862132222,0.781278544573892,6.19988673038376
"Apo.L1_11510.31",1.12497251015163e-09,54075.9543218519,33531.9623451852,0.689450306339886,6.16979295143972
"CA226_7989.5",4.09810591795037e-07,4948.3176542963,2536.59144037037,0.964046947804224,6.15776969082566
"MLF1_17820.170",1.06519406868388e-08,4519.2535802963,2646.7637037037,0.771855110030155,6.15366986750164
"Activated.Protein.C_3758.63",3.50348362207739e-08,30321.8892177778,17180.0380654444,0.819626410988612,6.11072463203581
"X7B2_15358.28",4.07237197766399e-06,14393.3556378889,6571.22785996296,1.13116810416893,6.09716865206116
"HCC.1_2900.53",2.69212203921923e-07,6854.4065432963,3607.32693422222,0.926101581039743,6.0843996453941
"FGFR.3.ECD_13669.6",1.31660041549518e-06,11507.7954736667,5654.33366262963,1.02518256128364,6.0286332225217
"Protein.S_2700.56",2.02746432317309e-09,9864.56275692592,6103.42469133333,0.692636125264243,6.02111823790697
"protein.Z.inhibitor_6583.67",2.39314391471976e-07,31936.9844441481,17135.4782105926,0.898241642323765,5.94728592437408
"BLC_3487.32",0.000128453591075085,1186.8791151963,412.433004111111,1.52494131138494,5.93393359645932
"C2_3186.2",1.43873714735385e-08,10854.9653085185,6431.00191359259,0.755239691364285,5.92260366410369
"Angiotensinogen_3484.60",1.64140804551275e-07,16623.9654728519,9087.81999959259,0.87125839785022,5.91129955158847
"T.plastin_25960.15",0.000281041586854485,14465.6777782963,4607.30333333333,1.65063943161022,5.86179929655274
"CYTF_14038.130",2.81910315255871e-05,24616.6854727037,10085.8213168519,1.28730795096592,5.85710832788463
"BN3D2_21115.48",4.12204569345661e-06,28428.5227156667,13582.8427777407,1.06555367607112,5.73788634939254
"PSB10_21861.8",2.10629268082813e-07,14673.5314806667,8093.30763407407,0.858414786610046,5.73119025445845
"MATN3_19361.78",2.18196303262297e-06,6737.65658422222,3341.28189307407,1.01184519342873,5.72821005932791
"DNM1L_21452.3",5.31624799134242e-06,10311.576789963,4863.08744855556,1.08432051899713,5.7191344726336
"MIS_4923.79",7.90572856263802e-09,4613.99561737037,2830.09080248148,0.705168291499983,5.7133144686579
"Lymphotoxin.b.R_2636.10",6.52553150399824e-06,18308.5963784074,8611.79738622222,1.08813490964969,5.64239746927166
"FABP_5437.63",5.78612452229147e-06,24595.8387651481,11665.537921,1.07616142018609,5.63651620958237
"TMPS6_11239.49",0.000135433908599858,1856.15781892963,679.544814811111,1.44967877763753,5.60775267648868
"Ck.b.8.1_3028.36",7.82824296287929e-07,37758.5114807407,20126.0583955556,0.907737237646276,5.54294830384877
"IFN.a.b.R1_6055.53",2.00803108544772e-06,15425.5872430741,7890.39390937037,0.967156182667373,5.51011080110774
"Leptin_2575.5",0.000187267133559395,15513.8238064926,5581.03691325926,1.47494922829332,5.49792994119551
"Ceruloplasmin_17453.34",5.95866327504968e-07,7016.56230407407,3836.69699588889,0.870899537096758,5.42121999019369
"Macrophage.mannose.receptor_2637.77",2.30175186070731e-06,7388.21121388889,3793.89962959259,0.961543598923482,5.42112655763978
"Galectin.3_3066.12",2.7857922430332e-07,9542.67288066667,5383.12090544444,0.825950589589334,5.41414846556478
"POP7_20398.60",4.72684267611915e-06,23431.6298768148,11590.7588065556,1.01548229222496,5.40787869782601
"kallikrein.12_3199.54",1.15847007373922e-05,18260.9201027407,8548.18316888889,1.09506973217529,5.40539032888516
"TAFI_3518.54",3.82809043817788e-08,34888.5012348148,21155.4053907407,0.721725290915909,5.3530493370974
"DMP4_21547.6",1.88550684229444e-08,5004.24152255556,3104.48814807407,0.688795996828887,5.32065419315419
"Cathepsin.H_8644.46",3.77257347770472e-05,10660.4192179259,4638.48199588889,1.20053952596209,5.31042127015425
"IL.18.Ra_3446.7",3.34329767137876e-06,8152.90004085185,4167.86294240741,0.968005490608264,5.30062862124016
"IL.1.sRII_14133.93",8.02496780492915e-07,10069.0792801111,5522.9685802963,0.86641594369711,5.28128751167236
"MUSK_11547.84",4.79134978421802e-05,7055.75111125926,3030.50837440741,1.21923984206622,5.26655785592504
"Cadherin.E_2501.51",3.24107807914473e-07,28204.8060496296,16072.7989305185,0.811319833283529,5.26490631823982
"Apo.F_12370.30",2.26639846249261e-06,11010.0025922593,5768.0079012963,0.932669762612666,5.26460718398763
"TFPI_3336.50",1.09792661151014e-07,40684.1083955556,24114.2633737037,0.754578633654638,5.25143468153388
"RAD51_2871.73",6.45387294090836e-06,6602.55847785185,3280.66213992593,1.00903814909745,5.23708920588466
"CXCL16..soluble_2436.49",9.89851747652366e-07,7172.26475314815,3921.683251,0.870955728335435,5.2295925695915
"SIG12.Ig.like.C2.type.2_8352.26",1.10066102642378e-06,2629.19670774074,1435.51290118519,0.873055787296189,5.20196881709392
"C5a_2851.63",2.55469699862958e-05,14593.7120574074,6679.98491766667,1.12743014348284,5.17790400174292
"CST8_10572.65",3.40291738078991e-06,10724.9828812222,5641.75213977778,0.926760154736668,5.0676622380102
"Apo.C.III_6461.54",0.00114680140870594,15556.9179838519,4720.914753,1.72041793595547,5.05890921106667
"PRRP_6543.182",1.34532832677824e-10,1202.63018512593,843.063827185185,0.512479309834931,5.05877126692047
"ARL5B_17404.5",1.36234410165963e-06,12428.9056378519,6865.19230448148,0.856327234897493,5.02296995174199
"G3ST1_8696.15",9.77894308147675e-06,14084.0185593704,7033.21358003704,1.00180309953765,5.01874108400928
"SLIK1_10743.13",9.31850143980575e-07,4789.77438266667,2692.4544650037,0.831035754908028,5.01168903577933
"IGFALS_6605.17",9.09304278664492e-08,41156.1587244444,25156.2997122222,0.710188606707403,5.00064447807778
"H2B1K_22403.13",0.00425634276916921,2709.90415630741,631.341748988889,2.10174876630721,4.98316941135411
"MZF1_14662.6",3.94796385003579e-07,3793.40189303704,2213.72851855556,0.777013918955253,4.97570718076382
"WISP.1_3057.55",4.88822472235163e-08,4146.23547318519,2588.19306585185,0.679856813420892,4.97033039361726
"MMP.9_2579.17",0.000159988789928023,36740.1313577037,14827.5979008148,1.30907188718465,4.96911965160377
"Coagulation.Factor.X_4878.3",2.00950172218977e-08,7906.06078162963,5059.59728392593,0.643936487698596,4.9563222329522
"Cathepsin.S_3181.50",7.11056284867071e-06,21056.3961727407,10807.4953088148,0.962226328512035,4.95363353272237
"MMP19_6425.87",2.60130035610987e-06,9153.98514418519,4960.26925937037,0.883981513755147,4.93686835549353
"IGFBP.5_2685.21",6.23764868843075e-08,63547.3160903704,39542.39284,0.684431018625944,4.93131117696452
"FABPA_9851.9",8.55644432945116e-06,25147.8928804444,12825.4102059259,0.971432553457626,4.9229352315281
"TNF.sR.II_8368.102",9.3536530165292e-06,10030.3532711852,5098.70141974074,0.97617065762742,4.90918053526707
"LRFN1_7910.41",1.29758906173979e-08,2242.23450622222,1456.6474897037,0.622285385810487,4.90787947531756
"ATF6A_11277.23",9.94288541650832e-07,14571.643127,8268.00839507407,0.817551808948195,4.90734456731406
"Vitronectin_8280.238",3.79918309081883e-08,2792.98773662963,1766.7347737037,0.660723763647843,4.90277500286559
"PCSK9_5231.79",5.32483145368261e-07,55628.8789307407,32444.2082711111,0.777873071077654,4.8801377232873
"EF2K_12332.7",0.00182193322250112,5996.47532907407,1748.09555559259,1.77833069890641,4.87167923363473
"PSMA_3218.8",1.58897463136595e-05,9779.69341492593,4843.88288062963,1.01362525583263,4.86426904550961
"Apo.L1_11510.51",1.07387763887463e-07,4821.04971196296,2972.89129633333,0.697480593957581,4.8607737859357
"FCN1_22961.7",1.40071337067493e-05,4424.83897118519,2215.63991777407,0.997901517602329,4.8434654251081
"Thrombin_4157.2",0.0113904897757286,9553.98205725926,1704.62777771481,2.48664542042576,4.83268994441553
"CN093_6439.59",5.47428499809035e-07,9968.90749037037,5842.55213988889,0.770836701956784,4.82672705296225
"C3a_4900.8",1.83219803125302e-08,151638.477528889,98489.0731307407,0.622600298065187,4.81707568233754
"L.plastin_9749.190",6.41135904936881e-06,12606.6838275185,6663.94868307407,0.919739630308596,4.77625379616203
"MAK16_21864.20",1.70144869887838e-06,16750.0741154444,9441.40621425926,0.827093821780279,4.77165407843012
"kallikrein.14_3681.87",2.07535493746826e-06,35319.6994237037,19750.6888474074,0.838570094238417,4.76551637627884
"GRIA4_10760.107",0.000156674523641805,4948.7911522963,2085.35006174074,1.24678657413481,4.74402493072253
"VEGF.D_13098.93",1.93263391819226e-05,16153.1958647407,8055.46440362963,1.00377995744344,4.73166855667384
"X5..Nucleotidase_15452.5",3.73155690477738e-06,12409.9510697407,6812.76485574074,0.865185109423351,4.69631988476371
"FCRL6_6617.12",6.50304884004467e-09,1880.48602885185,1263.78751032222,0.573351674637515,4.6939630691011
"C5_2381.52",2.52810789492694e-08,44193.4252677778,28841.1501648148,0.615703053956144,4.67762194760204
"Holo.TC.II_5584.21",1.01488685889487e-06,8635.5737037037,5028.44613174074,0.780179372640864,4.67606933396165
"IGF.II.Pro.form_6973.111",5.59993134822564e-06,2978.46388896296,1617.76547324815,0.8805659918262,4.62457170715407
"GPD1L_12420.10",4.98393302048359e-06,8911.2054732963,4874.24123459259,0.870442952845271,4.6154609139456
"IL.10.Ra_10344.334",9.21613329103219e-07,4340.35185188889,2554.86954737037,0.764562371429334,4.61447892245943
"C9_13722.105",1.04677259819042e-07,71713.1648555556,45353.9052262963,0.661011207962789,4.61395583292175
"ASNS_23694.3",8.85405560241867e-06,5605.39798322222,2977.93397125926,0.912505042129456,4.61075817862852
"Factor.B_4129.72",8.01527568018884e-08,40945.5716044444,26107.6019748148,0.649237478305332,4.60704208213688
"NIF3L_23371.5",4.34985584907302e-05,35552.5672428148,17096.4426743333,1.05625757131654,4.60689394632793
"Carbonic.Anhydrase.IV_3177.49",2.47416394105957e-05,9701.34625477778,4854.61814818519,0.998827142413169,4.60116867451749
"EFMT1_23259.23",0.000145283600664647,1830.45347739259,800.995123488889,1.1923357421766,4.5759263248321
"IZUM4_20549.1",1.93880258627116e-06,1157.32697527778,664.552037048148,0.800342443534268,4.57192932488314
"FCGBP_25910.1",2.08508838386785e-06,9471.82526718519,5424.48934155556,0.804155137463343,4.56830524369447
"SPARCL1_4467.49",1.16719582334324e-05,13597.4106998519,7182.31115262963,0.920811891011201,4.54223271483268
"Neuropilin.2_6590.54",4.24527777898635e-06,29427.2879833333,16412.4448556667,0.842364425936065,4.52526078364566
"Urotensin.II_6020.52",2.52139944143671e-06,7700.4466672963,4401.09304518519,0.807080259680995,4.51832450905792
"CREB.binding.protein_13614.6",5.74205498374346e-07,5683.90263381482,3442.54193411111,0.723407613041102,4.51473819378733
"STK16_3471.49",1.60265283274975e-07,2542.92901238148,1604.56487659259,0.664309066175205,4.51408675582032
"FBRL_13994.1",2.65534962351515e-07,3606.98584362963,2242.44053492593,0.685724032736609,4.50923777864162
"IKB.epsilon_20071.53",0.0088204140757186,2717.87028802111,596.720308659259,2.18734982103329,4.49393432583525
"DMP4_21661.82",8.02370657281493e-08,63528.6016455556,40961.2164192593,0.633147704250338,4.49257865482255
"TGF.b.R.III_3009.3",3.63670858342567e-06,31547.1906162963,17804.7038261481,0.825253096801989,4.48879215347786
"MIP.5_14109.15",1.94470105992711e-07,1681.08532925926,1060.18133735185,0.66508190556373,4.46346253443881
"Apo.E_2418.55",1.62353675764117e-05,12383.6547323704,6506.38989703704,0.928507969555088,4.44712408676782
"SAP_2474.54",4.03351131999866e-08,73901.6223040741,48757.6810696296,0.599976522498291,4.43641643184296
"Fas..soluble_5392.73",1.41955127797841e-05,15207.8420164444,8066.45489659259,0.914808778088107,4.43485474226836
"S100A12_5852.6",0.00031004148272493,5888.40767488889,2454.47512344444,1.26246301283555,4.42945272354359
"IL.18.Ra_14079.14",4.98078150048811e-06,3471.46347733333,1945.76248974074,0.83520837544165,4.42886154858176
"Endostatin_2201.17",9.55222983755355e-07,27024.3006580741,16232.4738683333,0.735374397142636,4.42687683037949
"Notch.1_5107.7",2.2233143672951e-06,18109.4330037407,10524.0531689259,0.783050934693736,4.42658624908256
"HNP.3_20539.4",0.000447182169725313,8708.19613211111,3485.87958840741,1.32085116549951,4.42421148001809
"Neuropilin.2_15387.44",2.2668602937616e-06,28921.0868307407,16803.9864608519,0.783318240062002,4.4214987464572
"VEGF_2597.8",8.01749802675393e-07,9208.84827074074,5572.99166659259,0.72456873695534,4.41694286249742
"CD8A_15462.28",1.24436332394694e-05,17635.8066661481,9472.31944437037,0.896717926172931,4.39844877248778
"RGS8_11666.72",3.61469686929963e-06,4995.60294237037,2853.45203696296,0.807950500768148,4.39680854731038
"CD97_2822.56",4.45736212595926e-05,7806.7696087037,3901.63547325926,1.00064669949459,4.35373582054718
"TR.CD_6895.1",0.00179105980264842,4734.04386825926,1581.73479414815,1.58156534822918,4.34438590183176
"UB2R2_21848.18",9.5342192709362e-06,15344.6131677407,8425.26818896296,0.864937761140334,4.34260587401248
"Apo.A.I_2750.3",1.34083473743294e-06,20663.8193420741,12384.9453912593,0.738519428202903,4.33704747032465
"RIP_22549.73",9.47384287626716e-06,9666.57329207407,5314.70695477778,0.863014412871792,4.33533031135024
"FHR1_5982.50",2.39980608639505e-07,14337.843004037,9141.22559685185,0.649368489574654,4.29870501442799
"C1.Esterase.Inhibitor_13710.6",6.53923334013088e-07,24378.4953092593,15063.5530855556,0.694546979642664,4.29540715770023
"KIF3A_13961.18",4.16547171149485e-06,9636.20835411111,5546.79207807407,0.796811940925198,4.28711582004158
"HOME3_21799.15",5.86838688908359e-07,5634.21115225926,3499.41662548148,0.687099196468377,4.28164576783238
"ITPK1_21130.82",8.77158921343796e-05,9372.89296325926,4512.80390951852,1.0544703156106,4.27790352140751
"Laminin.2_18347.15",4.14263456154516e-06,20318.7825916296,11716.384239037,0.794286552705594,4.27542479439145
"NPPL3_9954.2",8.34852812013514e-08,2238.20987655556,1472.68728392593,0.603894208434799,4.27459877777963
"Hexosaminidase.B_6075.61",9.23173351850305e-07,13989.0436621111,8566.68522644444,0.707488354098331,4.26949181402389
"LIRB5_7015.8",1.77092588171723e-05,16073.0676952593,8623.68469162963,0.898268972321026,4.26839415674116
"I.309_2770.51",1.76455790231027e-05,5952.74312744444,3199.25201651852,0.895819997409197,4.25815860329925
"SELM_15336.7",5.14313399752423e-06,18075.912305037,10358.3723868519,0.80327113306049,4.24831800591638
"PKDCC_8664.36",1.86405545455584e-07,3342.4791562963,2158.64549377778,0.63079222926047,4.24494227764967
"MIC.1_4374.45",4.9711244303474e-05,34066.7307407778,17208.0419346667,0.985280558310504,4.24019958098912
"GBP2_18891.98",0.000160222673570668,4489.72934181481,2072.06325107407,1.11556043347346,4.23385976831823
"Clusterin_4542.24",3.82966054932504e-06,27572.0271607407,16073.8806993704,0.77848706225851,4.21693963957329
"MYL4_20107.11",1.95347205321416e-06,20505.5834161481,12298.4309266296,0.737542527563388,4.21077248621764
"PCOC2_6081.52",2.06578327185544e-06,17617.2323661111,10567.1554945926,0.737400218322787,4.19205774184699
"TAF10_18270.10",1.92346571554406e-06,3688.81164618519,2220.52423874074,0.732255806171251,4.18551234928379
"CAD23_25272.17",8.25270248701893e-07,37947.8084774074,23589.4623459259,0.685874034154091,4.17244871329749
"IL.15.Ra_14054.17",4.97678187251917e-05,14179.2445672963,7240.99572022222,0.969520668413647,4.17189726328428
"ANM2_25454.38",1.29940680696341e-05,25524.9959888889,14127.5058432222,0.853403948495362,4.16994919301735
"complement.factor.H.related.5_7885.17",2.35633766176389e-05,16263.7902884444,8712.06000033333,0.900577722646816,4.16765979094569
"RAB17_11118.107",1.08795025933451e-05,9199.21255144445,5144.04829225926,0.838606185660833,4.1623303608754
"a1.Antitrypsin_3580.25",4.04968495044491e-06,40709.1307403704,23868.0744033333,0.770270236737508,4.15374291953363
"ENTP3_4436.1",3.64032331859005e-06,3930.54736625926,2315.80125514815,0.763218790722855,4.15104018445831
"a2.Macroglobulin_3708.62",6.0502988758601e-05,25222.7443625926,12752.6063381852,0.983933125985699,4.15044951105175
"Activin.A_2748.3",7.06947561398978e-05,6663.39607044444,3332.50765433333,0.999649460554861,4.14915784576431
"Macrophage.scavenger.receptor.ECD_15533.97",2.15513948163584e-05,11579.8665224815,6253.22864211111,0.888945450115652,4.14828582600285
"Elastase_13671.40",0.000112267112692101,55922.3221388889,27057.2896711111,1.04740693717193,4.13699287552269
"SIRT2_5030.52",0.000741600357863719,16446.3996295556,6584.79473248148,1.32056141711192,4.13313283162386
"ATF6B_11387.3",3.50682723627207e-07,2793.75131681481,1792.60491774074,0.640146046717669,4.13219754668907
"PAF_19158.1",0.000797052781023118,7823.55864203704,3116.05259262963,1.32810540107543,4.11515174245299
"SLPI_4413.3",6.6212531595243e-06,9574.20897096296,5520.49777781481,0.794354936056854,4.11401172168113
"Tropomyosin.2_4472.5",5.79528723941765e-05,6124.16927997037,3127.95405348148,0.969294840295436,4.10682957384546
"C3d_5803.24",0.0112346202747478,12918.3437038889,3014.41740733333,2.09947000369907,4.09279416727881
"ZN276_14692.3",4.04350550402445e-05,11632.2748551852,6107.92028818519,0.929380124354191,4.08299176039544
"Spondin.1_5496.49",1.22302729430985e-05,13018.2052677037,7331.99592588889,0.828252678222245,4.06884416628185
"SIA7B_7823.22",2.62798464196163e-06,4332.721214,2614.77979422222,0.728583956497047,4.06577328246479
"REG1B_16770.3",1.16322616764737e-05,28493.9737035556,16098.9186016667,0.823693047875648,4.06437812448631
"IL.1.R4_4234.8",0.00072905563992325,5642.03853918519,2301.98059666667,1.29334084751974,4.05751976878354
"Coagulation.Factor.Xa_3077.66",1.97159455230806e-07,7023.34767492593,4617.95436218519,0.604904938817025,4.05599794368852
"LRP11_8330.1",1.60008167977936e-05,22375.5169965556,12455.207982963,0.845171904305767,4.05332430952867
"CAN13_24915.123",3.57113255637696e-06,4183.67833340741,2501.28201648148,0.742104203907341,4.04238558841321
"ZHX3_10036.201",1.57064344229836e-08,2698.59524692593,1884.69907407407,0.517874418326555,4.04145177077012
"L.plastin_17231.1",9.14850891487962e-06,28904.90638,16606.694650037,0.799549447726976,4.02864957243788
"SLNL1_23632.22",1.32426163831069e-06,2673.1007612963,1662.53290125926,0.685131328728337,4.02721990177911
"LRA25_24638.3",1.92585169914736e-07,2327.48880655556,1537.71701648148,0.59798419859425,4.01568942863215
"INHBC_6408.2",2.78379525832094e-05,15618.1990941111,8530.91049348148,0.872456476627813,3.97435569906344
"TPST1_7928.183",4.51390756390466e-06,5293.47034981481,3164.99279837037,0.742011632982432,3.96638410879413
"IL.35_20533.39",7.94982376545514e-05,33055.2202878148,16915.7766667037,0.966508710990927,3.96234018707039
"NSL1_22518.54",2.4701974931318e-05,5301.46983514815,2922.72648159259,0.859077579762853,3.95800092055046
"SIG14_22577.24",0.000210068869408539,11445.9791771111,5434.12016462963,1.07472251408304,3.95244068173738
"RET7_14208.3",1.3244013590544e-06,2874.40399181481,1806.818354,0.669811369860416,3.93713809185551
"FSAP_20067.26",3.27210911515897e-06,60659.5914381481,36890.258312963,0.717495889872679,3.93558852476058
"NPS_6390.18",1.28240564372925e-06,18223.1465833333,11477.499363037,0.666963738231627,3.92973339101995
"Hat1_19327.31",6.05843139097554e-07,3884.71150203704,2508.0683127037,0.631230817297698,3.92476585636441
"UNC5H3_5139.32",7.28945191097502e-06,15742.477243037,9281.90460892593,0.762169805852141,3.91549884954668
"IL.16_2774.10",1.87251831513088e-05,25300.9794648148,14277.0187036296,0.825498486031122,3.90260511832055
"MOS1_7956.11",0.000883693659814117,4213.2820577963,1742.15621398148,1.27407050830257,3.89062689547122
