0,Protein
0.28267218719962256,SAA_15515.2
0.04271625781438871,CRP_4337.49
0.0541661938947915,IL.1F6_14150.7
0.07735772527247461,SAA2_18832.65
0.02497928088940675,TXN4A_21651.9
0.000756302521008403,C3b_4480.59
0.011081769304291467,iC3b_2683.1
0.0013457576905852762,Histone.H2A.type.1_22468.54
0.07201222919599769,CHKB_13117.232
0.03636300011806871,FGL1_5581.28
0.016609594405887187,HN1_19335.2
0.021831745524546968,H2B2E_14143.8
0.02391208892258091,FTMT_8048.9
0.0512326488618933,PCDGK_7859.21
0.05469735575559611,H2A3_14144.3
0.00022633844368138457,DNJB9_11214.40
0.13856002297880132,GAGE.2_25413.80
0.0024451763103962867,Pregnancy.zone.protein_6580.29
0.008576056539443266,XPO5_25963.2
0.027506691305910835,C3d_5803.24
0.017100665702397818,C3_2754.50
0.016533903846075414,Activin.A_19622.7
0.0036798206849273695,MPIP1_11548.84
0.003203626969583992,VSIG4_17678.28
0.010433559847642162,TR.ECD_8795.48
