"Proteins","Age","Sex","Smoking","Prednisone","Methotrexate","Aspirin"
"ANGL3_10391.1",0.706042792174696,0.0338489182281687,0.951134865754521,0.0184229985086647,0.469687206558671,0.163300403194446
"Mcl.1_10396.6",0.874234200105804,0.947984618724393,0.760963831301798,0.203349629110582,0.161642642067891,0.594812365731788
"ANKR1_10398.110",0.4657870038484,0.46477470774915,0.456595035234196,6.42595816643868e-05,0.0756823134839609,0.0122337821334974
"STX12_10418.36",0.560089997068674,0.662688518113156,0.862392750445292,0.0809244513684907,0.359565858384129,0.13765796005229
"SCAR5_10419.1",0.00660401090642626,0.721806166784424,0.515206317687778,0.00332912822477298,0.968479526535121,0.157866808668825
"FAIM1_10420.30",0.616820300886057,0.531377995822007,0.696682443456306,0.575293491493144,0.645448565453169,0.429296585377085
"NPDC1_10424.31",0.194185201314961,0.89749523245147,0.89838372905776,0.091527610936292,0.899896565980526,0.816688065594146
"B4GT5_10425.3",0.529984532827358,0.69037939511964,0.921119476843094,0.0492907233973058,0.926060825057868,0.0104304526117859
"GOSR2_10426.21",0.601190697110243,0.289609721628473,0.631892508375508,0.17316822604521,0.0259901128167184,0.277668075790495
"KI2S2_10428.1",0.061567756479865,0.341408121505975,0.583872924903762,0.0226969398549703,0.868591583287923,0.000709086000185355
"X4F2.CD_10430.31",0.684823680399188,0.0782809162370068,0.700291949667392,0.846433877648809,0.342475416630725,0.0914839309162002
"K1644_10432.3",0.352779978267851,0.0656332413047161,0.995383483155175,0.467614621857154,0.767959358501278,0.540435768319227
"ASPG_10435.2",0.211952027301968,0.144893649611877,0.562303934005419,0.0359239817581971,0.26675632999124,0.0912995735531782
"CSF2R_10438.19",0.709350223828293,0.275284847697994,0.780617649006723,0.320586292758851,0.174883878567023,0.024397104837947
"Alpha.amylase.2B_10439.57",0.211263272679353,0.51376483342621,0.508643847869217,0.0661431948227422,0.977939964241229,0.127344471726776
"ACAM.ECD_10440.26",0.0378113917082556,0.307047866561976,0.637405920164167,0.0147314006832532,0.506180774596683,0.0341265598528369
"TM190_10442.1",0.201234208164549,0.841228268954887,0.759163839522907,0.115309465479701,0.522899386611088,0.23014194052247
"ApoM_10445.20",0.557151925798853,0.0206983306437296,0.165025582615567,0.118258581405435,0.528142594100879,0.448393340584764
"PABP3_10447.18",0.501620784609658,0.583838307857024,0.794150213902732,0.634406307258255,0.00287203238761597,0.34201746220992
"TMM46_10449.31",0.660374498116247,0.819078825509391,0.663999316937987,9.54453715324437e-05,0.288414323726573,0.0183728800821727
"NUCB1_10451.11",0.177249753266928,0.248271527581739,0.485017634447363,0.000554394072315686,0.149461456330732,0.0435056832424227
"CEA20_10453.7",0.674310781084363,0.340519859717812,0.46417214751178,0.225763526985167,0.56499902283161,0.20192898509489
"DJC16_10454.99",0.274613413899282,0.545856634385329,0.242515153332254,0.000948117425614719,0.215540900288778,0.0751651847225758
"IL.31_10455.196",0.12906966027675,0.959637077866259,0.434387335373079,0.679024266425884,0.177876507831406,0.100088639620511
"IL.18.Rb_10457.3",0.171384044796648,0.940126389463278,0.913738389904404,0.27451061597944,0.282279998290875,0.555142457239936
"Chitotriosidase.1_10460.1",0.000608176859706947,0.699687306051141,0.942267806111164,0.662112018571064,0.159433791228599,0.611314654642292
"INSL5_10462.14",0.0439440372762282,0.598470173791325,0.781623697411952,0.0433436421248153,0.702912957840585,0.0997987856795933
"Alkaline.phosphatase..intestine_10463.23",0.100276875836195,0.389020060172621,0.349685317214239,0.0538624960184577,0.682058094135257,0.25335751459811
"ANTR1_10464.6",0.360692474461543,0.044023619938753,0.316331464366028,0.294126035906316,0.648571437944037,0.091723714722082
