"Protein","Nominal_pvalue","Inactive_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change","Absolute_nominal_pvalue_and_fold_change"
"C3b_4480.59",0.000516593858562741,21797.8591366704,2519.5568519,3.11294453344068,10.231784109211,10.231784109211
"TACO1_9257.14",8.51186120807791e-08,1675.6696297,4568.33037040741,-1.44692924724146,-10.2297542797154,10.2297542797154
"ACADV_19262.219",7.78372522316371e-08,6954.05952638518,18819.5482714444,-1.43630467762273,-10.2104206514027,10.2104206514027
"ODPX_18319.7",3.23193852429276e-08,1688.29185187037,4327.51670781482,-1.35797506799516,-10.1719623678703,10.1719623678703
"FGL1_5581.28",2.43345727339126e-09,84157.2486788889,37179.7709466667,1.17856965764109,10.1519353550583,10.1519353550583
"HDHD2_13472.35",6.34442424457749e-09,2893.36191361852,6804.79037033333,-1.23380392568678,-10.1142406650552,10.1142406650552
"GSTK1_13474.40",1.17989064520835e-08,5196.93588466667,12497.0914411111,-1.26585919725177,-10.03593202812,10.03593202812
"HMHA1_13544.9",2.37887213734192e-08,21042.6774895185,51872.9375722222,-1.30166378590523,-9.92340165676602,9.92340165676602
"C1TC_12575.30",3.922845789035e-11,9285.352551,17921.9175724815,-0.948696414877227,-9.8725131992678,9.8725131992678
"DEST_22958.6",5.53421929284358e-08,3597.88370387037,9231.10510222222,-1.35935481610538,-9.86476128177747,9.86476128177747
"ZADH2_17345.12",1.08326262203451e-07,3904.00415650741,10409.6394243333,-1.41489360250061,-9.85511064540826,9.85511064540826
"STAT3_10346.5",2.16962571282001e-09,15625.8018115926,34359.0760492593,-1.13676102032075,-9.84846003263964,9.84846003263964
"SYDC_12675.14",4.46067058852885e-09,36117.512550963,81796.2946085185,-1.17933695382413,-9.84817098656672,9.84817098656672
"EHD3_25232.4",8.92056262878023e-09,18819.161069037,43942.4144448148,-1.22341182552232,-9.84798531629388,9.84798531629388
"FTMT_8048.9",1.22837309220433e-07,10617.2599582963,3956.24829218519,1.42420661481753,9.84222150731458,9.84222150731458
"KC1G1_20130.144",3.20336894370194e-07,2480.42115224444,7075.02271603704,-1.51214968257118,-9.82049437267898,9.82049437267898
"GAPDH..liver_3848.14",3.04327987332361e-07,3521.11506177778,9899.29600792593,-1.49129355919219,-9.71825026121238,9.71825026121238
"HSP.40_3852.19",2.80684124675782e-08,914.148045225926,2217.4151646,-1.27837917783754,-9.65404105625813,9.65404105625813
"CHKB_13117.232",6.0068141005003e-07,6853.95047318518,2357.98615222222,1.53938052113738,9.57703394656956,9.57703394656956
"iC3b_2683.1",3.86496960134405e-05,33333.3470363333,7417.12748981481,2.16803371503842,9.56721607275224,9.56721607275224
"M4K5_21989.12",1.35242476561536e-07,4461.19059665926,11684.6893007778,-1.38911868176455,-9.5416990949209,9.5416990949209
"DOK2_19578.19",3.39203575905996e-08,21476.6046496667,51328.8521396296,-1.25700407006942,-9.38924165112927,9.38924165112927
"UN45A_13082.9",2.35634036684675e-07,4286.08516431111,11350.0539092593,-1.40496672819476,-9.31178505968223,9.31178505968223
"ARH_18183.3",5.37213521986075e-08,20543.1482306667,49849.4257607407,-1.27891959449191,-9.29755753315555,9.29755753315555
"CSNK1G2_17436.193",1.53027043799156e-07,692.814979466667,1779.4282511,-1.36087173438738,-9.27465633548396,9.27465633548396
"PCDGK_7859.21",9.00384878852368e-07,4112.85662555556,1420.62662557407,1.53361335040341,9.27156963433259,9.27156963433259
"DNJB9_11214.40",7.08863433917124e-08,20715.7509056667,8434.13316840741,1.29641641021043,9.26864800252856,9.26864800252856
"DOK2_14246.50",2.75636801904805e-07,1849.0629629963,4923.74753092593,-1.41296243716314,-9.26855713355018,9.26855713355018
"RCD1_8975.26",6.1454230564442e-07,1687.25012347407,4711.06012347778,-1.48137788477318,-9.20150201741285,9.20150201741285
"MAPK2_3820.68",3.1710330443862e-08,3080.31524686296,7125.87946507407,-1.20999007300168,-9.07347263051144,9.07347263051144
"DECR_12687.2",6.88924673142027e-08,11450.4407198889,27531.4573246667,-1.26567785046933,-9.06456739900369,9.06456739900369
"RABE1_24417.22",3.51684068533231e-08,2679.26259257407,6200.20271603704,-1.2104793996808,-9.02272861106618,9.02272861106618
"RAB21_17514.48",1.87799555058539e-09,28636.8179835556,58465.5667903704,-1.02971600706695,-8.98561639516833,8.98561639516833
"XPO5_25963.2",1.59391168781446e-05,14260.1086421852,3896.55395048148,1.87171427645053,8.97961614526795,8.97961614526795
"GAGE.2_25413.80",5.65480621776535e-07,5237.19288051852,1937.98261333333,1.4342381111343,8.96052059858873,8.96052059858873
"PKC.A_2644.11",4.94329772242172e-08,17550.5371615556,41019.2928396296,-1.22478743326324,-8.94827645053378,8.94827645053378
"KS6B1_15608.5",9.52021673383537e-10,640.572942381481,1268.76798352963,-0.985993505731281,-8.89499563311596,8.89499563311596
"GSH0_18214.2",6.95984103668057e-09,2344.7325307963,4991.54915644444,-1.09006427341298,-8.89209104474288,8.89209104474288
"HN1_19335.2",1.6074715714847e-06,5422.32127581481,1881.23179025926,1.52723297916276,8.84856902715896,8.84856902715896
"SYNC_21383.37",1.07525429880005e-08,17629.8755971481,38023.0993007407,-1.10885383778082,-8.8358894010408,8.8358894010408
"RAB6A_20083.1",5.72861706062649e-07,3206.51109058519,8543.43271648148,-1.41381145818985,-8.82494072545067,8.82494072545067
"PRDC1_20950.159",1.03611558908965e-07,12089.5310905333,28805.5850203704,-1.25259026948017,-8.74883171492667,8.74883171492667
"LANC1_13986.6",1.94191413732185e-08,1211.5449794,2651.79921811111,-1.13012357865416,-8.71525308365105,8.71525308365105
"UB2Q1_21727.15",9.05103845448877e-08,2094.88251031852,4931.48230462963,-1.23515202308554,-8.69954820802345,8.69954820802345
"RT4I1_18180.58",7.53988779447507e-08,1151.30378602593,2680.49827178148,-1.21923264795516,-8.68414927420967,8.68414927420967
"EFHA1_6226.69",4.94504370272075e-07,1819.1057612963,4723.56078188889,-1.37664540012372,-8.68089167884515,8.68089167884515
"EHD1_24235.2",8.59050373093865e-09,15423.2515642222,32398.3871618519,-1.0708150459726,-8.63717421068756,8.63717421068756
"EIF1B_12701.1",7.82083669635796e-08,7073.76425911482,16283.7632108889,-1.20288410233054,-8.54859272376549,8.54859272376549
"GCNL2_19797.4",6.32167334078878e-08,1306.74273664815,2949.49127581481,-1.1744910015856,-8.45535797520734,8.45535797520734
"MP2K5_22041.26",2.99069059476522e-08,19147.0216461852,41591.3724681481,-1.11916429728893,-8.42084791870432,8.42084791870432
"THIC_17341.89",9.69884001572053e-07,2859.14713983333,7535.94176962963,-1.39820295019644,-8.40778612212599,8.40778612212599
"S100A6_13090.17",1.93750955678484e-10,1346.01975312222,2450.18736625926,-0.864192494634111,-8.39369096415023,8.39369096415023
"RAGP1_25036.10",3.02730595877341e-08,1151.26014401852,2491.37905351852,-1.11373067036026,-8.37407818987829,8.37407818987829
"Histone.H2A.type.1_22468.54",5.41685276298048e-05,40698.2377978518,10445.6971187778,1.96205755091766,8.37063385182287,8.37063385182287
"SARG_24950.21",2.89406981221191e-07,2455.3168313,5958.26654325926,-1.27898346375898,-8.3626218628698,8.3626218628698
"ACTN1_9843.5",4.17439067639892e-07,6939.49693414815,17213.5324685926,-1.3106402036527,-8.36110716941199,8.36110716941199
"DUS28_9940.35",3.97618538234925e-07,1560.45524694444,3855.6925102963,-1.30502301979252,-8.35284339413335,8.35284339413335
"BIN2_21540.73",4.14438911563297e-08,46125.0471582593,100806.405522963,-1.1279650233591,-8.32724631198908,8.32724631198908
"SHP.2_11830.48",1.01697561756398e-09,21202.5682717778,40254.9830444444,-0.924928351861052,-8.31759344043756,8.31759344043756
"RAB32_17778.19",1.43663298183061e-06,5016.02567868889,13430.5141556296,-1.42089789710427,-8.30181501992817,8.30181501992817
"X5NT3_19615.213",6.39056224218815e-09,640.07555557037,1288.56639912222,-1.00945276202936,-8.27192122003535,8.27192122003535
"STAT3_10354.57",1.06374213084815e-08,4087.62061725926,8385.45069959259,-1.03662702537344,-8.2651969065733,8.2651969065733
"CACP_12637.7",7.600955786988e-07,1850.80411524074,4718.15004102593,-1.35006908635331,-8.26125066993039,8.26125066993039
"VSIG4_17678.28",9.37368840913007e-06,11942.9477774815,3858.53975303704,1.6300320943916,8.19594723722283,8.19594723722283
"PTRD1_20386.15",2.7855593218397e-07,1329.93438272963,3163.03580240741,-1.24995481907064,-8.19356332040339,8.19356332040339
"GSK.3.beta_24050.26",5.82370418853029e-07,3309.19430032222,8228.24148107407,-1.31410413205683,-8.19317735303244,8.19317735303244
"C3d_5803.24",0.000192990684334657,14048.7859462963,3046.09767485185,2.2054113539639,8.1919203161801,8.1919203161801
"OBF1_21839.3",1.06130316921215e-06,840.598930007407,2168.9977983037,-1.36753906335959,-8.16989790772602,8.16989790772602
"SH3G3_18318.98",2.53626713941536e-07,10222.1084776222,24087.6483131111,-1.23660074305131,-8.1563773703315,8.1563773703315
"ADDB_24468.36",1.65487801454326e-08,1315.38405344815,2718.63541159259,-1.04739860310205,-8.15005363636888,8.15005363636888
"PAK6_3827.22",1.14622198900867e-06,2574.99508235185,6647.21444455556,-1.36818022008131,-8.12799100868341,8.12799100868341
"ACO13_17675.17",1.93151181215355e-07,15200.6821195148,35170.1112340741,-1.21021383283778,-8.12549987983633,8.12549987983633
"MTDC_18321.38",1.93104305515711e-06,608.709115162963,1626.20565837778,-1.41768484478524,-8.10094614243051,8.10094614243051
"C5a_2851.63",3.10324182732523e-07,15913.4286010741,6732.79174877778,1.24096795580565,8.07644826567156,8.07644826567156
"SYDM_12395.86",6.73483162511707e-07,10896.8335800111,26973.2254103333,-1.3076190716169,-8.07019765520504,8.07019765520504
"UN45A_11712.207",6.30228464648169e-07,467.125349822222,1146.87493832222,-1.29582643624035,-8.03477439083285,8.03477439083285
"SH3G2_12499.108",1.74476517386176e-07,14888.5836210741,33926.3958025926,-1.18820165818559,-8.03017932208502,8.03017932208502
"KPCI_3379.29",5.81316986685267e-08,937.976255151852,2015.98656373704,-1.10386271699064,-7.98709470974465,7.98709470974465
"HTRA1_15594.47",1.84217907493253e-07,25250.660165037,11099.5090946296,1.18582523589624,7.98613945370129,7.98613945370129
"CBL_12016.60",2.47516465627038e-08,12677.2165431852,26191.4895482222,-1.04686009343537,-7.96283232785773,7.96283232785773
"DOK1_16831.7",1.30539105391304e-08,1829.17989708889,3678.11016455556,-1.00776772218644,-7.9455021043464,7.9455021043464
"PDE5A_5256.86",2.44176897744775e-07,10641.9200408148,24464.8070788519,-1.20094943738003,-7.9410324743545,7.9410324743545
"C9_13722.105",4.33448569356521e-10,79499.5026314815,44207.2920166667,0.846661471997755,7.92734421612736,7.92734421612736
"SNTB1_9078.207",3.89388603378234e-08,7506.7975097037,15750.0208651852,-1.06908426685023,-7.92150470530801,7.92150470530801
"KS6B1_11817.1",1.86342749244647e-07,886.761543203704,2001.18602880741,-1.17423717503743,-7.90224924047017,7.90224924047017
"C3_2754.50",3.32147397757954e-07,71336.5730037037,30668.5698977778,1.21788101661333,7.89024816550638,7.89024816550638
"BAP18_21153.5",1.83806155442759e-07,10414.2039298889,23454.5101218519,-1.17131280574811,-7.88954132684046,7.88954132684046
"ATE1_25108.6",5.73545379727842e-08,6658.17796281482,14165.5265434444,-1.08918489167295,-7.88725856200364,7.88725856200364
"HEXI1_15596.7",3.61560479861155e-07,3741.15615241852,8714.2357612963,-1.2198899615958,-7.85831038849211,7.85831038849211
"PURB_18300.39",1.21390976634115e-08,6580.22316881481,13092.6270983704,-0.992546190978964,-7.8568106317304,7.8568106317304
"MITD1_23266.62",9.30883343798522e-07,1175.09121397407,2894.84004120741,-1.30071088481367,-7.84472358330764,7.84472358330764
"PDLI5_23703.8",6.2142259922702e-10,22635.6671196667,40747.359422963,-0.848108744086497,-7.8082089521164,7.8082089521164
"B4GT1_13381.49",1.77532311502759e-08,28764.3760492593,14448.7746091852,0.993336032004786,7.69907202500265,7.69907202500265
"CYH3_21365.5",1.45654360611444e-06,282.426316881481,704.383353940741,-1.31848628842957,-7.69557794698376,7.69557794698376
"PLPP_3897.61",1.62354392183993e-08,2546.92347730741,5047.97646085185,-0.986949568647792,-7.68787915359813,7.68787915359813
"Dynamin_24435.1",2.85163391228893e-07,15229.8097731111,34281.3286018519,-1.17052510134425,-7.6609770272207,7.6609770272207
"CMIP_25100.11",2.79793864520056e-07,1688.74497943704,3793.25179014815,-1.16748365817153,-7.65070932626195,7.65070932626195
"EF.1.alpha.1_25256.23",1.71685091927659e-07,12234.4084157407,26754.6344031852,-1.12884447209975,-7.63693472330496,7.63693472330496
"SPON2_8099.42",2.51785294079784e-06,13465.6315847037,5247.820247,1.3594916893717,7.61175269346453,7.61175269346453
"ACSF2_17466.72",2.47226866472109e-07,1004.96751028519,2231.62504121852,-1.1509457840724,-7.60418869089772,7.60418869089772
"CAZA1_11449.22",5.63660945427373e-08,8147.23386803704,16851.5385184074,-1.04849808640306,-7.60054381330047,7.60054381330047
"SCOT_25043.74",6.58030900956102e-08,9972.78053488889,20758.4611933333,-1.05763179484118,-7.59565106805794,7.59565106805794
"SHIP_25264.102",1.35086807009857e-08,1158.68502055556,2256.64094648148,-0.961688455681624,-7.56789869219328,7.56789869219328
"VAPA_7167.102",9.07393442475074e-07,29247.8179819259,69550.9299166667,-1.24974080695307,-7.55118935714778,7.55118935714778
"SH3G2_20139.57",1.89725063515492e-06,3253.67543218519,8117.54512411111,-1.31897315595311,-7.54699991332332,7.54699991332332
"H2B2E_14143.8",0.000243190818190887,22618.1258436296,5332.64415648148,2.08455642505099,7.53369703917785,7.53369703917785
"OSBP1_25055.56",3.56999342482846e-06,1769.31769546667,4600.97351845556,-1.37874603384742,-7.51048819491448,7.51048819491448
"SCO2_16851.50",5.359790791902e-07,410.701604933333,941.713600814815,-1.19719778102351,-7.50745029316519,7.50745029316519
"EF1D_17826.341",1.44842600455419e-08,26936.772099,52284.8842385185,-0.95681693866616,-7.5005871913066,7.5005871913066
"AP4A_16583.8",2.52733602068177e-07,4678.72713958148,10283.0258022963,-1.13607684389883,-7.49508181168213,7.49508181168213
"MICA1_25070.18",3.19567691521349e-07,3124.94872429259,6922.83176944444,-1.14752977238047,-7.45370749653585,7.45370749653585
"UBP19_21730.56",6.15902011629487e-09,573.925185177778,1073.84191356667,-0.903847031799912,-7.42102554957294,7.42102554957294
"C4b.binding.protein.alpha.chain_9449.150",1.65089704920143e-08,23558.0813584444,12167.7262139259,0.95316245004428,7.4177770800446,7.4177770800446
"PDE5A_16805.5",1.15920162832887e-07,33749.5085592593,70753.0612337037,-1.06792607495688,-7.40696547432621,7.40696547432621
"PAK4_13719.19",3.22729774387936e-07,3553.75045266667,7837.28148162963,-1.14101093571414,-7.40648564726274,7.40648564726274
"IKK.gamma_21976.4",1.01424736859554e-05,1071.73067902593,2982.82598770741,-1.47673740735844,-7.37461412515387,7.37461412515387
"MAPKAPK3_3822.54",1.87173692236543e-07,15443.5685601111,33014.2516051852,-1.09608278605109,-7.37417665533135,7.37417665533135
"PI42A_12697.30",2.47042497648285e-07,7929.4917904037,17173.3765843704,-1.11487341601493,-7.36622321923687,7.36622321923687
"Oligophrenin.1_12591.27",8.76606693268936e-06,1610.12637864444,4414.68775718519,-1.45513747253158,-7.35891426710178,7.35891426710178
"SHLB2_18222.34",4.04431821277771e-08,4353.78399181481,8676.580576,-0.994856759707031,-7.35512990977522,7.35512990977522
"ITBP2_21985.61",3.1632918225009e-08,2315.68220157407,4567.5553292963,-0.979984930055294,-7.349750504044,7.349750504044
"DAB2_21963.48",6.99463118908098e-07,20193.1411928148,45874.460822963,-1.1838258515692,-7.28672652848234,7.28672652848234
"ILK1_10053.5",5.49807207672338e-07,9386.72837390741,21023.5160896296,-1.16330965642134,-7.28207365521653,7.28207365521653
"GRL1A_23398.1",1.79188351325421e-07,1032.37090543333,2179.86119337407,-1.07827488301565,-7.27478661457942,7.27478661457942
"CG045_8298.8",1.48436163243415e-07,3181.16609055556,6657.02269548148,-1.06532138897655,-7.27450478980456,7.27450478980456
"CN37_6609.22",3.40062073078192e-08,3200.85456787407,6281.18395074074,-0.972579391782777,-7.263652585328,7.263652585328
"IP6K1_22404.4",4.22286305930056e-07,578.43327157037,1273.03493822222,-1.13804957046872,-7.25437521772306,7.25437521772306
"CD2AP_21961.14",1.44984007633677e-06,1089.18432101481,2569.77606983704,-1.2383945287055,-7.23058924264198,7.23058924264198
"OLFL3_8660.33",2.34261125391347e-05,10946.2720990741,3726.86718118519,1.55440431412444,7.19735794547184,7.19735794547184
"TF2L1_25104.10",1.49070890314144e-06,6197.3499791037,14584.5172015926,-1.23471428064142,-7.19419506164188,7.19419506164188
"NT5M_17856.23",2.25100990359751e-06,1045.90281895926,2520.28318937778,-1.26883704152763,-7.16591274416897,7.16591274416897
"LBP_3074.6",1.53302730691399e-08,59347.9732507407,31448.794857037,0.916194029348109,7.15955253272848,7.15955253272848
"TMOD2_12853.112",3.98960146914668e-05,697.932366214815,2153.18240740741,-1.62531140035161,-7.14985940999867,7.14985940999867
"PRS6A_23665.35",1.37067523189838e-09,2162.10798362963,3781.73230451852,-0.806608665240666,-7.14902538034913,7.14902538034913
"NAB1_13933.276",9.02082069289477e-07,4246.44849788889,1871.23020577778,1.18226969739619,7.14652942280155,7.14652942280155
"GRAP1_24432.3",1.74347717062706e-06,5440.65806626667,12846.0932511852,-1.23947660821604,-7.13762983595264,7.13762983595264
"IDH_18338.26",3.36685260844979e-06,17973.1404937815,44369.5617282593,-1.30372778589093,-7.13501000080549,7.13501000080549
"PCBP2_23363.41",1.21813092396775e-06,7946.97905361852,18298.7926749259,-1.2032700179989,-7.11650712496058,7.11650712496058
"SMAD5_21478.20",3.18729969335308e-07,5173.08911528519,11005.0837041481,-1.08907216859005,-7.07524130967027,7.07524130967027
"HCDH_17739.1",1.08808245093593e-06,14117.2699590741,32121.3826737778,-1.18607287260402,-7.07295366222405,7.07295366222405
"TCP.1.epsilon_12569.25",3.69893719519774e-07,16155.0398141481,34618.1241559259,-1.09954324571459,-7.07217753841641,7.07217753841641
"IZUM4_20549.1",1.71080386126207e-08,1236.92897126296,658.555534988889,0.909385647148909,7.06301624258998,7.06301624258998
"KTI12_23526.25",1.17650506881845e-06,657.520411507407,1500.56683134444,-1.19039998823539,-7.0583650676074,7.0583650676074
"SAA_4336.2",0.0116241749595231,8473.76759234444,681.105370366667,3.63705364818219,7.03638169369007,7.03638169369007
"Lectin..mannose.binding.2_7638.30",2.21551884074989e-05,11592.8512345185,4078.96242788889,1.5069613140796,7.01418843587147,7.01418843587147
"VCIP1_23187.9",9.43888547695371e-07,1492.93444446667,3340.57765433333,-1.16194677843977,-7.00082146298341,7.00082146298341
"LASP.1_21862.145",1.64006362726989e-07,11929.6349382963,24382.5666674074,-1.03130010596519,-6.99751488207538,6.99751488207538
"CISY_18309.18",1.77451221453648e-07,48941.606868,100362.898892963,-1.03609267304604,-6.99457979158031,6.99457979158031
"NCOA7_25299.11",5.97528757063543e-08,2657.68833325926,5189.39395062963,-0.96539413172615,-6.97366081329895,6.97366081329895
"BTLA_16308.14",4.13887576098945e-12,1994.76086425185,1306.52248959259,0.610483845326292,6.94920941027514,6.94920941027514
"Ck.b.8.1_3028.36",2.08277308630345e-07,39731.3272018519,19334.3506177778,1.03911067713702,6.94267048018886,6.94267048018886
"Sphingosine.kinase.1_4294.16",3.01362524114221e-06,3844.09860112963,9184.12135811111,-1.25649636406114,-6.93700429031613,6.93700429031613
"MPIP1_11548.84",0.0467612649743469,7995.31255122222,216.567942388889,5.2062628243778,6.92492176321044,6.92492176321044
"Macrophage.mannose.receptor_2637.77",7.74437631755291e-07,8184.80831237037,3740.774321,1.1296116978189,6.90307239363335,6.90307239363335
"Pregnancy.zone.protein_6580.29",2.10745426123047e-05,32929.3481485926,11852.2292178815,1.47421552052349,6.89378830154596,6.89378830154596
"UBA7_21933.7",2.87713178484542e-07,49431.4147093333,102627.115058889,-1.05391185345094,-6.89367984823558,6.89367984823558
