"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change"
"PUF60_10575.31",0.00013210288222773,7119.8991563786,3037.26279835391,1.22908506482691,4.76772876560852
"PAPP.A_4148.49",3.52212080162456e-05,18161.7466255144,8648.09716049383,1.0704483172958,4.76691590005619
"kallikrein.14_3681.87",5.00011797797335e-06,36897.3272427984,19803.7569547325,0.897742165792684,4.758948949792
"Ceruloplasmin_17453.34",1.42001440693914e-05,7557.85936213991,3827.35691358025,0.981629229624541,4.75865113267772
"Clusterin_4542.24",1.23647022362456e-06,27577.7622222222,15797.0741152263,0.803848023472992,4.74898648614253
"HPT_7905.30",1.48487792654506e-07,99361.8859259259,61448.7474485597,0.693308953244725,4.73412793765331
"Endostatin_2201.17",1.36858397642611e-06,28155.1696296296,16104.3828806584,0.805946465123184,4.7258512965817
"PH_4588.1",8.80078155979012e-06,2708.01436213992,1416.87656378601,0.934521312116882,4.72445264258622
"HSP.70_10721.76",7.02799321326132e-06,9914.22146090535,5254.02814814815,0.91607555601083,4.72069185143902
"DMP4_21547.6",2.57321393503921e-07,5180.685,3154.93522633745,0.715532480716587,4.71501852986246
"X5..Nucleotidase_15452.5",4.82451263942206e-06,12145.39,6585.37757201646,0.88307075227153,4.69488676270276
"fibulin.5_10738.11",4.55229151164145e-06,28266.4414814815,15390.196090535,0.877078657313421,4.6851524023862
"IL.18.Ra_14079.14",3.71747102183835e-06,3584.19185185185,1971.3691563786,0.862449903792162,4.68288944204475
"IGFBP.3_2571.12",3.38333685110106e-06,32554.6310288066,17989.8790534979,0.855677299893472,4.68111509447322
"MATN3_19361.78",3.66688214933182e-06,5977.14652263374,3293.0949382716,0.860012804443427,4.67477422216851
"FCN1_3613.62",8.50984908072275e-05,14088.9497530864,6359.59582304527,1.14755708669553,4.67064701515563
"MLF1_17820.170",3.84532251784655e-06,4791.53290123457,2635.40497942387,0.862462598944396,4.67029295565625
"P.Cadherin_2643.57",1.56211277713927e-06,32821.0339917695,18808.8083539095,0.80321224140506,4.66368128974643
"CD97_2822.56",0.000102560153099707,8842.51477366255,3933.59592592593,1.16860795826121,4.66160208303547
"ORAV1_18195.3",6.96631717676245e-05,7653.93522633745,3521.06399176955,1.12019024487034,4.65662721400485
"PSB10_21861.8",2.29956762334664e-06,14345.6497119342,8108.42314814815,0.823120024271726,4.64104192873567
"POP7_20398.60",1.69681362911811e-05,22331.8214814815,11379.0608230453,0.972719439565333,4.64022760211057
"PCSK9_8246.9",1.26047714938084e-05,11156.0790534979,5789.43967078189,0.946334433380956,4.63653245645222
"protein.Z.inhibitor_13119.26",6.22844802002049e-05,13057.3661316872,6087.13679012346,1.10102822128074,4.63050647934404
"RIP_22549.73",4.17011287623359e-05,11027.7225925926,5299.71098765432,1.05714928969125,4.6301576310021
"AGRD1_21546.20",2.0525740621527e-05,2167.81462962963,1094.17691358025,0.986395375523571,4.62392674947697
"BiP_16588.10",7.45289512889871e-05,13360.4940740741,6149.80069958848,1.11936179797766,4.62036169801278
"complement.factor.H.related.5_7885.17",2.75470284644995e-05,18220.6260082305,9034.51979423868,1.01205270119776,4.61488465865186
"C5_2381.52",1.48401097866507e-07,45656.2081069959,28589.1588477366,0.67534287061814,4.6116212617281
"DPYS_20165.4",3.32662569581498e-05,5881.06763374486,2880.88709876543,1.02956495919515,4.6103878330417
"ZHX3_10036.201",1.95838002658376e-08,2885.25339506173,1907.07965020576,0.59733292812581,4.60430375252367
"CKLF4_23269.40",5.59083894256326e-09,3159.3933744856,2147.98477366255,0.556663810922505,4.59388091317521
"Vitronectin_8280.238",2.86098469718126e-06,3107.8625308642,1753.25405349794,0.825887627362221,4.57829523223413
"HERC5_12934.1",6.32769268654568e-10,1370.07615226337,970.407983539095,0.497592759356471,4.5772336945719
"RAB17_11118.107",2.05530512362775e-05,10123.1059670782,5148.52018518519,0.975422275057534,4.57192485816598
"FCN2_3313.21",7.09302702534084e-06,85096.8508641976,46002.1086831276,0.887405749671626,4.56940163125861
"CDK15_21581.87",2.22477539035525e-06,9851.26534979424,5635.43641975309,0.805781704037326,4.55485338086006
"I.309_2770.51",5.48909450017428e-05,6769.10559670782,3228.49654320988,1.06810274042992,4.5506509697548
"SAE1..SAE2_21923.24",1.64018695555e-06,2563.96144032922,1486.75409465021,0.786208516258456,4.54830011284852
"Urotensin.II_6020.52",1.47715862868662e-05,8466.65740740741,4421.94588477366,0.937111143673448,4.52678366145516
"Coagulation.Factor.VIII_13499.30",1.82905968877938e-05,31859.438436214,16472.6926748971,0.951644436197786,4.50867447959388
"MIC.1_4374.45",3.7855921383381e-05,33941.8295884774,16821.7681893004,1.01273497369813,4.47817852845042
"Tropomyosin.2_4472.5",0.000124136828251487,7004.0924691358,3170.47041152263,1.14350121765863,4.46662936898593
"CA226_7989.5",0.000352091998172287,6464.3066872428,2640.14925925926,1.29187615195822,4.4612925576375
"CD5.ECD_5596.75",3.57137037929369e-05,14837.1643621399,7411.49288065844,1.0013793186189,4.4532991653407
"SIR1_19823.75",7.75806455971794e-06,10598.0717283951,5802.98522633745,0.868934635684409,4.44047027691247
"fibulin.5_15585.304",4.40969863754977e-06,7805.54366255144,4398.76158436214,0.827401712211176,4.43122523740647
"AT1B3_8990.42",3.06928147212248e-05,9795.39425925926,4967.16711934157,0.979680274570464,4.42126110747894
"CD8A_15462.28",1.90366266764712e-05,18484.3418518519,9665.08919753086,0.935448724248172,4.4157015188598
"C3a_4900.8",5.65855890440425e-08,150628.573333333,98769.3387654321,0.608860309855358,4.41258976716359
"FHR1_5982.50",1.90742566991176e-06,15664.9721399177,9183.9225925926,0.770359816574743,4.4061133200183
"OPT_15430.165",1.38434332060637e-06,4348.760781893,2582.68594650206,0.751732127700804,4.40421525669227
"HXK1_13131.5",1.06395192915615e-06,3349.84380658436,2010.58191358025,0.736480713983786,4.39905674543162
"L.plastin_17231.1",4.94498264332002e-06,28862.6156378601,16251.0243621399,0.828671388749309,4.3967938472093
"HLA.G_19636.23",4.86022831724512e-07,12826.258436214,7934.52514403292,0.692884591366026,4.37441831236173
"Activin.A_2748.3",1.76526728688361e-05,6344.32794238684,3354.30481481482,0.91945355031546,4.37033698579343
"IQCF1_7991.54",2.06744641775129e-08,937.545720164609,632.477160493827,0.567875663079991,4.36387786354536
"TR.CD_6895.1",0.000740440119152424,4221.96547325103,1607.18611111111,1.39337777870055,4.36198315077521
"RGS8_11666.72",5.54411167066968e-06,5080.1641563786,2862.19681069959,0.827752237614819,4.35080484865569
"Ephrin.A1_20091.138",7.50877775875002e-06,4357.27927983539,2422.20197530864,0.847108416589628,4.34094841815282
"Thrombin_4157.2",0.0207553301059923,9584.26061728396,1608.01181069959,2.57538913571632,4.33404602891717
"TREM2_5635.66",0.000105768423814628,5266.09222222222,2478.6070781893,1.08720320078642,4.3223328467127
"RCAN3_20442.12",4.72858361745496e-06,6785.50522633745,3868.31942386831,0.810749308653561,4.31745810076088
"Neuropilin.2_15387.44",5.73127379310871e-06,29357.7134567901,16593.2762139918,0.823140843993252,4.31469756747503
"Tenascin_6260.14",6.67104275660459e-06,25695.3089711934,14426.1502880658,0.832818641175128,4.3105079496158
"SELM_15336.7",9.18201055630472e-06,18088.8371193416,10028.043909465,0.851059445738602,4.28683937452817
"suPAR_2652.15",2.42786812457955e-05,7662.94100823045,4025.78604938272,0.92862769722668,4.28540779482072
"PLTP_6263.77",7.77382782466096e-07,2354.1258436214,1448.17625514403,0.700954242903188,4.28238537594303
"CST8_10572.65",1.74065592263938e-05,10494.0682716049,5635.60057613169,0.896932811713353,4.2687607315306
"MIP.5_3509.1",7.16890062927636e-05,14730.0639506173,7220.99796296296,1.02849355318897,4.26264032239624
"Aldose.reductase.like_16081.38",0.00011235300443985,5488.55938271605,2606.23543209877,1.07446011108076,4.24348921224538
"NCF.2_10047.12",0.0332380760025797,3087.86473251029,424.352551440329,2.86327429819555,4.23296199803525
"calgranulin.B_5339.49",0.00236966200640021,11834.702345679,3872.06965020576,1.61184661240002,4.23160282392834
"NPS.PLA2_2692.74",0.000568411088060485,3276.01555555555,1334.38637860082,1.2957657404087,4.20519709521633
"TSP2_3339.33",0.000184144170797759,11856.6608641975,5434.47732510288,1.12548457553133,4.2035070905791
"Cathepsin.S_3181.50",3.35625707887035e-05,20610.9797530864,10761.5972016461,0.937520871783684,4.19460411553252
"LRFN1_7910.41",1.39017935941365e-07,2242.1137654321,1469.26932098765,0.609760612734382,4.18108532847669
"FABPA_15386.7",7.17348542950016e-05,47596.312962963,23696.0473251029,1.00620339278056,4.16997831270896
"HCC.1_2900.53",0.000407706691929543,8344.4050617284,3573.09141975309,1.2236363655373,4.14770164969234
"Holo.TC.II_5584.21",5.13378141156998e-06,8953.71320987655,5206.42781893004,0.78219224428946,4.13745486240911
"Laminin.2_18347.15",4.2889869692114e-06,18699.2597119342,10965.4548971193,0.770015493324156,4.13317002305623
"LRFN5_6587.6",7.02419887743786e-07,1845.14082304527,1158.33224279835,0.671681809595311,4.13312899699436
"LKHA4_3204.2",0.000105997798435788,3818.46759259259,1860.77034979424,1.03709376592232,4.12213986333518
"OSM_2693.20",6.5225938837666e-05,5190.2421399177,2623.76222222222,0.984164864067927,4.11930043822288
"NSL1_22518.54",9.00639078770941e-05,5936.7295473251,2934.74170781893,1.01643485682839,4.11193559152739
"MCE1_20135.85",4.28489064018223e-06,7192.18872427984,4233.48526748971,0.764585009417982,4.10433840272665
"Angiopoietin.2_13660.76",0.000140986470298151,17495.5822633745,8379.98456790123,1.06197118686973,4.08946260682064
"resistin_3046.31",2.07352245960639e-05,28288.5039506173,15456.3580246914,0.872015463554727,4.08390239570381
"SIG12.Ig.like.C2.type.2_8352.26",0.000134312185217113,2971.51294238683,1431.32816872428,1.05384317974094,4.08035916265104
"S100A12_5852.6",0.000258332106367232,5251.48218106996,2390.55281893004,1.13538038506994,4.07354228671006
"PKDCC_8664.36",8.73259651740425e-07,3457.0053909465,2169.2808436214,0.672306011309031,4.07340571760772
"AMPB_12386.11",0.00027563230371097,11472.924382716,5226.42679012345,1.13433632784266,4.03786286578585
"protein.Z.inhibitor_6583.67",9.91406861256061e-06,31304.0337037037,17915.2870987654,0.805157405211311,4.02880482025238
"CREL1_7628.40",1.62613854687032e-06,2916.81911522634,1801.36740740741,0.695303457403577,4.02500217354268
"Coagulation.Factor.XI_2190.55",4.20727949807002e-07,5189.80090534979,3355.42905349794,0.6291819406091,4.01166319509777
"GBP6_7818.101",1.84227228590834e-05,5715.32261316872,3179.42969135803,0.846066930633595,4.00582756210225
"PCSK9_5231.79",7.40003021760804e-06,56074.1483950617,32702.9155555556,0.777916543373841,3.99130814586568
"GBG11_18282.1",5.9498847572367e-07,1893.4420164609,1215.71574074074,0.639205305201701,3.97936715977058
"FCN1_22961.7",0.000109317940208515,4548.32814814815,2273.48275720165,1.00043228180065,3.96302096156696
"SIA7B_7823.22",2.27557993993327e-05,4753.55637860082,2633.07835390947,0.852256818273132,3.95694991724559
"HOME3_21799.15",5.49650130552945e-06,5909.48399176955,3511.39847736625,0.750986437572058,3.9501238248701
"ASNS_23694.3",7.25809965934264e-05,5838.03806584362,3014.83701646091,0.953403606250413,3.94630634820632
"REG1B_16770.3",2.21342452167406e-05,28264.0388065844,15719.0426748971,0.84645427827129,3.94018988535637
"Collagen.Type.III_18880.81",4.73401890747322e-05,10784.3440740741,5737.7258436214,0.910387490569062,3.937216518376
"MYOM3_13966.30",2.11716434275906e-06,2446.80534979424,1512.80333333333,0.69367488829908,3.93608156414206
"HS71B_18901.26",8.39227472751829e-05,10682.5788683128,5476.97641975309,0.963808394118761,3.92859896792255
"TXNDC4_6064.4",1.2592536785908e-05,12202.1935802469,7001.04076131687,0.801499212037453,3.92725538666004
"Angiopoietin.2_2602.2",0.000357469263825717,10309.9324279835,4681.81444444444,1.1388952152209,3.92549994582715
"X5HT7R_13547.5",0.0222554673923449,6960.42104938272,1341.92755144033,2.37486779533519,3.92461931476575
"SIG14_5125.6",5.66608041915992e-05,40197.4431687243,21189.1511934156,0.923777942485785,3.92302373811351
"HSPB6_19127.1",7.64984497669382e-05,13714.2702057613,7088.56226337448,0.952112904499396,3.91922744627491
"FCGBP_25910.1",9.22746335337817e-06,9395.64465020576,5480.08901234568,0.777792823778488,3.91612283275529
"TIMP.1_23173.3",9.33174036843599e-06,8853.39497942387,5163.78312757202,0.777802375823986,3.91237500351613
"GOLM1_8983.7",0.000107939678248325,2154.76296296296,1088.51419753086,0.985168948036606,3.90798678388329
"RGS13_22548.18",0.000132322201001253,5561.0233127572,2768.79047325103,1.0060945025244,3.90200400303064
"Neuropilin.2_6590.54",2.1431104073451e-05,29081.757654321,16296.1410699588,0.835584091669897,3.90130490265088
"MOTI_5631.83",0.000838913705756893,9731.21076131687,4049.60320987654,1.26483876079591,3.89100161109959
"Tenascin_6042.52",1.53856028164187e-05,25303.8333333333,14464.9943209877,0.8067902016591,3.88298884954132
"MYL4_20107.11",7.2357928526539e-06,20137.1098353909,11934.7831069959,0.754684288109351,3.87946505402973
"FSTL1_13112.179",3.7477199149382e-06,24812.3317283951,15129.6758024691,0.713676244330944,3.87257349800925
