"Protein","Nominal_pvalue","Active_mean","Control_mean","the_log(fold_change)","Nominal_pvalue_and_fold_change"
"RET7_14208.3",6.60598451384181e-06,2940.64263377778,1884.51658444444,0.641936977783791,3.32527363307767
"Urotensin.II_6020.52",4.90720242813757e-05,7885.98292255555,4624.73423859259,0.769920123017771,3.31771363720214
"IQCF1_7991.54",2.00524551906127e-07,893.589341607407,634.397016462963,0.494225991871927,3.31024288375189
"AGRD1_21546.20",0.000113313458634754,1968.95216042222,1101.04477371852,0.838554921603757,3.3087016711297
"TRA2B_12373.73",0.00340810739815764,4709.09736633333,1860.97059678889,1.33939529133407,3.30494010486263
"FBRL_13994.1",6.22209079669708e-06,3598.71794240741,2319.43148140741,0.633711804236234,3.29914399220992
"TFPI_3336.50",6.72431932390496e-06,39055.1279844444,25162.6500811111,0.634228116327688,3.28045085728485
"CD97_2822.56",0.000301980367833382,7999.70055522222,4194.3261317037,0.931506954858457,3.27892431308753
"PCSK9_5231.79",1.01842094645596e-05,54716.3447744444,34731.4144437037,0.655730690876983,3.27345526531557
"ENTP3_4436.1",3.38461847419019e-05,4022.83386833333,2423.820926,0.730929044784339,3.26761118962802
"RIP_22549.73",0.000133860474815575,10002.7995064444,5577.44617288889,0.842727236471275,3.2641755515779
"SAE1..SAE2_21923.24",4.07941420603458e-05,2495.1409052963,1490.19851848148,0.743616755821447,3.2640330210334
"STK16_3471.49",5.10917046802337e-06,2574.30722223333,1679.80829222222,0.615887642408478,3.25906160077998
"UB2R2_21848.18",0.0001154181953914,15837.0305754074,8927.23209859259,0.82701701707618,3.25656617929829
"IGFBP.5_2685.21",3.63221056398029e-06,62579.3483122222,41332.4911118519,0.598410317089271,3.25524978651116
"GEM_12817.1",1.21940271415264e-05,2677.52932111111,1693.58930044444,0.660818313738228,3.24716394944319
"C5_2381.52",1.3538477091384e-06,44095.8866674074,30055.6712755556,0.553006843075994,3.24528205073806
"Factor.B_4129.72",2.20521500945473e-06,40474.9397525926,27202.1677359259,0.573307308892613,3.24294091933636
"ZHX3_10036.201",3.20555908969582e-07,2732.39421807407,1933.31691359259,0.49908749777168,3.24112222930264
"NPPL3_9954.2",4.27275467078905e-06,2286.815144,1508.14222222222,0.600567264006923,3.22462103155806
"CDK15_21581.87",0.000124623134442991,9931.7886832963,5613.328642,0.823197039064026,3.21409161404292
"Clusterin_4542.24",3.50025489915547e-05,27378.5572837037,16610.0289708519,0.720991835994048,3.21266775838991
"I.309_2770.51",0.000185693426544781,6161.25489703704,3396.30193418519,0.85925950113602,3.20607203209512
"CAN13_24915.123",2.92873396279698e-05,4239.03248977778,2597.6406172963,0.706533175654925,3.20294102991286
"ST2B1_17209.27",3.43543070650681e-05,3616.79921811111,2202.72506177778,0.715424077925725,3.19366653874279
"PKDCC_8664.36",6.26503393933826e-06,3410.73648140741,2229.6407612963,0.613272011982685,3.19090123779564
"HLA.G_19636.23",1.49564889324221e-05,12988.7797521481,8213.62337477778,0.661175200279478,3.19028296993868
"Tropomyosin.2_4472.5",0.000322632924144367,6285.07137897037,3340.06895059259,0.912051244062416,3.18423658783934
"COX42_7850.1",4.15233643878903e-05,3451.12870366667,2086.52903296296,0.725963282415657,3.18095873421799
"RAB17_11118.107",0.00012414489929347,9467.30580222222,5383.97224285185,0.814282951049963,3.18064711817956
"SPARCL1_4467.49",7.68722007179638e-05,12868.6938683704,7531.32366285185,0.772890279800845,3.1798489058003
"Laminin.2_18347.15",3.48937552393247e-05,19882.3428800741,12141.1822225926,0.711578862205461,3.17168651279329
"NPS_6390.18",7.77180067873918e-06,17911.9877358148,11677.6861531852,0.617171002279484,3.15342187202614
"ZCC18_22833.74",1.22422243541135e-05,10556.1781482222,6766.73987655556,0.641554767794539,3.15140662264927
"ZN276_14692.3",0.000314029938406271,12061.4626743333,6483.9297942963,0.895464496112796,3.13683804998752
"DAK_23644.19",0.000658489934438182,13888.55033,7018.00053492593,0.984764057605416,3.13297845717887
"ZW10_25262.6",0.000135801181359155,11740.9351855556,6696.98662548148,0.809963334184107,3.13220633589975
"BPI_4126.22",0.0112536558259113,22588.4077775926,7440.02041144444,1.60220409650578,3.12222533073286
"H31_14146.92",0.00245888260583696,1599.03952686296,698.395967062963,1.19508846826338,3.11829917215808
"FABPA_9851.9",0.000157478004957363,24190.4057200741,13708.8927572222,0.819322914396403,3.11570487089647
"SLPI_4413.3",4.70495494664168e-05,9444.24744837037,5734.9958437037,0.719643401376035,3.1142169014842
"kallikrein.14_3681.87",6.06462276208167e-05,35250.4323451852,21177.620987037,0.735100420630433,3.10006270666887
"TRIM5_21438.45",3.19223425208481e-05,3203.93724281481,1987.17685185185,0.689125616046016,3.09824347289615
"C1.Esterase.Inhibitor_13710.6",9.59519642817473e-06,24178.4561322222,15771.0793822222,0.616440724643124,3.093266348704
"GALK2_23631.1",7.80151991236964e-06,11448.9364402593,7530.74942374074,0.604348236848151,3.08690248173622
"Coagulation.Factor.XI_2190.55",1.64673780308318e-06,4972.29302459259,3438.15193411111,0.532278019219182,3.07836367926426
"Aldose.reductase.like_16081.38",0.00042057882802857,5465.99275733333,2908.53637867407,0.910190199367763,3.07294100219011
"VEGF_2597.8",1.34535861033968e-05,9018.95222148148,5826.38899166667,0.630357813393596,3.0705749875591
"SAP_2474.54",8.85632033603097e-07,73116.1340322222,51490.601892963,0.505880656418125,3.06196746526547
"Frizzled.10.CD_11647.6",0.00177251384329298,3613.77094637037,1673.67407403704,1.11048645656901,3.05540394602051
"NSL1_22518.54",0.000227562795913667,5532.62197496296,3095.51413592593,0.837784305271915,3.05196338921416
"SPARCL1_13707.27",0.00711302915247044,15137.0730861111,5659.0110287037,1.41946441770962,3.04893208260766
"HOME3_21799.15",1.65849902274234e-05,5680.58255148148,3651.46403288889,0.637563867637884,3.0477368527786
"Proteinase.3_3514.49",0.0029170790660309,3166.33415627037,1380.46668724074,1.19765744313077,3.0361236562433
"MPIP1_11548.84",0.176111572416474,3046.51425917037,188.272386837037,4.01626616665605,3.02911656098387
"IGFBP.4_2950.57",6.15727755564609e-06,5326.0651647037,3560.34189307407,0.581054292919263,3.02764804657986
"FHR1_5982.50",3.99772840706588e-06,13966.7820571111,9468.268848,0.560827085917926,3.02744932394103
